risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,0.02270401851677953,0.04403392603859681,0.019305019305019305,115.6
2,259,0.04404672895651366,0.04827120614980053,0.03474903474903475,111.4
3,259,0.04827801563086082,0.05323339888904892,0.015444015444015444,161.2
4,259,0.05323831863247119,0.06253925468724045,0.02702702702702703,73.6
5,259,0.06258070814302383,0.9920555199574407,0.3204633204633205,28.8
