metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.8858853334804767,0.03161987667663527,0.8115992251654962,0.9345389342738454
uno_c_index,0.7462530936976004,0.06378177193390401,0.6022073594242843,0.8545038096457392
event_event_pairs,6226.152,3534.9620874707916,1518.85,14203.699999999999
event_event_fraction,0.054295092436817294,0.013077227795940546,0.03129452004854774,0.07978400633505887
event_event_c_index,0.6595120447545868,0.04401540407685347,0.5613580611179247,0.7318949767274798
event_censored_pairs,100262.864,31702.476607554756,46753.225,164579.94999999992
event_censored_fraction,0.9457049075631827,0.013077227795940546,0.9202159936649411,0.9687054799514522
event_censored_c_index,0.8989351672262915,0.03346900253520056,0.82077161152121,0.9501214856960416
12h_auc,0.8966824365167417,0.057366203873972545,0.7486053794847717,0.9700010453655933
12h_average_precision,0.6217153610049061,0.19541929565883764,0.1455341718886166,0.8730230384643689
12h_tss,0.685968819038829,0.11355830578092285,0.39761336309481193,0.8335100014233487
12h_hss2,0.3362939165872109,0.10988147196418908,0.10257164500635632,0.5237291184297923
12h_far,0.7459127015796094,0.0919006935717952,0.5717018909241914,0.9283903871929718
12h_precision,0.25408729842039046,0.0919006935717952,0.07160961280702806,0.42829810907580856
12h_recall,0.7995324994042707,0.11432784532330956,0.5013359383182201,0.9438550013230412
12h_f1,0.38042076441479555,0.11696104099774088,0.12648041903205018,0.5778477382224428
12h_alert_fraction,0.148637624556073,0.02191904778581174,0.10821240804731722,0.19318243883830255
12h_brier,0.025773737572750633,0.00640354705172218,0.013923672574760088,0.03901585185908156
12h_km_reference_brier,0.04373163956940316,0.015798694144795223,0.016775322851131008,0.07698130450398875
12h_bss,0.36170387473493215,0.19518272825250935,-0.0542114024189553,0.6416284749791021
12h_predicted_survival_mean,0.9423687457021962,0.012298924243460279,0.9153459539664246,0.9613586570765223
12h_observed_survival_km,0.953972612201694,0.018096492805580164,0.9159647112123619,0.9848832350925487
24h_auc,0.9162393003885776,0.04097745155930354,0.8125563175393465,0.976960889946182
24h_average_precision,0.6482581505525068,0.17133734756458174,0.25141516503161104,0.8796646628861189
24h_tss,0.8146778758416272,0.06809719179981007,0.6499239068935126,0.9141837723236671
24h_hss2,0.5949495634987026,0.09666885127355622,0.3655437151364482,0.7495439049237224
24h_far,0.5101209972244748,0.10095450400843288,0.33720773396685444,0.7215011318386675
24h_precision,0.48987900277552526,0.10095450400843288,0.2784988681613325,0.6627922660331456
24h_recall,0.8649372651441878,0.06799086313035448,0.695683265132603,0.9628835568854588
24h_f1,0.621602402506009,0.09762076333534478,0.4013355194124149,0.7756838573912399
24h_alert_fraction,0.10118502334126994,0.024175178531754198,0.057252164265325214,0.14817019400352732
24h_brier,0.027786395709166082,0.006012748936829276,0.01591979257538916,0.04003083756159279
24h_km_reference_brier,0.05136325052714906,0.015656222985000384,0.02506842266277278,0.08380631308284157
24h_bss,0.42410314100393326,0.1609333372469745,0.06686160177423753,0.6747304339019217
24h_predicted_survival_mean,0.9275119881026863,0.014641765409689367,0.896467737563724,0.9521027977470452
24h_observed_survival_km,0.9459171657806686,0.018973510719713493,0.9068256631894624,0.9780709933181378
48h_auc,0.9174329044038668,0.03436344421397689,0.8353392948649337,0.9688734674163176
48h_average_precision,0.7139344033966731,0.12826169891001324,0.40325959383054505,0.8927346237980782
48h_tss,0.7622639437167495,0.08047114383248066,0.573396280633383,0.88112951946174
