epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.476034641265869,5.733208179473877,0.0001
1,6.997705459594727,5.373457908630371,0.0001
2,6.6790080070495605,5.172669887542725,0.0001
3,6.478845119476318,5.098020076751709,0.0001
4,6.385033130645752,5.084947109222412,0.0001
5,6.373037815093994,5.078024864196777,0.0001
6,6.36998987197876,5.053991317749023,0.0001
7,6.289084434509277,5.024670124053955,0.0001
8,6.259437084197998,5.00557279586792,0.0001
9,6.244855880737305,5.011161804199219,0.0001
10,6.2000203132629395,5.031081199645996,0.0001
11,6.228097438812256,5.0358500480651855,0.0001
12,6.261593341827393,5.020699977874756,0.0001
13,6.230343818664551,4.999515056610107,0.0001
14,6.224093437194824,4.98711633682251,0.0001
15,6.198276996612549,4.98527717590332,0.0001
16,6.205882549285889,4.987975597381592,0.0001
17,6.220264911651611,4.985669136047363,0.0001
18,6.224261283874512,4.976325511932373,0.0001
19,6.2048444747924805,4.961026191711426,0.0001
20,6.190970420837402,4.946363925933838,0.0001
21,6.171180725097656,4.9367594718933105,0.0001
22,6.160090923309326,4.933483600616455,0.0001
23,6.172121047973633,4.934277057647705,0.0001
24,6.1659836769104,4.936881065368652,0.0001
25,6.173019886016846,4.937815189361572,0.0001
26,6.170395374298096,4.936767101287842,0.0001
27,6.148799419403076,4.936852931976318,0.0001
28,6.1640214920043945,4.938396453857422,0.0001
29,6.166623592376709,4.941388130187988,5e-05
30,6.165172100067139,4.942455291748047,5e-05
31,6.140289306640625,4.943535327911377,5e-05
32,6.1621246337890625,4.943583965301514,5e-05
33,6.136757850646973,4.942843914031982,5e-05
34,6.158198356628418,4.9411773681640625,5e-05
35,6.136239051818848,4.939265251159668,5e-05
36,6.131007671356201,4.937056541442871,2.5e-05
37,6.137064456939697,4.935978412628174,2.5e-05
38,6.149149417877197,4.93487024307251,2.5e-05
39,6.133914947509766,4.9337158203125,2.5e-05
40,6.142793655395508,4.933030128479004,2.5e-05
41,6.131849765777588,4.9323248863220215,2.5e-05
42,6.124337196350098,4.931541442871094,2.5e-05
43,6.130014896392822,4.931012153625488,2.5e-05
44,6.152319431304932,4.9306559562683105,2.5e-05
45,6.1374945640563965,4.930694103240967,2.5e-05
46,6.136237621307373,4.9309563636779785,2.5e-05
47,6.137800693511963,4.931464672088623,2.5e-05
48,6.129535675048828,4.932384967803955,2.5e-05
49,6.12885046005249,4.9334397315979,2.5e-05
50,6.107948303222656,4.9344682693481445,1.25e-05
51,6.122875690460205,4.935191631317139,1.25e-05
52,6.125842094421387,4.9357500076293945,1.25e-05
53,6.134607315063477,4.936131477355957,1.25e-05
54,6.132701873779297,4.936340808868408,1.25e-05
55,6.133156776428223,4.936469078063965,1.25e-05
56,6.130004405975342,4.936461448669434,1.25e-05
57,6.124396800994873,4.936267852783203,6.25e-06
58,6.140920639038086,4.936324596405029,6.25e-06
59,6.130003929138184,4.936354637145996,6.25e-06
60,6.119046211242676,4.936323165893555,6.25e-06
61,6.122792720794678,4.936387062072754,6.25e-06
62,6.11946439743042,4.936427593231201,6.25e-06
63,6.115870475769043,4.936460971832275,6.25e-06
64,6.108842372894287,4.936471939086914,3.125e-06
65,6.137307643890381,4.936448574066162,3.125e-06
66,6.131420135498047,4.936371326446533,3.125e-06
67,6.110684871673584,4.9363274574279785,3.125e-06
68,6.128968238830566,4.9362263679504395,3.125e-06
69,6.118769645690918,4.93614387512207,3.125e-06
