risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-2.6636407375335693,-2.501206159591675,0.0,91.0
2,259,-2.5011184215545654,-2.4385387897491455,0.003861003861003861,125.4
3,259,-2.437988519668579,-2.204995632171631,0.011583011583011582,107.2
4,259,-2.2049753665924072,-0.6663227081298828,0.03088803088803089,90.4
5,259,-0.6602755784988403,2.9341163635253906,0.37065637065637064,101.53333333333333
