epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7941311597824097,0.7006498575210571,0.0001
1,0.717814028263092,0.6370557546615601,0.0001
2,0.6468709111213684,0.5819023251533508,0.0001
3,0.5877938270568848,0.5344860553741455,0.0001
4,0.5355746746063232,0.4939633309841156,0.0001
5,0.4920820891857147,0.4594535231590271,0.0001
6,0.4521102011203766,0.4300611615180969,0.0001
7,0.41925203800201416,0.40495625138282776,0.0001
8,0.39129874110221863,0.3833920359611511,0.0001
9,0.36761733889579773,0.3647139072418213,0.0001
10,0.3451204299926758,0.3483950197696686,0.0001
11,0.3277159333229065,0.33403968811035156,0.0001
12,0.31165003776550293,0.3213373124599457,0.0001
13,0.29813888669013977,0.31013602018356323,0.0001
14,0.28526872396469116,0.3003453016281128,0.0001
15,0.2731798589229584,0.2919441759586334,0.0001
16,0.2654873728752136,0.2848949432373047,0.0001
17,0.25504788756370544,0.27914175391197205,0.0001
18,0.25076502561569214,0.2745174169540405,0.0001
19,0.2425338476896286,0.27080100774765015,0.0001
20,0.2370803952217102,0.2677759528160095,0.0001
21,0.2327112853527069,0.2652628719806671,0.0001
22,0.22871989011764526,0.2631400525569916,0.0001
23,0.2262592911720276,0.2613525986671448,0.0001
24,0.22177022695541382,0.25990381836891174,0.0001
25,0.21781060099601746,0.2587651014328003,0.0001
26,0.2154838591814041,0.25786882638931274,0.0001
27,0.2143268883228302,0.25701090693473816,0.0001
28,0.2133151739835739,0.2559986710548401,0.0001
29,0.21145696938037872,0.25469720363616943,0.0001
30,0.20971985161304474,0.2531924843788147,0.0001
31,0.20892691612243652,0.2516685724258423,0.0001
32,0.20476706326007843,0.25025519728660583,0.0001
33,0.20626166462898254,0.2490747570991516,0.0001
34,0.20495769381523132,0.24805521965026855,0.0001
35,0.20390288531780243,0.24712742865085602,0.0001
36,0.20310673117637634,0.24623093008995056,0.0001
37,0.20346428453922272,0.24535325169563293,0.0001
38,0.2012033760547638,0.24456074833869934,0.0001
39,0.20097802579402924,0.24390286207199097,0.0001
40,0.19984368979930878,0.24329893290996552,0.0001
41,0.2007269263267517,0.2427491843700409,0.0001
42,0.20059366524219513,0.24219779670238495,0.0001
43,0.19950871169567108,0.24169450998306274,0.0001
44,0.19770227372646332,0.24131760001182556,0.0001
45,0.19672024250030518,0.24103876948356628,0.0001
46,0.19716627895832062,0.24076411128044128,0.0001
47,0.1985424906015396,0.24046403169631958,0.0001
48,0.19716952741146088,0.2402024120092392,0.0001
49,0.19520451128482819,0.2399803251028061,0.0001
50,0.19583368301391602,0.2398459017276764,0.0001
51,0.19557924568653107,0.23978310823440552,0.0001
52,0.19558106362819672,0.239753857254982,0.0001
53,0.19324447214603424,0.23968486487865448,0.0001
54,0.19365006685256958,0.23958265781402588,0.0001
55,0.1922953575849533,0.2394818663597107,0.0001
56,0.19303171336650848,0.23936660587787628,0.0001
57,0.1918841451406479,0.23926618695259094,0.0001
58,0.1927170753479004,0.23913708329200745,0.0001
59,0.19300983846187592,0.2390555590391159,0.0001
60,0.19142425060272217,0.23897826671600342,0.0001
61,0.19209830462932587,0.23887789249420166,0.0001
62,0.19086682796478271,0.23876282572746277,0.0001
63,0.19099178910255432,0.23858527839183807,0.0001
64,0.1906558722257614,0.23835936188697815,0.0001
65,0.19008035957813263,0.2381609082221985,0.0001
66,0.18845203518867493,0.23798833787441254,0.0001
67,0.18955056369304657,0.237823948264122,0.0001
68,0.19072730839252472,0.23770593106746674,0.0001
69,0.18881842494010925,0.23758259415626526,0.0001
70,0.18929989635944366,0.23747387528419495,0.0001
71,0.18954916298389435,0.23736533522605896,0.0001
72,0.18820494413375854,0.2372184544801712,0.0001
73,0.18906372785568237,0.23702682554721832,0.0001
74,0.18882542848587036,0.2369016855955124,0.0001
75,0.1871478408575058,0.23681288957595825,0.0001
76,0.1881769597530365,0.2367706447839737,0.0001
77,0.18723437190055847,0.23677664995193481,0.0001
78,0.18518726527690887,0.23672494292259216,0.0001
79,0.18679279088974,0.2367038130760193,0.0001
80,0.1871623396873474,0.23671573400497437,0.0001
81,0.1855139434337616,0.23669669032096863,0.0001
82,0.18539074063301086,0.2366732954978943,0.0001
83,0.18640625476837158,0.23656338453292847,0.0001
84,0.18390172719955444,0.2364778220653534,0.0001
85,0.1847306787967682,0.2365250140428543,0.0001
86,0.18599876761436462,0.23665133118629456,0.0001
87,0.18322429060935974,0.23672862350940704,0.0001
88,0.18272222578525543,0.23682303726673126,0.0001
89,0.18359488248825073,0.2368723452091217,0.0001
90,0.18519428372383118,0.2369556725025177,0.0001
91,0.18238915503025055,0.23701675236225128,5e-05
92,0.18319173157215118,0.2370195984840393,5e-05
93,0.18375319242477417,0.2370436191558838,5e-05
94,0.18329569697380066,0.23707477748394012,5e-05
95,0.1831900179386139,0.23710975050926208,5e-05
96,0.18181483447551727,0.23708957433700562,5e-05
97,0.18157868087291718,0.2370571345090866,5e-05
98,0.18299561738967896,0.23703132569789886,2.5e-05
99,0.18282964825630188,0.2370227426290512,2.5e-05
