epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.464389801025391,6.075127601623535,0.0001
1,7.3983473777771,6.008558750152588,0.0001
2,7.339261531829834,5.941017150878906,0.0001
3,7.278139114379883,5.872343063354492,0.0001
4,7.210738658905029,5.802745342254639,0.0001
5,7.146566867828369,5.732757568359375,0.0001
6,7.073253154754639,5.662908554077148,0.0001
7,7.021355152130127,5.594043254852295,0.0001
8,6.958268642425537,5.526896953582764,0.0001
9,6.90216064453125,5.462437629699707,0.0001
10,6.842517375946045,5.4013261795043945,0.0001
11,6.783222198486328,5.344393730163574,0.0001
12,6.722066879272461,5.292057514190674,0.0001
13,6.684299468994141,5.24486780166626,0.0001
14,6.623636722564697,5.202825546264648,0.0001
15,6.596405506134033,5.166136741638184,0.0001
16,6.547858238220215,5.1346001625061035,0.0001
17,6.496514797210693,5.1079230308532715,0.0001
18,6.48219633102417,5.085783958435059,0.0001
19,6.452930450439453,5.067821979522705,0.0001
20,6.454804420471191,5.053682804107666,0.0001
21,6.413222312927246,5.042652130126953,0.0001
22,6.375524997711182,5.033578395843506,0.0001
23,6.37100076675415,5.0267744064331055,0.0001
24,6.3600687980651855,5.021874904632568,0.0001
25,6.323883056640625,5.017519474029541,0.0001
26,6.322007656097412,5.013367176055908,0.0001
27,6.31102180480957,5.008273124694824,0.0001
28,6.288218975067139,5.00211238861084,0.0001
29,6.2839179039001465,4.996754169464111,0.0001
30,6.25404691696167,4.990644931793213,0.0001
31,6.316768646240234,4.98588752746582,0.0001
32,6.245986461639404,4.981201171875,0.0001
33,6.248064994812012,4.978265285491943,0.0001
34,6.232941150665283,4.9744367599487305,0.0001
35,6.219085693359375,4.971312046051025,0.0001
36,6.221341609954834,4.967820644378662,0.0001
37,6.232279300689697,4.965287208557129,0.0001
38,6.238565921783447,4.963460445404053,0.0001
39,6.244360446929932,4.961815357208252,0.0001
40,6.225383281707764,4.957696914672852,0.0001
41,6.201968193054199,4.950628280639648,0.0001
42,6.205214977264404,4.941934108734131,0.0001
43,6.218749046325684,4.9338274002075195,0.0001
44,6.180272579193115,4.926364898681641,0.0001
45,6.207790851593018,4.921384811401367,0.0001
46,6.1910400390625,4.918857574462891,0.0001
47,6.180858612060547,4.917515754699707,0.0001
48,6.172484874725342,4.919340133666992,0.0001
49,6.173861503601074,4.9215922355651855,0.0001
50,6.199642181396484,4.921528339385986,0.0001
51,6.163901329040527,4.91914701461792,0.0001
52,6.161609649658203,4.9127607345581055,0.0001
53,6.127171993255615,4.910341739654541,0.0001
54,6.15797233581543,4.909055709838867,0.0001
55,6.138055324554443,4.91129207611084,0.0001
56,6.145326137542725,4.913304805755615,0.0001
57,6.159505844116211,4.918193340301514,0.0001
58,6.1550374031066895,4.922700881958008,0.0001
59,6.15320348739624,4.9215474128723145,0.0001
60,6.155828952789307,4.91473913192749,0.0001
61,6.111258029937744,4.907059192657471,0.0001
62,6.134151935577393,4.90444803237915,0.0001
63,6.124858856201172,4.905930519104004,0.0001
64,6.114853382110596,4.9090728759765625,0.0001
65,6.122843265533447,4.914133071899414,0.0001
66,6.118785858154297,4.925655841827393,0.0001
67,6.109979629516602,4.939029216766357,0.0001
68,6.136362552642822,4.94510555267334,0.0001
69,6.1150689125061035,4.939886569976807,5e-05
70,6.110919952392578,4.933504104614258,5e-05
71,6.096984386444092,4.92559814453125,5e-05
72,6.090207576751709,4.919389724731445,5e-05
73,6.106323719024658,4.914736270904541,5e-05
74,6.12663459777832,4.909756183624268,5e-05
75,6.101700305938721,4.904988765716553,5e-05
76,6.109495639801025,4.902491569519043,5e-05
77,6.081362724304199,4.900649070739746,5e-05
78,6.091379165649414,4.898828029632568,5e-05
79,6.095035076141357,4.894649505615234,5e-05
80,6.107384204864502,4.891537189483643,5e-05
81,6.113266944885254,4.892761707305908,5e-05
82,6.118797779083252,4.896071434020996,5e-05
83,6.109769821166992,4.901013374328613,5e-05
84,6.087582588195801,4.905593395233154,5e-05
85,6.086003303527832,4.910654544830322,5e-05
86,6.089841365814209,4.914770603179932,5e-05
87,6.070849418640137,4.917069435119629,2.5e-05
88,6.0825514793396,4.918113708496094,2.5e-05
89,6.1098222732543945,4.917385578155518,2.5e-05
90,6.098809719085693,4.915122985839844,2.5e-05
91,6.0818400382995605,4.9121904373168945,2.5e-05
92,6.075597286224365,4.909487724304199,2.5e-05
93,6.0767011642456055,4.9059858322143555,2.5e-05
94,6.0722222328186035,4.901737689971924,1.25e-05
95,6.086698055267334,4.900631427764893,1.25e-05
96,6.0739359855651855,4.8999552726745605,1.25e-05
97,6.09611177444458,4.8999223709106445,1.25e-05
98,6.087460994720459,4.900230884552002,1.25e-05
99,6.072207450866699,4.900735855102539,1.25e-05
100,6.072966575622559,4.90161657333374,1.25e-05
101,6.092934608459473,4.902491569519043,6.25e-06
102,6.072392463684082,4.902998447418213,6.25e-06
103,6.079593658447266,4.9034013748168945,6.25e-06
104,6.092942714691162,4.9038591384887695,6.25e-06
105,6.059501647949219,4.9043779373168945,6.25e-06
