epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7401717305183411,0.653143048286438,0.0001
1,0.6588779091835022,0.5847113728523254,0.0001
2,0.5912258625030518,0.5259894132614136,0.0001
3,0.5345212817192078,0.4761529266834259,0.0001
4,0.485473096370697,0.43414655327796936,0.0001
5,0.4433458149433136,0.3988702595233917,0.0001
6,0.4103165864944458,0.3692852556705475,0.0001
7,0.38111963868141174,0.3444547951221466,0.0001
8,0.35636261105537415,0.3235572874546051,0.0001
9,0.3346782624721527,0.30590108036994934,0.0001
10,0.31829768419265747,0.2909103035926819,0.0001
11,0.30141404271125793,0.27814415097236633,0.0001
12,0.2895769476890564,0.26723769307136536,0.0001
13,0.2768104374408722,0.2579253315925598,0.0001
14,0.268717497587204,0.2499884068965912,0.0001
15,0.2593541443347931,0.24324250221252441,0.0001
16,0.251331627368927,0.23752689361572266,0.0001
17,0.24572350084781647,0.23269030451774597,0.0001
18,0.23834384977817535,0.22857427597045898,0.0001
19,0.2351272702217102,0.225036159157753,0.0001
20,0.23180533945560455,0.22198671102523804,0.0001
21,0.22734151780605316,0.2193475216627121,0.0001
22,0.22418782114982605,0.21706566214561462,0.0001
23,0.2204497903585434,0.21509185433387756,0.0001
24,0.21809716522693634,0.21335002779960632,0.0001
25,0.21495506167411804,0.21176427602767944,0.0001
26,0.2136049121618271,0.2102527916431427,0.0001
27,0.2121269702911377,0.20876403152942657,0.0001
28,0.21083557605743408,0.2072981595993042,0.0001
29,0.20802044868469238,0.20590262115001678,0.0001
30,0.20738594233989716,0.20456604659557343,0.0001
31,0.20897339284420013,0.20336009562015533,0.0001
32,0.20571695268154144,0.20228497684001923,0.0001
33,0.2049800455570221,0.20130227506160736,0.0001
34,0.204502135515213,0.200407937169075,0.0001
35,0.20326420664787292,0.1996225267648697,0.0001
36,0.20382939279079437,0.19894756376743317,0.0001
37,0.2010614573955536,0.1983310580253601,0.0001
38,0.2000766098499298,0.1977754831314087,0.0001
39,0.20024177432060242,0.19721519947052002,0.0001
40,0.2003849744796753,0.19664925336837769,0.0001
41,0.19864851236343384,0.19612327218055725,0.0001
42,0.19791164994239807,0.19565604627132416,0.0001
43,0.19819624722003937,0.1952655017375946,0.0001
44,0.19750568270683289,0.19496086239814758,0.0001
45,0.19631437957286835,0.1947031468153,0.0001
46,0.19650891423225403,0.1944943517446518,0.0001
47,0.19550204277038574,0.1943177729845047,0.0001
48,0.1931627243757248,0.19413475692272186,0.0001
49,0.19387121498584747,0.193813294172287,0.0001
50,0.19517943263053894,0.1933152973651886,0.0001
51,0.19433964788913727,0.1927318274974823,0.0001
52,0.19356712698936462,0.19219772517681122,0.0001
53,0.1925259381532669,0.19170846045017242,0.0001
54,0.1928282529115677,0.19125187397003174,0.0001
55,0.19330570101737976,0.19083066284656525,0.0001
56,0.19316326081752777,0.19044259190559387,0.0001
57,0.19168901443481445,0.19001606106758118,0.0001
58,0.19194380939006805,0.18953290581703186,0.0001
59,0.19014675915241241,0.18896795809268951,0.0001
60,0.191508948802948,0.18834324181079865,0.0001
61,0.1911856234073639,0.1878073811531067,0.0001
62,0.18992453813552856,0.18731193244457245,0.0001
63,0.18957990407943726,0.1869155913591385,0.0001
64,0.18968506157398224,0.18664458394050598,0.0001
65,0.18869028985500336,0.18644067645072937,0.0001
66,0.18958832323551178,0.18630912899971008,0.0001
67,0.19038322567939758,0.18611493706703186,0.0001
68,0.18866388499736786,0.18576838076114655,0.0001
69,0.19041617214679718,0.18539540469646454,0.0001
70,0.18862858414649963,0.18505316972732544,0.0001
71,0.1886809915304184,0.18479622900485992,0.0001
72,0.1880929172039032,0.18461668491363525,0.0001
73,0.1875934898853302,0.18453560769557953,0.0001
74,0.18821930885314941,0.184459388256073,0.0001
75,0.18711507320404053,0.1843114048242569,0.0001
76,0.18687966465950012,0.18395911157131195,0.0001
77,0.18703721463680267,0.18351268768310547,0.0001
78,0.18608656525611877,0.18306688964366913,0.0001
79,0.18612506985664368,0.18270133435726166,0.0001
80,0.18536806106567383,0.1824430227279663,0.0001
81,0.18516580760478973,0.18225498497486115,0.0001
82,0.18516284227371216,0.18214063346385956,0.0001
83,0.18558228015899658,0.1819523125886917,0.0001
84,0.18409296870231628,0.18163207173347473,0.0001
85,0.18423834443092346,0.18122011423110962,0.0001
86,0.1843206137418747,0.18080377578735352,0.0001
87,0.1844046711921692,0.18058116734027863,0.0001
88,0.1836806833744049,0.18045653402805328,0.0001
89,0.18260054290294647,0.18039608001708984,0.0001
90,0.18238875269889832,0.1803234964609146,0.0001
91,0.18380464613437653,0.18002329766750336,0.0001
92,0.18256686627864838,0.17971965670585632,0.0001
93,0.18291352689266205,0.17952628433704376,0.0001
94,0.1814703643321991,0.1794002652168274,0.0001
95,0.18130171298980713,0.17933005094528198,0.0001
96,0.1817702353000641,0.17910753190517426,0.0001
97,0.18167266249656677,0.17872655391693115,0.0001
98,0.1807878017425537,0.1782747507095337,0.0001
99,0.18057215213775635,0.17792876064777374,0.0001
