risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-3.7351255416870117,-3.121788263320923,0.0,105.8
2,259,-3.12166690826416,-2.827512264251709,0.003861003861003861,110.4
3,259,-2.82610821723938,-2.3184897899627686,0.011583011583011582,83.0
4,259,-2.3124194145202637,-0.8451542258262634,0.03474903474903475,97.8
5,259,-0.843499481678009,2.7468554973602295,0.3667953667953668,92.6
