epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7186096906661987,0.6456869840621948,0.0001
1,0.6460734009742737,0.5871992707252502,0.0001
2,0.581344723701477,0.5371444821357727,0.0001
3,0.5278143882751465,0.4945562779903412,0.0001
4,0.48149892687797546,0.4584064781665802,0.0001
5,0.4413573741912842,0.4277162551879883,0.0001
6,0.4074799418449402,0.401574969291687,0.0001
7,0.37952664494514465,0.3792034983634949,0.0001
8,0.3540424704551697,0.3599628806114197,0.0001
9,0.3319426476955414,0.3433128595352173,0.0001
10,0.3142159879207611,0.32887810468673706,0.0001
11,0.2986675500869751,0.31639334559440613,0.0001
12,0.286073237657547,0.30564096570014954,0.0001
13,0.27363547682762146,0.2964845597743988,0.0001
14,0.264068603515625,0.2887818515300751,0.0001
15,0.2536134719848633,0.2823711931705475,0.0001
16,0.24667944014072418,0.27705806493759155,0.0001
17,0.24246343970298767,0.2726265788078308,0.0001
18,0.23395761847496033,0.26892396807670593,0.0001
19,0.22952507436275482,0.2658073902130127,0.0001
20,0.2255801260471344,0.26316016912460327,0.0001
21,0.22098039090633392,0.2609168291091919,0.0001
22,0.2178572565317154,0.25900641083717346,0.0001
23,0.21479864418506622,0.25740575790405273,0.0001
24,0.21279962360858917,0.25599461793899536,0.0001
25,0.20941777527332306,0.25468653440475464,0.0001
26,0.2094811201095581,0.2533818483352661,0.0001
27,0.20834147930145264,0.2520487606525421,0.0001
28,0.20608370006084442,0.2507815361022949,0.0001
29,0.2051934003829956,0.24964024126529694,0.0001
30,0.2034015655517578,0.24866239726543427,0.0001
31,0.20133137702941895,0.24782082438468933,0.0001
32,0.20215605199337006,0.24705424904823303,0.0001
33,0.20069919526576996,0.24632011353969574,0.0001
34,0.19926823675632477,0.24561072885990143,0.0001
35,0.19935159385204315,0.244964599609375,0.0001
36,0.19843053817749023,0.24433128535747528,0.0001
37,0.19764328002929688,0.24367722868919373,0.0001
38,0.19778721034526825,0.24306060373783112,0.0001
39,0.1960281878709793,0.24247069656848907,0.0001
40,0.19546464085578918,0.2420005053281784,0.0001
41,0.19484733045101166,0.24160261452198029,0.0001
42,0.19495776295661926,0.24125559628009796,0.0001
43,0.19396087527275085,0.24093139171600342,0.0001
44,0.19370858371257782,0.24067509174346924,0.0001
45,0.19301140308380127,0.24050676822662354,0.0001
46,0.19272872805595398,0.2403869926929474,0.0001
47,0.1916506588459015,0.24021361768245697,0.0001
48,0.19276301562786102,0.2399572879076004,0.0001
49,0.1907132863998413,0.2397407591342926,0.0001
50,0.19136665761470795,0.2394888699054718,0.0001
51,0.19085808098316193,0.2392723113298416,0.0001
52,0.19043859839439392,0.23905810713768005,0.0001
53,0.18953438103199005,0.23885172605514526,0.0001
54,0.1898275464773178,0.23865818977355957,0.0001
55,0.18928728997707367,0.23845206201076508,0.0001
56,0.1890118569135666,0.23820650577545166,0.0001
57,0.1884462684392929,0.23790426552295685,0.0001
58,0.1873476803302765,0.23758341372013092,0.0001
59,0.18722622096538544,0.2373506724834442,0.0001
60,0.18725162744522095,0.23712635040283203,0.0001
61,0.1870020031929016,0.23690380156040192,0.0001
62,0.18666206300258636,0.2367473840713501,0.0001
63,0.1853620857000351,0.23659150302410126,0.0001
64,0.18657800555229187,0.23641614615917206,0.0001
65,0.18494386970996857,0.23625823855400085,0.0001
66,0.18361864984035492,0.2361966222524643,0.0001
67,0.18440836668014526,0.23613327741622925,0.0001
68,0.18407981097698212,0.236106738448143,0.0001
69,0.184614896774292,0.2361382395029068,0.0001
70,0.18573135137557983,0.23616242408752441,0.0001
71,0.18430453538894653,0.2361181378364563,0.0001
72,0.18363124132156372,0.23605984449386597,0.0001
73,0.18329587578773499,0.23591917753219604,0.0001
74,0.18368668854236603,0.23574990034103394,0.0001
75,0.1827290654182434,0.23562739789485931,0.0001
76,0.18240410089492798,0.23559848964214325,0.0001
77,0.18415068089962006,0.23566162586212158,0.0001
78,0.1815350502729416,0.2357592135667801,0.0001
79,0.18104973435401917,0.23585504293441772,0.0001
80,0.1814645677804947,0.2357930988073349,0.0001
81,0.18122686445713043,0.23566186428070068,0.0001
82,0.18218640983104706,0.23561513423919678,0.0001
83,0.18188504874706268,0.23557083308696747,0.0001
84,0.1822468489408493,0.23543481528759003,0.0001
85,0.1802297830581665,0.2352830022573471,0.0001
86,0.18086670339107513,0.2350805401802063,0.0001
87,0.18024887144565582,0.23501062393188477,0.0001
88,0.17974703013896942,0.23503513634204865,0.0001
89,0.18145215511322021,0.23503902554512024,0.0001
90,0.17968186736106873,0.23493917286396027,0.0001
91,0.17777864634990692,0.2347656637430191,0.0001
92,0.17834170162677765,0.2348354309797287,0.0001
93,0.17879033088684082,0.23492129147052765,0.0001
94,0.1783510446548462,0.2348603904247284,0.0001
95,0.17839960753917694,0.23496313393115997,0.0001
96,0.17755058407783508,0.23526553809642792,0.0001
97,0.17742568254470825,0.23549380898475647,0.0001
98,0.17758232355117798,0.23559734225273132,5e-05
99,0.17649738490581512,0.23562254011631012,5e-05
