metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.9311872040627385,0.015456670550021567,0.8958502461297235,0.95610026862304
uno_c_index,0.8192429904324425,0.043364467309391974,0.7274475397186573,0.8964365756955112
event_event_pairs,6077.19,3173.3334727426977,1502.375,13399.1
event_event_fraction,0.054076920899695666,0.012154456250379383,0.030842481816473363,0.07970151674972979
event_event_c_index,0.6829401953143042,0.043965279000352755,0.5782935376872261,0.7507112480837451
event_censored_pairs,99408.52,28887.346800992313,47160.05,157851.8
event_censored_fraction,0.9459230791003044,0.012154456250379383,0.9202984832502702,0.9691575181835267
event_censored_c_index,0.9453278830575683,0.015946246739814415,0.9065582036655221,0.9703168263187093
12h_auc,0.9647980833882948,0.020143176654611617,0.9099933278478608,0.9901087119072565
12h_average_precision,0.7288327994103978,0.16446048094951532,0.30411028161408454,0.9271404666372053
12h_tss,0.8345683800156747,0.07603134740113494,0.6474766225779469,0.9284812340036689
12h_hss2,0.598308710998029,0.11273562205918508,0.32772390695709974,0.7697890763802785
12h_far,0.5143651162056875,0.11508654631262748,0.3220963686549282,0.771747268823937
12h_precision,0.4856348837943125,0.11508654631262749,0.22825273117606296,0.6779036313450718
12h_recall,0.8776216918371855,0.07561217308335592,0.6929446226993513,0.9685833654927817
12h_f1,0.6202851692301603,0.11288753677101436,0.3469640750377101,0.7888814909775099
12h_alert_fraction,0.08428357466178725,0.020837983326524447,0.04516508194838486,0.12582795253863135
12h_brier,0.01975352742268575,0.004581488861992472,0.011393782784995267,0.02861472746855742
12h_km_reference_brier,0.04312793473268409,0.014366032927446521,0.017370435508827036,0.07285147608397644
12h_bss,0.508143067228182,0.14018984293767095,0.18463931424465743,0.726096542733007
12h_predicted_survival_mean,0.9584230691168807,0.011708011405806565,0.9331071072113283,0.9789354749185503
12h_observed_survival_km,0.954666510160801,0.016461781210020204,0.9209699852885314,0.9843125152505601
24h_auc,0.9655703215542615,0.016235157366648455,0.9268805923221254,0.9888062831197998
24h_average_precision,0.7164916403926375,0.14751098148475902,0.3825156201982754,0.9147052478753158
24h_tss,0.7701997579374388,0.08965419040629649,0.5482937006508001,0.8940334903289014
24h_hss2,0.6585357581246951,0.09885287223023058,0.4222971573607321,0.8159524044065982
24h_far,0.40744308089076314,0.10609664924118734,0.23495883515284766,0.641925071000368
24h_precision,0.5925569191092369,0.10609664924118734,0.358074928999632,0.7650411648471523
24h_recall,0.8006425644995052,0.08974826634587216,0.5772694888821526,0.9229372932541737
24h_f1,0.6786039263627044,0.09787030272264971,0.44211442364424636,0.8319957534216861
24h_alert_fraction,0.07820600571594884,0.021876348472464384,0.037000073880707286,0.12322603383458647
24h_brier,0.02281546623890438,0.0050162170212270495,0.013554164866254428,0.032594830168494335
24h_km_reference_brier,0.05074486150782064,0.014111536605395254,0.026375019010152816,0.07970872717970057
24h_bss,0.5280330784207308,0.12173717926668844,0.2694088630411103,0.7281511011761813
24h_predicted_survival_mean,0.9415144723609602,0.01333539816619986,0.9129051704894849,0.9653564727071039
24h_observed_survival_km,0.9466666803222932,0.017105885862983637,0.9118128465460876,0.9763781245184707
48h_auc,0.9554906418140949,0.017918102313009526,0.915750017414656,0.9830521321734662
48h_average_precision,0.7839115521851078,0.10267674311370482,0.5141680536344001,0.9210991686861866
48h_tss,0.7551862598425603,0.07867603158826676,0.5671862710780382,0.8723568891189141
48h_hss2,0.7231181048718002,0.08144324669122563,0.5309088667947521,0.8450528966669798
48h_far,0.2883849753203116,0.08936331777441832,0.14886703179562075,0.49674036304062036
48h_precision,0.7116150246796884,0.08936331777441832,0.5032596369593796,0.8511329682043792
48h_recall,0.7770016492154271,0.07810604621481382,0.5893049046591127,0.891601857046867
48h_f1,0.7416233762396639,0.08003486710404856,0.5513682067562611,0.8573251594808129
48h_alert_fraction,0.08538084731188457,0.023908086808432413,0.04081286751988931,0.1337560557277405
48h_brier,0.024848335858510828,0.005069174022654188,0.015812977090220413,0.035600435701393526
48h_km_reference_brier,0.06121415600124148,0.014382903729809252,0.0346445267599061,0.09063409961272238
48h_bss,0.5790759527359849,0.10259185890511431,0.3492913888540501,0.7460702397652447
48h_predicted_survival_mean,0.9233326699815882,0.015213575953797012,0.8904517162767903,0.9513555996741424
48h_observed_survival_km,0.9348220990940722,0.01846861808253928,0.8970485990750109,0.9684569380848885
72h_auc,0.9512573037510001,0.018261388227421717,0.9090823751402868,0.9785059894638005
72h_average_precision,0.7986777878275249,0.09038213422699759,0.5726680373815206,0.9212966897538107
72h_tss,0.7603814704820133,0.07142096504838343,0.5976219149036244,0.8688473942489243
72h_hss2,0.6246993856379236,0.08825860858912064,0.4306246195790802,0.7655093287423479
72h_far,0.44610641364518,0.09483287035247723,0.28796200244153825,0.6478751293699272
72h_precision,0.55389358635482,0.09483287035247724,0.3521248706300729,0.7120379975584618
72h_recall,0.8095449779433699,0.06901037732511511,0.6489369258784693,0.9154119161782889
72h_f1,0.6554313779474388,0.08706742111193926,0.46304350254170296,0.7936649748473429
72h_alert_fraction,0.12467803130986813,0.02649921484567866,0.07402169714035776,0.17676174496644292
72h_brier,0.02745329225616088,0.005374345755995594,0.017338563490122604,0.038326338340349896
72h_km_reference_brier,0.06699686682672067,0.014530053497673445,0.0397318139388568,0.09622727952197363
72h_bss,0.5767926051734371,0.10115167158883054,0.356308835437282,0.7399594891668523
72h_predicted_survival_mean,0.907423056873313,0.01576213352359312,0.8740227914457219,0.9367985302970983
72h_observed_survival_km,0.9290454737678305,0.019465733239983143,0.8896182176231784,0.9653160575462738
144h_auc,0.9418606456695591,0.017811887188659697,0.9008388507330128,0.9713263468315845
144h_average_precision,0.8101288438846537,0.06670392512184117,0.6566450223608414,0.9069390869126982
144h_tss,0.6992418839629292,0.06588028171421897,0.5600398838693883,0.8113173004383094
144h_hss2,0.6699706770522014,0.07428435127307298,0.5135981128576913,0.7987812853325297
144h_far,0.32756454850843486,0.08677573428799255,0.17757466418277332,0.5120004062744807
144h_precision,0.6724354514915651,0.08677573428799255,0.4879995937255192,0.8224253358172267
144h_recall,0.7345793811623942,0.06338398643403453,0.6005516096937379,0.838538891426427
