epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.4659624099731445,6.118980407714844,0.0001
1,7.432916164398193,6.0820841789245605,0.0001
2,7.39901876449585,6.043993949890137,0.0001
3,7.359757900238037,6.004031181335449,0.0001
4,7.326939105987549,5.961878776550293,0.0001
5,7.282952308654785,5.917473316192627,0.0001
6,7.241278171539307,5.8709893226623535,0.0001
7,7.199786186218262,5.82284688949585,0.0001
8,7.158878803253174,5.773502826690674,0.0001
9,7.107547760009766,5.723369121551514,0.0001
10,7.064862251281738,5.672913074493408,0.0001
11,7.0186872482299805,5.622628688812256,0.0001
12,6.970454692840576,5.573129653930664,0.0001
13,6.930050373077393,5.524820327758789,0.0001
14,6.8759074211120605,5.478067874908447,0.0001
15,6.832299709320068,5.433382987976074,0.0001
16,6.790667533874512,5.391106605529785,0.0001
17,6.739991664886475,5.351434230804443,0.0001
18,6.712798118591309,5.314601898193359,0.0001
19,6.660282135009766,5.280757904052734,0.0001
20,6.652607440948486,5.249861717224121,0.0001
21,6.6201887130737305,5.22196102142334,0.0001
22,6.586339473724365,5.196933269500732,0.0001
23,6.551799297332764,5.174488544464111,0.0001
24,6.539656162261963,5.154722213745117,0.0001
25,6.517474174499512,5.137113094329834,0.0001
26,6.463153839111328,5.121006965637207,0.0001
27,6.456210613250732,5.106353282928467,0.0001
28,6.434162139892578,5.093078136444092,0.0001
29,6.418302059173584,5.081441879272461,0.0001
30,6.398194313049316,5.070864677429199,0.0001
31,6.381354808807373,5.061253070831299,0.0001
32,6.382986068725586,5.052480220794678,0.0001
33,6.3580002784729,5.043755054473877,0.0001
34,6.344338893890381,5.035523414611816,0.0001
35,6.332968711853027,5.027173042297363,0.0001
36,6.305382251739502,5.0199503898620605,0.0001
37,6.3145880699157715,5.013407230377197,0.0001
38,6.304959774017334,5.005512714385986,0.0001
39,6.279102802276611,4.99718713760376,0.0001
40,6.2845458984375,4.989461421966553,0.0001
41,6.296462059020996,4.983072757720947,0.0001
42,6.267185688018799,4.979403972625732,0.0001
43,6.249177932739258,4.976298809051514,0.0001
44,6.264883995056152,4.974471569061279,0.0001
45,6.241790294647217,4.973852634429932,0.0001
46,6.254151821136475,4.973626613616943,0.0001
47,6.24127721786499,4.9722065925598145,0.0001
48,6.223658084869385,4.969072341918945,0.0001
49,6.196213722229004,4.964089393615723,0.0001
50,6.2205095291137695,4.960586071014404,0.0001
51,6.20809268951416,4.958152770996094,0.0001
52,6.23078727722168,4.957682132720947,0.0001
53,6.227807998657227,4.958548545837402,0.0001
54,6.180685043334961,4.959200382232666,0.0001
55,6.205161094665527,4.959155559539795,0.0001
56,6.193538188934326,4.957632064819336,0.0001
57,6.176820755004883,4.957292556762695,0.0001
58,6.194698333740234,4.957940101623535,0.0001
59,6.157925605773926,4.958766937255859,0.0001
60,6.176568508148193,4.95813512802124,0.0001
61,6.172487258911133,4.954247951507568,0.0001
62,6.181747913360596,4.950054168701172,0.0001
63,6.173894882202148,4.946237087249756,0.0001
64,6.169119834899902,4.945310592651367,0.0001
65,6.173895359039307,4.946106910705566,0.0001
66,6.167994976043701,4.948395729064941,0.0001
67,6.140552520751953,4.953372001647949,0.0001
68,6.174839019775391,4.961485862731934,0.0001
69,6.17106294631958,4.972503185272217,0.0001
70,6.122712135314941,4.979644298553467,0.0001
71,6.153063774108887,4.980700492858887,5e-05
72,6.146759033203125,4.9798359870910645,5e-05
73,6.130308628082275,4.978546142578125,5e-05
74,6.143131256103516,4.976227760314941,5e-05
75,6.1378493309021,4.972190856933594,5e-05
76,6.116482257843018,4.965611457824707,5e-05
77,6.140455722808838,4.960490703582764,5e-05
78,6.149147033691406,4.955344200134277,2.5e-05
79,6.126903533935547,4.953078269958496,2.5e-05
80,6.149049282073975,4.950925827026367,2.5e-05
81,6.129883289337158,4.949275493621826,2.5e-05
82,6.116273403167725,4.947647571563721,2.5e-05
83,6.139078617095947,4.946802139282227,2.5e-05
84,6.160112380981445,4.947171688079834,2.5e-05
85,6.134882926940918,4.947971820831299,1.25e-05
86,6.165882587432861,4.948331356048584,1.25e-05
87,6.14546537399292,4.949049472808838,1.25e-05
88,6.157539367675781,4.9497809410095215,1.25e-05
89,6.138028144836426,4.950374603271484,1.25e-05
