risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-2.367199420928955,-2.295692205429077,0.0,112.0
2,259,-2.2956018447875977,-2.2483487129211426,0.003861003861003861,104.8
3,259,-2.2479970455169678,-2.0576701164245605,0.007722007722007722,90.2
4,259,-2.056727170944214,-0.7731184959411621,0.03861003861003861,90.4
5,259,-0.7694181203842163,2.734905958175659,0.3667953667953668,100.8
