epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7389222383499146,0.6492061018943787,0.0001
1,0.664222776889801,0.5894405841827393,0.0001
2,0.5981533527374268,0.538196861743927,0.0001
3,0.5451998114585876,0.49481484293937683,0.0001
4,0.4942731261253357,0.45836886763572693,0.0001
5,0.4519983232021332,0.4278958737850189,0.0001
6,0.41774460673332214,0.40241479873657227,0.0001
7,0.3898073136806488,0.38102203607559204,0.0001
8,0.3656862676143646,0.3629688620567322,0.0001
9,0.3440741300582886,0.3475586473941803,0.0001
10,0.32552263140678406,0.3342534601688385,0.0001
11,0.3113773763179779,0.3226398825645447,0.0001
12,0.29711008071899414,0.3124030828475952,0.0001
13,0.28545379638671875,0.30334410071372986,0.0001
14,0.2751249074935913,0.2953188121318817,0.0001
15,0.2652319669723511,0.2882845997810364,0.0001
16,0.25634765625,0.28220635652542114,0.0001
17,0.2509059011936188,0.2770392596721649,0.0001
18,0.24305005371570587,0.27272260189056396,0.0001
19,0.23889462649822235,0.2691536247730255,0.0001
20,0.23383387923240662,0.26623016595840454,0.0001
21,0.2292950302362442,0.2637745141983032,0.0001
22,0.22544874250888824,0.26167893409729004,0.0001
23,0.22204993665218353,0.2598491907119751,0.0001
24,0.22054192423820496,0.25823965668678284,0.0001
25,0.21755295991897583,0.25682520866394043,0.0001
26,0.2151610106229782,0.25559425354003906,0.0001
27,0.21318110823631287,0.25452739000320435,0.0001
28,0.21141725778579712,0.2535930871963501,0.0001
29,0.2104751318693161,0.2527504861354828,0.0001
30,0.207697331905365,0.25185778737068176,0.0001
31,0.20597505569458008,0.2508901059627533,0.0001
32,0.20512087643146515,0.2497910112142563,0.0001
33,0.20459946990013123,0.24864168465137482,0.0001
34,0.20315168797969818,0.24749654531478882,0.0001
35,0.20235520601272583,0.2464674711227417,0.0001
36,0.2013603150844574,0.2456408143043518,0.0001
37,0.2004839926958084,0.24499288201332092,0.0001
38,0.20029805600643158,0.24446071684360504,0.0001
39,0.20126217603683472,0.24396425485610962,0.0001
40,0.19881175458431244,0.24349536001682281,0.0001
41,0.1987525075674057,0.2430717647075653,0.0001
42,0.19847197830677032,0.24269944429397583,0.0001
43,0.1985573172569275,0.24244412779808044,0.0001
44,0.1973063051700592,0.242278590798378,0.0001
45,0.1967560201883316,0.24216172099113464,0.0001
46,0.19625234603881836,0.24211855232715607,0.0001
47,0.19686643779277802,0.24206429719924927,0.0001
48,0.1963399052619934,0.2420693188905716,0.0001
49,0.19384215772151947,0.24209660291671753,0.0001
50,0.19609114527702332,0.2420796900987625,0.0001
51,0.19526316225528717,0.24203161895275116,0.0001
52,0.19520919024944305,0.2419482171535492,0.0001
53,0.19316528737545013,0.2418011873960495,0.0001
54,0.1936829835176468,0.2416083812713623,0.0001
55,0.19259709119796753,0.24131937325000763,0.0001
56,0.1919691264629364,0.24100425839424133,0.0001
57,0.19179387390613556,0.2406568080186844,0.0001
58,0.19225595891475677,0.2402816116809845,0.0001
59,0.19178099930286407,0.2399190068244934,0.0001
60,0.19211620092391968,0.23954778909683228,0.0001
61,0.19083215296268463,0.2391985058784485,0.0001
62,0.1900610774755478,0.23888741433620453,0.0001
63,0.18964920938014984,0.23863865435123444,0.0001
64,0.1894601732492447,0.23843751847743988,0.0001
65,0.18922722339630127,0.238276869058609,0.0001
66,0.1891239881515503,0.23812133073806763,0.0001
67,0.1890314817428589,0.23799516260623932,0.0001
68,0.18772190809249878,0.23787946999073029,0.0001
69,0.18861621618270874,0.2377888560295105,0.0001
70,0.18965986371040344,0.23767249286174774,0.0001
71,0.18628601729869843,0.23757444322109222,0.0001
72,0.18717628717422485,0.23749081790447235,0.0001
73,0.18677471578121185,0.2374051809310913,0.0001
74,0.18745757639408112,0.23728686571121216,0.0001
75,0.1876448392868042,0.23718127608299255,0.0001
76,0.18550921976566315,0.237094908952713,0.0001
77,0.18645420670509338,0.23702850937843323,0.0001
78,0.186818927526474,0.23693439364433289,0.0001
79,0.1857159435749054,0.23686055839061737,0.0001
80,0.18694642186164856,0.23672521114349365,0.0001
81,0.18600252270698547,0.2365439385175705,0.0001
82,0.18484380841255188,0.2363554984331131,0.0001
83,0.18448206782341003,0.23620350658893585,0.0001
84,0.18601363897323608,0.23604489862918854,0.0001
85,0.18435701727867126,0.23595650494098663,0.0001
86,0.18419580161571503,0.23596400022506714,0.0001
87,0.18377110362052917,0.23605789244174957,0.0001
88,0.1843714714050293,0.23618623614311218,0.0001
89,0.18495899438858032,0.23634755611419678,0.0001
90,0.18550309538841248,0.2365308552980423,0.0001
91,0.1838572770357132,0.23668909072875977,0.0001
92,0.18252922594547272,0.2368273288011551,5e-05
93,0.18286067247390747,0.23687011003494263,5e-05
94,0.1827094405889511,0.23685495555400848,5e-05
95,0.18198467791080475,0.2368406504392624,5e-05
96,0.18333487212657928,0.23682914674282074,5e-05
97,0.18278169631958008,0.23678576946258545,5e-05
98,0.1821979284286499,0.23676344752311707,5e-05
99,0.18278591334819794,0.2367534041404724,2.5e-05
