risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,0.022608304833826375,0.043362950437467664,0.019305019305019305,115.8
2,259,0.04338982794751334,0.0475031915375055,0.03474903474903475,112.0
3,259,0.0475124859369388,0.05256763414082703,0.015444015444015444,166.8
4,259,0.05258216616992124,0.06201035700258528,0.02702702702702703,71.6
5,259,0.06209753838753962,0.9964741539086927,0.3204633204633205,28.8
