epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.455333709716797,6.13584041595459,0.0001
1,7.449666976928711,6.130614280700684,0.0001
2,7.444197177886963,6.125378131866455,0.0001
3,7.438616752624512,6.120090961456299,0.0001
4,7.432973861694336,6.114692687988281,0.0001
5,7.426614284515381,6.10912561416626,0.0001
6,7.421450138092041,6.103328704833984,0.0001
7,7.414424896240234,6.097239017486572,0.0001
8,7.409595489501953,6.090793132781982,0.0001
9,7.402963161468506,6.083908557891846,0.0001
10,7.395869255065918,6.076502323150635,0.0001
11,7.387373924255371,6.06847620010376,0.0001
12,7.379332542419434,6.0597147941589355,0.0001
13,7.369894504547119,6.05009651184082,0.0001
14,7.360604763031006,6.039475440979004,0.0001
15,7.350613117218018,6.027687072753906,0.0001
16,7.338490009307861,6.014544486999512,0.0001
17,7.327104568481445,5.999846935272217,0.0001
18,7.310380935668945,5.983359336853027,0.0001
19,7.293824195861816,5.9648308753967285,0.0001
20,7.277143478393555,5.943999767303467,0.0001
21,7.254998683929443,5.920595169067383,0.0001
22,7.230533123016357,5.894349575042725,0.0001
23,7.2080817222595215,5.865025520324707,0.0001
24,7.179447650909424,5.83243465423584,0.0001
25,7.145035743713379,5.7964653968811035,0.0001
26,7.1134443283081055,5.757127285003662,0.0001
27,7.077078819274902,5.714565277099609,0.0001
28,7.037199020385742,5.669055461883545,0.0001
29,6.983199596405029,5.621070384979248,0.0001
30,6.945399284362793,5.5712571144104,0.0001
31,6.893163204193115,5.520468235015869,0.0001
32,6.860130310058594,5.469648361206055,0.0001
33,6.806748867034912,5.419808864593506,0.0001
34,6.759614944458008,5.371853351593018,0.0001
35,6.720459938049316,5.326667785644531,0.0001
36,6.685223579406738,5.284857273101807,0.0001
37,6.647685527801514,5.246812343597412,0.0001
38,6.612991809844971,5.212642669677734,0.0001
39,6.583977222442627,5.182302951812744,0.0001
40,6.568646430969238,5.15573263168335,0.0001
41,6.528453350067139,5.132745742797852,0.0001
42,6.516153812408447,5.113160133361816,0.0001
43,6.48291540145874,5.096815586090088,0.0001
44,6.500810146331787,5.083803176879883,0.0001
45,6.452822208404541,5.073886394500732,0.0001
46,6.476385593414307,5.06688928604126,0.0001
47,6.438723564147949,5.062432289123535,0.0001
48,6.4436187744140625,5.059970855712891,0.0001
49,6.415736198425293,5.059051513671875,0.0001
50,6.4129204750061035,5.059117317199707,0.0001
51,6.39135217666626,5.060065269470215,0.0001
52,6.356863021850586,5.062285900115967,0.0001
53,6.402345180511475,5.066260814666748,0.0001
54,6.358196258544922,5.073135852813721,0.0001
55,6.356181621551514,5.08351469039917,0.0001
56,6.368269920349121,5.096140384674072,5e-05
57,6.3675665855407715,5.100318908691406,5e-05
58,6.374890327453613,5.101006984710693,5e-05
59,6.394604206085205,5.099223613739014,5e-05
60,6.353217601776123,5.095574378967285,5e-05
61,6.372279167175293,5.091552257537842,5e-05
62,6.360405921936035,5.087549686431885,5e-05
63,6.370927333831787,5.084417819976807,2.5e-05
64,6.359472274780273,5.0830078125,2.5e-05
65,6.340461254119873,5.08182430267334,2.5e-05
66,6.375593185424805,5.080893516540527,2.5e-05
67,6.361207008361816,5.080039024353027,2.5e-05
68,6.3356614112854,5.079380989074707,2.5e-05
69,6.3540568351745605,5.078768730163574,2.5e-05
70,6.332301139831543,5.07818078994751,1.25e-05
71,6.348336219787598,5.077960014343262,1.25e-05
72,6.358050346374512,5.077717304229736,1.25e-05
73,6.341271877288818,5.077465057373047,1.25e-05
74,6.339282989501953,5.077224254608154,1.25e-05
