risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-2.4702508449554443,-2.3837597370147705,0.0,90.6
2,259,-2.3836426734924316,-2.3162589073181152,0.003861003861003861,115.8
3,259,-2.3157618045806885,-2.070643901824951,0.011583011583011582,132.8
4,259,-2.069188117980957,-0.622467041015625,0.03861003861003861,87.0
5,259,-0.6029160618782043,2.5450494289398193,0.36293436293436293,98.2
