risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-0.4610740542411804,0.019655685871839523,0.003861003861003861,42.6
2,259,0.019785601645708084,0.04921499639749527,0.019305019305019305,102.2
3,259,0.049541160464286804,0.06749962270259857,0.02702702702702703,125.8
4,259,0.06755615770816803,0.09443540871143341,0.04247104247104247,174.4
5,259,0.0944359302520752,0.5602860450744629,0.32432432432432434,81.2
