epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.609813690185547,6.180192470550537,0.0001
1,7.598829746246338,6.179405212402344,0.0001
2,7.607685565948486,6.178622722625732,0.0001
3,7.608964443206787,6.17784309387207,0.0001
4,7.606542587280273,6.177066326141357,0.0001
5,7.585195541381836,6.176293849945068,0.0001
6,7.580658912658691,6.1755266189575195,0.0001
7,7.576411247253418,6.174763202667236,0.0001
8,7.57562780380249,6.1740031242370605,0.0001
9,7.582361221313477,6.173244476318359,0.0001
10,7.583475589752197,6.172489166259766,0.0001
11,7.575291633605957,6.171738147735596,0.0001
12,7.5936598777771,6.170989990234375,0.0001
13,7.5924391746521,6.170242786407471,0.0001
14,7.560090065002441,6.16949987411499,0.0001
15,7.56423282623291,6.168760776519775,0.0001
16,7.573764801025391,6.168023109436035,0.0001
17,7.574301719665527,6.167285919189453,0.0001
18,7.578036308288574,6.166550636291504,0.0001
19,7.58383846282959,6.1658172607421875,0.0001
20,7.574512481689453,6.1650872230529785,0.0001
21,7.581489086151123,6.164360523223877,0.0001
22,7.569243431091309,6.163637638092041,0.0001
23,7.554681777954102,6.162917137145996,0.0001
24,7.5654401779174805,6.162198543548584,0.0001
25,7.565034866333008,6.161483287811279,0.0001
26,7.566709995269775,6.160771369934082,0.0001
27,7.568516731262207,6.160061359405518,0.0001
28,7.546959400177002,6.159357070922852,0.0001
29,7.558928966522217,6.158653736114502,0.0001
30,7.560062885284424,6.157952785491943,0.0001
31,7.547552585601807,6.157254695892334,0.0001
32,7.546146392822266,6.156559467315674,0.0001
33,7.548034191131592,6.155867576599121,0.0001
34,7.544262409210205,6.155178546905518,0.0001
35,7.542275428771973,6.15449333190918,0.0001
36,7.548750877380371,6.153809547424316,0.0001
37,7.528589725494385,6.153127193450928,0.0001
38,7.540746212005615,6.152448654174805,0.0001
39,7.547362804412842,6.151773929595947,0.0001
40,7.534693717956543,6.151102066040039,0.0001
41,7.5656352043151855,6.150430202484131,0.0001
42,7.536924839019775,6.14976167678833,0.0001
43,7.5415873527526855,6.149096488952637,0.0001
44,7.54441499710083,6.148433685302734,0.0001
45,7.538089275360107,6.147772789001465,0.0001
