risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-0.5710797309875488,-0.1522853672504425,0.007722007722007722,50.2
2,259,-0.15218263864517212,-0.11821869015693665,0.015444015444015444,101.0
3,259,-0.11811578273773193,-0.0760193020105362,0.015444015444015444,169.6
4,259,-0.07573454082012177,0.09402257204055786,0.05405405405405406,184.2
5,259,0.09791402518749237,3.7535338401794434,0.32432432432432434,54.6
