risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,135,-2.523522138595581,-2.400378465652466,0.0,98.4
2,134,-2.4001574516296387,-2.3089916706085205,0.014925373134328358,134.6
3,134,-2.3086981773376465,-1.7146052122116089,0.029850746268656716,89.0
4,134,-1.70401930809021,0.04429611563682556,0.16417910447761194,128.5
5,135,0.04499177634716034,2.946052074432373,0.6592592592592592,27.3
