risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,0.017099618911743164,0.019937735050916672,0.003861003861003861,181.6
2,259,0.019960742443799973,0.025011751800775528,0.011583011583011582,114.0
3,259,0.02505011297762394,0.037512827664613724,0.015444015444015444,50.0
4,259,0.03751702979207039,0.06753558665513992,0.03088803088803089,48.4
5,259,0.06766978651285172,0.8606606721878052,0.3552123552123552,63.6
