metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.937419508451134,0.01157465212019838,0.907297913542651,0.9555711246794376
uno_c_index,0.8174192925091429,0.04868556712749298,0.7116894255684404,0.8938800359423916
event_event_pairs,6360.605,3507.056635016922,1691.925,15066.724999999999
event_event_fraction,0.054954610791603006,0.01296620886985187,0.032507018328236,0.08187796731698961
event_event_c_index,0.6538510474891168,0.030388697026393664,0.592603837550496,0.7125533495619795
event_censored_pairs,101419.706,31487.69663044051,49129.95,169675.49999999997
event_censored_fraction,0.945045389208397,0.012966208869851871,0.9181220326830104,0.9674929816717639
event_censored_c_index,0.9540266202320451,0.013530373319239113,0.9181832688266477,0.9738041710360953
12h_auc,0.9633036911217125,0.020197774166265812,0.9129622262302616,0.987942851631323
12h_average_precision,0.6278172395638869,0.15688559485090275,0.27301901115497695,0.8603753010359285
12h_tss,0.8437448620304305,0.03593765194800222,0.7567422533060297,0.9019833046606194
12h_hss2,0.41764724174376033,0.09441976960954322,0.22122290705693115,0.5818681584091417
12h_far,0.6936336019349776,0.08581703229036584,0.5305261073668435,0.8581848307469141
12h_precision,0.3063663980650224,0.08581703229036584,0.14181516925308585,0.4694738926331565
12h_recall,0.9456241321808468,0.0348280536514035,0.8609097022817903,1.0
12h_f1,0.45635401296295347,0.10054305020050183,0.24610304857093077,0.6271642198684708
12h_alert_fraction,0.14374047730153588,0.022068357314313555,0.10453678483828646,0.1875521257119609
12h_brier,0.022932158296056993,0.005837607398967437,0.01239060313858568,0.03501660105735068
12h_km_reference_brier,0.044045315320038164,0.01564966822260017,0.018051811498137504,0.07691920613904162
12h_bss,0.4516697897688423,0.1114828745270594,0.15904945735790638,0.6027999506313096
12h_predicted_survival_mean,0.9552251663208008,0.010330606803811508,0.9333638042211533,0.9738262534141541
12h_observed_survival_km,0.9536183029027285,0.01791263668822842,0.9162320298627957,0.9833226187726818
24h_auc,0.9687631132090531,0.010147370154651362,0.9442669044036333,0.9847687747406406
24h_average_precision,0.6397158743024056,0.12382792191241346,0.3660416950851092,0.8419900448122457
24h_tss,0.8038870704184599,0.04936496769982191,0.6930462198593624,0.8805369879853339
24h_hss2,0.48782625191747436,0.08944075314559086,0.292927951860675,0.6369400682846266
24h_far,0.621660005733893,0.08776209347647816,0.4615409716814514,0.8000415022127896
24h_precision,0.3783399942661069,0.08776209347647815,0.19995849778721048,0.5384590283185487
24h_recall,0.8867290844120471,0.04831874114680368,0.7722472745764585,0.9553709178379508
24h_f1,0.5255118072197219,0.09303601827409427,0.3211036972919311,0.6790413710410546
24h_alert_fraction,0.13302388728328637,0.023942373252898098,0.087975193732557,0.1827678534555149
24h_brier,0.025283832354611,0.005702249473355105,0.015086175315610332,0.036892037615125446
24h_km_reference_brier,0.051618009762807934,0.015446089056139369,0.02575633848071447,0.08388135353161859
24h_bss,0.490956987542654,0.10096640650918395,0.24241848290914136,0.6470501396091298
24h_predicted_survival_mean,0.9398448222875595,0.012413499905371196,0.913815712928772,0.9622401803731918
24h_observed_survival_km,0.9456168937292644,0.01869571125709571,0.9076736339052477,0.9768721124133514
48h_auc,0.9529864938133326,0.019722005168779286,0.9035486533605919,0.9802625143205563
48h_average_precision,0.6973297657618758,0.09708785279933062,0.47272917616032323,0.8551454458714997
48h_tss,0.7986461040169828,0.05625657893873911,0.665707572625498,0.8853534785254009
48h_hss2,0.5990990638796145,0.08368518175433778,0.40537974425217643,0.730766961875902
48h_far,0.4961336775598384,0.08976708786082313,0.34152191503031765,0.6906063853761343
48h_precision,0.5038663224401615,0.08976708786082312,0.3093936146238657,0.6584780849696824
48h_recall,0.8590830649398274,0.054843331881364886,0.7256740853393846,0.9382396455073704
48h_f1,0.6322071426209399,0.08434919863780552,0.4362727099399165,0.7659463515448206
48h_alert_fraction,0.12851347063767768,0.026366093768629157,0.08250338660117403,0.18107893240201536
48h_brier,0.026280774031081637,0.005486208802858813,0.016310311259100332,0.03733270030956891
48h_km_reference_brier,0.06218412483394489,0.01555717882560721,0.035298903346904636,0.0950331090289625
48h_bss,0.5652884758213568,0.0843608673837507,0.3735908118752966,0.7048984112397361
48h_predicted_survival_mean,0.9244544575214386,0.014401341345897638,0.8947574824094773,0.9502521082758904
48h_observed_survival_km,0.9335803531744798,0.01993118295493659,0.8929186755601408,0.9685103471672439
72h_auc,0.9614577474547685,0.01611850652716174,0.9226275742703332,0.9847546152971983
72h_average_precision,0.774851327855543,0.09279006940547523,0.5408736282341959,0.8998719754249678
72h_tss,0.7821221956300944,0.06217022503146293,0.6409712433436778,0.8802346473969602
72h_hss2,0.6821710888965888,0.08030612479705829,0.4886255364062408,0.8040877626625027
72h_far,0.37514359387235685,0.09092567990785462,0.2314876722580798,0.5914440247997306
72h_precision,0.6248564061276431,0.09092567990785462,0.4085559752002694,0.7685123277419201
72h_recall,0.8197312165429395,0.06052434009901309,0.6807955764214955,0.9098150292929703
72h_f1,0.707449290582913,0.0792340079758267,0.512918242236003,0.8250031485037697
72h_alert_fraction,0.1170475951568951,0.028694181698348812,0.06609869462025317,0.17423351063893325
72h_brier,0.02746873456559205,0.005794407586071211,0.016949563972539737,0.039853835703595
72h_km_reference_brier,0.068017009268823,0.015607462267070259,0.040532977056884,0.10091775743053637
72h_bss,0.584964182529503,0.09037015128731447,0.37232853473603356,0.7301043975185159
72h_predicted_survival_mean,0.903480409860611,0.015773277982705673,0.8711304754018784,0.9311603337526321
72h_observed_survival_km,0.9276816955294598,0.020830737474112536,0.8835801794795455,0.9648646029127735
144h_auc,0.9521918216110287,0.012901581081262306,0.9226464345324742,0.9733534262920126
144h_average_precision,0.820875989717731,0.05731266930230911,0.6760170157039945,0.9023100809424497
144h_tss,0.7060403210888567,0.05623466386995432,0.5822842125280181,0.7989040030033857
144h_hss2,0.7038607414765806,0.06328703020294935,0.5603937548424622,0.8067098417386847
144h_far,0.26982365649982787,0.07539639378809834,0.14543456976800115,0.4294291685062479
144h_precision,0.7301763435001721,0.07539639378809834,0.570570831493752,0.8545654302319988
144h_recall,0.733353415418583,0.05469844911141118,0.6086210385352878,0.8209590773931752
144h_f1,0.7309880868156676,0.06185863488868558,0.5894564984536989,0.8258433241938617
144h_alert_fraction,0.1467103795903984,0.0373570165198568,0.07957125865051903,0.22239535498737167
144h_brier,0.03445756194835885,0.005686632157067629,0.023594006415412556,0.04647751140778706
144h_km_reference_brier,0.08208363757778082,0.01578980938807268,0.053871175928024755,0.11593125300710014
144h_bss,0.5721909217845927,0.071812270339653,0.4225497517055939,0.6929808334792138
144h_predicted_survival_mean,0.8500894860029221,0.016615275337554383,0.8153305739164353,0.8800693050026893
144h_observed_survival_km,0.910607363658373,0.022944068853477606,0.8626968371150227,0.9511272611802737
integrated_brier_score,0.028654636349959364,0.005248421851127895,0.019189471507991395,0.03944977784366531
integrated_auc,0.9584705416048419,0.013414928966282644,0.9254219306962685,0.9782623779720977
