risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-3.4902903738067828,-0.8212053901214044,0.0,81.6
2,259,-0.8207650173355366,-0.23158490186466335,0.003861003861003861,87.0
3,259,-0.22487825586818985,0.4422137994005353,0.011583011583011582,102.4
4,259,0.4439207646574602,1.8585732537663286,0.03474903474903475,185.38333333333333
5,259,1.864614797086496,6.22998938465493,0.3667953667953668,99.8
