epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7400704026222229,0.6563175320625305,0.0001
1,0.660541832447052,0.5918734669685364,0.0001
2,0.5914461016654968,0.5372594594955444,0.0001
3,0.5341871380805969,0.49147114157676697,0.0001
4,0.4834352135658264,0.45337221026420593,0.0001
5,0.4409653842449188,0.42175349593162537,0.0001
6,0.40737906098365784,0.3955174684524536,0.0001
7,0.37774327397346497,0.37369173765182495,0.0001
8,0.35458123683929443,0.3554535210132599,0.0001
9,0.33244433999061584,0.3401193916797638,0.0001
10,0.313549280166626,0.32713329792022705,0.0001
11,0.29959458112716675,0.3160853087902069,0.0001
12,0.2860024571418762,0.30664780735969543,0.0001
13,0.2744704782962799,0.2985963821411133,0.0001
14,0.26570242643356323,0.2917516827583313,0.0001
15,0.2561545968055725,0.28604331612586975,0.0001
16,0.25005072355270386,0.28133460879325867,0.0001
17,0.24388757348060608,0.2774909734725952,0.0001
18,0.23686493933200836,0.2743613123893738,0.0001
19,0.2312009334564209,0.2717944383621216,0.0001
20,0.22796034812927246,0.2696595788002014,0.0001
21,0.22454462945461273,0.2678714096546173,0.0001
22,0.22107115387916565,0.2663310766220093,0.0001
23,0.21759046614170074,0.26498207449913025,0.0001
24,0.2142435908317566,0.2637484669685364,0.0001
25,0.21177271008491516,0.2625347673892975,0.0001
26,0.21131885051727295,0.26124879717826843,0.0001
27,0.20928755402565002,0.25984084606170654,0.0001
28,0.20706768333911896,0.25826600193977356,0.0001
29,0.2063252031803131,0.25656282901763916,0.0001
30,0.2034839242696762,0.2548140585422516,0.0001
31,0.20536606013774872,0.25320664048194885,0.0001
32,0.20176845788955688,0.2517637312412262,0.0001
33,0.20180627703666687,0.2504684627056122,0.0001
34,0.2001049667596817,0.24923357367515564,0.0001
35,0.20114608108997345,0.24807895720005035,0.0001
36,0.19836464524269104,0.24701739847660065,0.0001
37,0.1980985403060913,0.24609148502349854,0.0001
38,0.1980588734149933,0.2452901154756546,0.0001
39,0.19694843888282776,0.24455055594444275,0.0001
40,0.19607742130756378,0.24379129707813263,0.0001
41,0.19679006934165955,0.24312180280685425,0.0001
42,0.19638104736804962,0.24266105890274048,0.0001
43,0.19379836320877075,0.2422734498977661,0.0001
44,0.19351810216903687,0.2419321984052658,0.0001
45,0.1939471811056137,0.24162283539772034,0.0001
46,0.19351907074451447,0.24139836430549622,0.0001
47,0.192631796002388,0.24121324717998505,0.0001
48,0.19326986372470856,0.24107618629932404,0.0001
49,0.1927158683538437,0.24094712734222412,0.0001
50,0.19120121002197266,0.24077080190181732,0.0001
51,0.19089125096797943,0.24054186046123505,0.0001
52,0.1900886595249176,0.2402651607990265,0.0001
53,0.18929710984230042,0.23999208211898804,0.0001
54,0.19001390039920807,0.23972685635089874,0.0001
55,0.1896025538444519,0.23948879539966583,0.0001
56,0.1877899467945099,0.2391577512025833,0.0001
57,0.18911533057689667,0.23880651593208313,0.0001
58,0.18746015429496765,0.23847074806690216,0.0001
59,0.1901685893535614,0.23815840482711792,0.0001
60,0.18723717331886292,0.2378348857164383,0.0001
61,0.1873897910118103,0.23748207092285156,0.0001
62,0.18686428666114807,0.23711183667182922,0.0001
63,0.18473458290100098,0.23670756816864014,0.0001
64,0.18548662960529327,0.23635375499725342,0.0001
65,0.186520054936409,0.23600703477859497,0.0001
66,0.18475529551506042,0.23561862111091614,0.0001
67,0.1847425401210785,0.23527862131595612,0.0001
68,0.1850978434085846,0.23492027819156647,0.0001
69,0.1855544149875641,0.23461709916591644,0.0001
70,0.18521824479103088,0.2343865931034088,0.0001
71,0.18436652421951294,0.23423229157924652,0.0001
72,0.1844322830438614,0.2341069132089615,0.0001
73,0.18253304064273834,0.23399637639522552,0.0001
74,0.1831541806459427,0.23393584787845612,0.0001
75,0.18253354728221893,0.2338489592075348,0.0001
76,0.18346169590950012,0.23382972180843353,0.0001
77,0.1818915456533432,0.23386050760746002,0.0001
78,0.1829603910446167,0.2339257448911667,0.0001
79,0.18157072365283966,0.23399269580841064,0.0001
80,0.18192756175994873,0.23398646712303162,0.0001
81,0.18165460228919983,0.2339322715997696,0.0001
82,0.18096154928207397,0.2338864803314209,5e-05
83,0.18067190051078796,0.23389694094657898,5e-05
84,0.18096187710762024,0.2338942289352417,5e-05
85,0.1795535683631897,0.23387950658798218,5e-05
86,0.18083205819129944,0.23385204374790192,5e-05
87,0.1809258610010147,0.23381341993808746,5e-05
88,0.18061800301074982,0.23380765318870544,5e-05
89,0.18192723393440247,0.23380981385707855,5e-05
90,0.17830884456634521,0.23383872210979462,5e-05
91,0.18157906830310822,0.23378917574882507,5e-05
92,0.18108105659484863,0.23370365798473358,5e-05
93,0.17928116023540497,0.23359301686286926,5e-05
94,0.17810241878032684,0.23347486555576324,5e-05
95,0.1783686876296997,0.23338072001934052,5e-05
96,0.18010936677455902,0.23329365253448486,5e-05
97,0.1797773838043213,0.2332078218460083,5e-05
98,0.17961613833904266,0.23307928442955017,5e-05
99,0.17805875837802887,0.2329474240541458,5e-05
