split_mode,primary,comparator,seed,metric,improvement_definition,bootstrap_replicates,mean_improvement,std_improvement,ci_lower_2.5,ci_upper_97.5
chronological,tim_sfsa,lstm_classifier,2347,48h_hss2,primary_minus_comparator,1000,0.02671930302513983,0.014961532152592912,0.0015726935397446407,0.057073519880753466
chronological,tim_sfsa,lstm_classifier,2347,48h_bss,primary_minus_comparator,1000,0.013685342829635001,0.03883972780529797,-0.0723776164578512,0.07296415789644543
chronological,tim_sfsa,svm,2345,harrell_c_index,primary_minus_comparator,997,0.04386939028203385,0.054741200877955386,-0.003850758005105337,0.18242223571366628
chronological,tim_sfsa,svm,2345,uno_c_index,primary_minus_comparator,997,0.03178075096036619,0.09965167766301958,-0.1852182981328675,0.21977370731397924
chronological,tim_sfsa,svm,2345,integrated_auc,primary_minus_comparator,992,0.02450176299473007,0.024400666276322383,0.0004902125660782076,0.09505485218714523
chronological,tim_sfsa,svm,2345,integrated_brier_score,comparator_minus_primary,1000,5.48956684324689e-05,0.0011195747141863556,-0.0022998147371426094,0.002027940010353567
chronological,tim_sfsa,svm,2345,24h_tss,primary_minus_comparator,1000,0.046523248564824114,0.17192639155905143,-0.09842132438777207,0.5433048536218439
chronological,tim_sfsa,svm,2345,24h_hss2,primary_minus_comparator,997,-0.31683475735753835,0.13290415992580942,-0.5263091316469869,0.05657148470179286
chronological,tim_sfsa,svm,2345,24h_bss,primary_minus_comparator,1000,0.039856053219081373,0.07232669067549306,-0.053047265831994074,0.20734118290823497
chronological,tim_sfsa,svm,2345,48h_tss,primary_minus_comparator,1000,-0.14872796593962032,0.01736738239737033,-0.18300425531914855,-0.11592809364548481
chronological,tim_sfsa,svm,2345,48h_hss2,primary_minus_comparator,1000,-0.4627536497777568,0.09484824005016555,-0.6190950567004794,-0.23103645873449427
chronological,tim_sfsa,svm,2345,48h_bss,primary_minus_comparator,1000,0.020955557594500834,0.03574584855429304,-0.03278634300161097,0.09630751497402575
chronological,tim_sfsa,svm,2346,harrell_c_index,primary_minus_comparator,998,0.04629440241080327,0.05932403202364872,-0.0032569263833987392,0.18765435256413165
chronological,tim_sfsa,svm,2346,uno_c_index,primary_minus_comparator,998,0.03258182163348745,0.09887822005907387,-0.1770784811744059,0.2270825678892122
chronological,tim_sfsa,svm,2346,integrated_auc,primary_minus_comparator,986,0.024316119379809254,0.024641847167143353,0.0004049562838169679,0.09151359373338522
chronological,tim_sfsa,svm,2346,integrated_brier_score,comparator_minus_primary,1000,-0.0003971336453019561,0.0013148155500975155,-0.003176188534127271,0.0017920958918414024
chronological,tim_sfsa,svm,2346,24h_tss,primary_minus_comparator,1000,0.046115603336413645,0.1780925685084944,-0.09623805451659473,0.5851159238800057
chronological,tim_sfsa,svm,2346,24h_hss2,primary_minus_comparator,998,-0.31086360533637214,0.13524388007487292,-0.5160955197226885,0.05467967817051888
chronological,tim_sfsa,svm,2346,24h_bss,primary_minus_comparator,1000,0.04897681816226608,0.08923278504754366,-0.05802305813208196,0.2591936739174774
chronological,tim_sfsa,svm,2346,48h_tss,primary_minus_comparator,1000,-0.1400857258187487,0.016200567383438204,-0.1733663271189698,-0.10996918639089262
chronological,tim_sfsa,svm,2346,48h_hss2,primary_minus_comparator,1000,-0.45630600610268507,0.0972830677265373,-0.6117647357414072,-0.25149680961503507
chronological,tim_sfsa,svm,2346,48h_bss,primary_minus_comparator,1000,0.013067683064634388,0.03779585328818388,-0.039462962365313915,0.09539492404563343
chronological,tim_sfsa,svm,2347,harrell_c_index,primary_minus_comparator,999,0.04578412560016914,0.052836771781219524,-0.0005935077767333815,0.19045491214558163
chronological,tim_sfsa,svm,2347,uno_c_index,primary_minus_comparator,999,0.03273462364008985,0.0945916801722213,-0.17951956097857547,0.21462352593935521
chronological,tim_sfsa,svm,2347,integrated_auc,primary_minus_comparator,995,0.024226813025730126,0.024717595474674836,0.0006252129543736607,0.09564783373442075
chronological,tim_sfsa,svm,2347,integrated_brier_score,comparator_minus_primary,1000,-0.0007218243729146999,0.0015234936644507957,-0.004230494313184149,0.0017388274588668827
chronological,tim_sfsa,svm,2347,24h_tss,primary_minus_comparator,1000,0.1362598994743628,0.18247242443651074,0.0,0.6432875429159735
chronological,tim_sfsa,svm,2347,24h_hss2,primary_minus_comparator,999,0.05763695930054924,0.0889120321269412,0.0,0.3659620975343393
chronological,tim_sfsa,svm,2347,24h_bss,primary_minus_comparator,1000,0.03992880249568567,0.09084413030974223,-0.06928014700526319,0.2651576462020911
chronological,tim_sfsa,svm,2347,48h_tss,primary_minus_comparator,1000,-0.14141593482031073,0.01602937444062792,-0.17444860578215485,-0.11134442952438713
chronological,tim_sfsa,svm,2347,48h_hss2,primary_minus_comparator,1000,-0.4524878806689095,0.08629012128826881,-0.6029580917725856,-0.27358376131188983
chronological,tim_sfsa,svm,2347,48h_bss,primary_minus_comparator,1000,0.0036988883311884256,0.038004246226456165,-0.05216517702612937,0.08518223737868061
official,tim_sfsa,balanced22,2345,harrell_c_index,primary_minus_comparator,1000,-0.0002504166237825942,0.001208387202752138,-0.0025899547711689176,0.0021295251397554114
official,tim_sfsa,balanced22,2345,uno_c_index,primary_minus_comparator,1000,-0.0014904611745048442,0.0031864957892506064,-0.010082724055184938,0.0033705549398139966
official,tim_sfsa,balanced22,2345,integrated_auc,primary_minus_comparator,1000,-0.0006848134705924633,0.0013809357540183157,-0.003637198549190096,0.0019823722390143648
official,tim_sfsa,balanced22,2345,integrated_brier_score,comparator_minus_primary,1000,-0.00025725991024383454,0.0005087512905064156,-0.0012658409848303861,0.0007604797530023048
official,tim_sfsa,balanced22,2345,24h_tss,primary_minus_comparator,1000,-0.014037984692210383,0.01643998097700661,-0.05749579913847495,0.002949997820306177
official,tim_sfsa,balanced22,2345,24h_hss2,primary_minus_comparator,1000,-0.0028757401037509634,0.009881047393915812,-0.024274096154619028,0.014362579733334982
official,tim_sfsa,balanced22,2345,24h_bss,primary_minus_comparator,1000,0.0070403976422059675,0.014845817132747423,-0.02659495055062404,0.0291834320214736
official,tim_sfsa,balanced22,2345,48h_tss,primary_minus_comparator,1000,0.0018328725113735522,0.02289288213053922,-0.038089312668316805,0.054703430824736755
official,tim_sfsa,balanced22,2345,48h_hss2,primary_minus_comparator,1000,-0.008557198645051759,0.020517428627635028,-0.0490562063894209,0.03207073819034285
official,tim_sfsa,balanced22,2345,48h_bss,primary_minus_comparator,1000,-0.005160848680902586,0.011182213839789682,-0.028765893368892983,0.014100891077714539
official,tim_sfsa,balanced22,2346,harrell_c_index,primary_minus_comparator,1000,0.0012470773689048419,0.0015530721748136939,-0.0014173628527531068,0.004664806957185671
official,tim_sfsa,balanced22,2346,uno_c_index,primary_minus_comparator,1000,-0.0030047770079354172,0.009675280463534315,-0.027010930794460836,0.010683577569379593
official,tim_sfsa,balanced22,2346,integrated_auc,primary_minus_comparator,1000,-0.00016062538171477246,0.001576763473925148,-0.003606492063887956,0.0029521816266530887
official,tim_sfsa,balanced22,2346,integrated_brier_score,comparator_minus_primary,1000,-0.00039938949936124636,0.0006145666062714054,-0.001550834762289725,0.0007279397137804398
official,tim_sfsa,balanced22,2346,24h_tss,primary_minus_comparator,1000,-0.004928352814758618,0.002232686009580349,-0.009823666135544551,-0.0009832600216747257
official,tim_sfsa,balanced22,2346,24h_hss2,primary_minus_comparator,1000,-0.024985810706651797,0.012596580554892713,-0.051199346543377586,-0.004829650581280677
official,tim_sfsa,balanced22,2346,24h_bss,primary_minus_comparator,1000,0.021011133671141623,0.0149730442430991,-0.012583765482685378,0.04682332618116945
official,tim_sfsa,balanced22,2346,48h_tss,primary_minus_comparator,1000,-0.001833124887260698,0.02005513210516267,-0.025702439317997955,0.045568652740387385
official,tim_sfsa,balanced22,2346,48h_hss2,primary_minus_comparator,1000,-0.07803899905826076,0.027158694783481124,-0.14092842638112346,-0.03297664959277094
official,tim_sfsa,balanced22,2346,48h_bss,primary_minus_comparator,1000,0.001897974942713794,0.014024840878713016,-0.029747897147225998,0.026001241445823796
official,tim_sfsa,balanced22,2347,harrell_c_index,primary_minus_comparator,1000,0.001041083775470006,0.0006920942005949807,-0.0004506056495875848,0.0022795143164490105
official,tim_sfsa,balanced22,2347,uno_c_index,primary_minus_comparator,1000,0.004376875407862742,0.004426246159009069,-0.0012037370394450268,0.016156480360827657
official,tim_sfsa,balanced22,2347,integrated_auc,primary_minus_comparator,1000,0.0005747497254134566,0.0008571526810604566,-0.001160994737747567,0.002209566175378302
official,tim_sfsa,balanced22,2347,integrated_brier_score,comparator_minus_primary,1000,0.0014205234347285857,0.0007246705722004644,0.00024055669672615952,0.0029640712943645423
official,tim_sfsa,balanced22,2347,24h_tss,primary_minus_comparator,1000,-0.0022361636137804707,0.02365450275558047,-0.05735078758217764,0.03450212138557131
official,tim_sfsa,balanced22,2347,24h_hss2,primary_minus_comparator,1000,0.003799063911955097,0.013226679653534742,-0.025605453264323428,0.026183226700414595
official,tim_sfsa,balanced22,2347,24h_bss,primary_minus_comparator,1000,0.023878673994291524,0.01748933349817098,-0.011688363623319703,0.054913383392587056
official,tim_sfsa,balanced22,2347,48h_tss,primary_minus_comparator,1000,-0.0009070236583783856,0.018973901108748886,-0.04411464833130599,0.03083223088513493
official,tim_sfsa,balanced22,2347,48h_hss2,primary_minus_comparator,1000,0.0050723456434530806,0.012240241521784946,-0.02084031599951697,0.026777221875503486
official,tim_sfsa,balanced22,2347,48h_bss,primary_minus_comparator,1000,0.017766448044268933,0.011578318550023947,-0.004851358065337672,0.03964014921755516
official,tim_sfsa,bc_history,2345,harrell_c_index,primary_minus_comparator,1000,0.0006034160402324072,0.0020106658264511575,-0.003454097557807903,0.004422889879672067
official,tim_sfsa,bc_history,2345,uno_c_index,primary_minus_comparator,1000,-0.005527628479155339,0.010739497493830154,-0.031054233863254666,0.012115509947694883
official,tim_sfsa,bc_history,2345,integrated_auc,primary_minus_comparator,1000,-0.00033980649061038246,0.0020781168267498752,-0.00474411470209545,0.0035548700245610723
official,tim_sfsa,bc_history,2345,integrated_brier_score,comparator_minus_primary,1000,0.0011907169138286407,0.0011282427059323928,-0.0008737007488306799,0.003540220419530966
official,tim_sfsa,bc_history,2345,24h_tss,primary_minus_comparator,1000,-0.013072287465675266,0.016432260443501687,-0.05789760883841884,0.004024144869215101
official,tim_sfsa,bc_history,2345,24h_hss2,primary_minus_comparator,1000,0.0021259783560796594,0.010956223987615641,-0.020746987922280476,0.02344214618278134
official,tim_sfsa,bc_history,2345,24h_bss,primary_minus_comparator,1000,0.0025049780203515153,0.02965484593089488,-0.05704071273986331,0.062440765405594026
official,tim_sfsa,bc_history,2345,48h_tss,primary_minus_comparator,1000,-0.014632139938129675,0.027091006237253808,-0.0682367878921531,0.0383923580998223
official,tim_sfsa,bc_history,2345,48h_hss2,primary_minus_comparator,1000,-0.03377308179504752,0.02357491987156593,-0.08248844328603232,0.00760120932611698
official,tim_sfsa,bc_history,2345,48h_bss,primary_minus_comparator,1000,0.0059529845559974405,0.022016145795088572,-0.032996331235094614,0.052184728556913994
official,tim_sfsa,bc_history,2346,harrell_c_index,primary_minus_comparator,1000,0.0032303215347397832,0.0021627110591516756,-0.000531506452962785,0.007886242766423536
official,tim_sfsa,bc_history,2346,uno_c_index,primary_minus_comparator,1000,0.01264260529670873,0.011662803896320621,-0.0018001213142509465,0.042598233809517626
official,tim_sfsa,bc_history,2346,integrated_auc,primary_minus_comparator,1000,0.003645573395417808,0.0022853310809274256,-0.00029929900383759425,0.008611866449626962
official,tim_sfsa,bc_history,2346,integrated_brier_score,comparator_minus_primary,1000,0.0014845430876918083,0.0012051044800978994,-0.0007283204912001257,0.003846648874210316
official,tim_sfsa,bc_history,2346,24h_tss,primary_minus_comparator,1000,-0.01430416019651276,0.018958651407400853,-0.06696649599779013,0.0039101640736638466
official,tim_sfsa,bc_history,2346,24h_hss2,primary_minus_comparator,1000,0.0013803799917943764,0.009822500332159891,-0.020457315826994643,0.019970176333753902
official,tim_sfsa,bc_history,2346,24h_bss,primary_minus_comparator,1000,0.018859295161132224,0.030970627347438384,-0.043634780435059674,0.08086159281618699
official,tim_sfsa,bc_history,2346,48h_tss,primary_minus_comparator,1000,-0.006703920722406705,0.025141963521022687,-0.05424489554384969,0.050167879348199315
official,tim_sfsa,bc_history,2346,48h_hss2,primary_minus_comparator,1000,-0.04483133233259198,0.026858206856104065,-0.10067622098944567,0.006194288373203854
official,tim_sfsa,bc_history,2346,48h_bss,primary_minus_comparator,1000,0.012189678460933566,0.0238322725678026,-0.030827847663956742,0.06549303362569821
official,tim_sfsa,bc_history,2347,harrell_c_index,primary_minus_comparator,1000,0.0011753735506690704,0.002219921000330778,-0.0032431864860138185,0.0052002868019736396
official,tim_sfsa,bc_history,2347,uno_c_index,primary_minus_comparator,1000,0.0027250311475410485,0.011964868817937279,-0.01992620335287944,0.027507924365989752
official,tim_sfsa,bc_history,2347,integrated_auc,primary_minus_comparator,1000,0.0003698461584916263,0.0019400600208634006,-0.003580750397405197,0.004118755954791228
official,tim_sfsa,bc_history,2347,integrated_brier_score,comparator_minus_primary,1000,0.0013566830783194855,0.0012602241936763917,-0.0007693443746644505,0.004032402843146045
official,tim_sfsa,bc_history,2347,24h_tss,primary_minus_comparator,1000,-0.004027472962792262,0.027268378159026746,-0.06872811545273486,0.03324130625533975
official,tim_sfsa,bc_history,2347,24h_hss2,primary_minus_comparator,1000,0.11003995632643654,0.027396704392508447,0.06400291954102974,0.17045778336162748
official,tim_sfsa,bc_history,2347,24h_bss,primary_minus_comparator,1000,0.0005141408249229487,0.026012425971337825,-0.05294403839006436,0.05543591998207835
official,tim_sfsa,bc_history,2347,48h_tss,primary_minus_comparator,1000,0.005090816995990568,0.02145110261590279,-0.04533208513607082,0.03643028078704078
official,tim_sfsa,bc_history,2347,48h_hss2,primary_minus_comparator,1000,0.1244697414147004,0.030072711154594443,0.07532971057867809,0.1910627401054647
official,tim_sfsa,bc_history,2347,48h_bss,primary_minus_comparator,1000,0.0008363769439196617,0.023901350694494658,-0.037430139035855174,0.05434615125066302
official,tim_sfsa,legacy18,2345,harrell_c_index,primary_minus_comparator,1000,0.0007825066406586818,0.001129044133210015,-0.0014439404497333384,0.002961132942021205
official,tim_sfsa,legacy18,2345,uno_c_index,primary_minus_comparator,1000,-0.006223724504920608,0.005419069383225164,-0.019308564659484703,0.0015958432960914198
official,tim_sfsa,legacy18,2345,integrated_auc,primary_minus_comparator,1000,0.00020499602874372692,0.0014726610132203668,-0.0030250400390697957,0.002926013609860486
official,tim_sfsa,legacy18,2345,integrated_brier_score,comparator_minus_primary,1000,0.0009204479443607913,0.000662622117014357,-0.0003654619522390078,0.002275971335746865
official,tim_sfsa,legacy18,2345,24h_tss,primary_minus_comparator,1000,0.0,0.0,0.0,0.0
official,tim_sfsa,legacy18,2345,24h_hss2,primary_minus_comparator,1000,0.0,0.0,0.0,0.0
official,tim_sfsa,legacy18,2345,24h_bss,primary_minus_comparator,1000,0.027505451794917875,0.011323397789757142,0.0006376641407225385,0.045801851214796956
official,tim_sfsa,legacy18,2345,48h_tss,primary_minus_comparator,1000,0.011577808557981375,0.0037509832151140046,0.004711010467990323,0.019977674709584375
official,tim_sfsa,legacy18,2345,48h_hss2,primary_minus_comparator,1000,0.05112666862117962,0.01819526692558034,0.021346645805197042,0.09158343244608398
official,tim_sfsa,legacy18,2345,48h_bss,primary_minus_comparator,1000,0.01798805945139144,0.009809670365587194,-0.005942401919023725,0.03401715262089604
official,tim_sfsa,legacy18,2346,harrell_c_index,primary_minus_comparator,1000,0.005019796543682817,0.0019337721395153442,0.0018944511072877535,0.00946630384265744
official,tim_sfsa,legacy18,2346,uno_c_index,primary_minus_comparator,1000,0.0037006740856279164,0.006929462394216241,-0.00952507632822879,0.019105936454410135
official,tim_sfsa,legacy18,2346,integrated_auc,primary_minus_comparator,1000,0.004480707308372727,0.0023289620444985077,0.0008143587170899331,0.009801981630050608
official,tim_sfsa,legacy18,2346,integrated_brier_score,comparator_minus_primary,1000,0.0011638421647034592,0.000889865537099599,-0.0004621828221921211,0.003000006850158665
official,tim_sfsa,legacy18,2346,24h_tss,primary_minus_comparator,1000,0.023050396796311916,0.01739068191382449,0.0038721232218790645,0.06620995608127304
official,tim_sfsa,legacy18,2346,24h_hss2,primary_minus_comparator,1000,0.04481029194425436,0.01870472430549766,0.013758712631183593,0.08659364160075521
official,tim_sfsa,legacy18,2346,24h_bss,primary_minus_comparator,1000,0.04640084928403445,0.01443236949943213,0.01588836672240473,0.07481801046837586
official,tim_sfsa,legacy18,2346,48h_tss,primary_minus_comparator,1000,0.007563071477888654,0.013937700458631902,-0.010404925337186944,0.042917011662446866
official,tim_sfsa,legacy18,2346,48h_hss2,primary_minus_comparator,1000,-0.013080434925649026,0.018109489986759025,-0.048498749384803044,0.02198604588093571
official,tim_sfsa,legacy18,2346,48h_bss,primary_minus_comparator,1000,0.02717287471595042,0.015542975340831067,-0.00678534496954561,0.055928090487176625
