split_mode,experiment,seed,depth,feature_count,metric,value
chronological,svm,2347,2,24,144h_tp_ipcw,33.52266399935765
chronological,svm,2347,2,24,144h_tn_ipcw,550.4417022557855
chronological,svm,2347,2,24,144h_fp_ipcw,53.33737424959161
chronological,svm,2347,2,24,144h_fn_ipcw,2.7939011434807735
chronological,svm,2347,2,24,144h_tss,0.8347289108253138
chronological,svm,2347,2,24,144h_hss2,0.5046674896115683
chronological,svm,2347,2,24,144h_far,0.6140611416347935
chronological,svm,2347,2,24,144h_precision,0.3859388583652065
chronological,svm,2347,2,24,144h_recall,0.9230681334401547
chronological,svm,2347,2,24,144h_f1,0.5443024580363228
chronological,svm,2347,2,24,144h_alert_fraction,0.17721518987341772
chronological,svm,2347,2,24,144h_known_count,316.0
chronological,svm,2347,2,24,144h_auc,0.9553589229856361
chronological,svm,2347,2,24,144h_average_precision,0.931251309122534
chronological,svm,2347,2,24,144h_brier,0.012603378676644043
chronological,svm,2347,2,24,144h_km_reference_brier,0.05843412983047235
chronological,svm,2347,2,24,144h_bss,0.7843147709530602
chronological,svm,2347,2,24,144h_predicted_survival_mean,0.8580599206475583
chronological,svm,2347,2,24,144h_observed_survival_km,0.9473444532866776
chronological,svm,2347,2,24,144h_ece,0.07666478797452735
chronological,svm,2347,2,24,144h_calibration_intercept,0.7648938809866064
chronological,svm,2347,2,24,144h_calibration_slope,2.6015846917565306
chronological,svm,2347,2,24,integrated_brier_score,0.012034142665182936
chronological,svm,2347,2,24,integrated_auc,0.9720199521969861
chronological,tim_sfsa,2345,2,24,harrell_c_index,0.9704743691403517
chronological,tim_sfsa,2345,2,24,uno_c_index,0.8712687128969029
chronological,tim_sfsa,2345,2,24,event_event_pairs,703.0
chronological,tim_sfsa,2345,2,24,event_event_fraction,0.0327907085218527
chronological,tim_sfsa,2345,2,24,event_event_c_index,0.7339971550497866
chronological,tim_sfsa,2345,2,24,event_censored_pairs,20736.0
chronological,tim_sfsa,2345,2,24,event_censored_fraction,0.9672092914781473
chronological,tim_sfsa,2345,2,24,event_censored_c_index,0.978491512345679
chronological,tim_sfsa,2345,2,24,12h_threshold,0.04048675573731009
chronological,tim_sfsa,2345,2,24,12h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2345,2,24,12h_tn_ipcw,590.4350885521912
chronological,tim_sfsa,2345,2,24,12h_fp_ipcw,66.57401183305669
chronological,tim_sfsa,2345,2,24,12h_fn_ipcw,0.0
chronological,tim_sfsa,2345,2,24,12h_tss,0.8986710963455149
chronological,tim_sfsa,2345,2,24,12h_hss2,0.41044788557948775
chronological,tim_sfsa,2345,2,24,12h_far,0.7126690043230065
chronological,tim_sfsa,2345,2,24,12h_precision,0.28733099567699355
chronological,tim_sfsa,2345,2,24,12h_recall,1.0
chronological,tim_sfsa,2345,2,24,12h_f1,0.4463980074151625
chronological,tim_sfsa,2345,2,24,12h_alert_fraction,0.13853503184713375
chronological,tim_sfsa,2345,2,24,12h_known_count,628.0
chronological,tim_sfsa,2345,2,24,12h_auc,0.9962609110719093
chronological,tim_sfsa,2345,2,24,12h_average_precision,0.9178807474833178
chronological,tim_sfsa,2345,2,24,12h_brier,0.012692408018331835
chronological,tim_sfsa,2345,2,24,12h_km_reference_brier,0.03719403170926477
chronological,tim_sfsa,2345,2,24,12h_bss,0.6587514868636775
chronological,tim_sfsa,2345,2,24,12h_predicted_survival_mean,0.9644677648088433
chronological,tim_sfsa,2345,2,24,12h_observed_survival_km,0.9613497134749082
chronological,tim_sfsa,2345,2,24,12h_ece,0.01956247148476729
chronological,tim_sfsa,2345,2,24,12h_calibration_intercept,1.2965615681006455
chronological,tim_sfsa,2345,2,24,12h_calibration_slope,1.925667877280811
chronological,tim_sfsa,2345,2,24,24h_threshold,0.06382905913279402
chronological,tim_sfsa,2345,2,24,24h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2345,2,24,24h_tn_ipcw,589.106449422753
chronological,tim_sfsa,2345,2,24,24h_fp_ipcw,70.41112941307806
chronological,tim_sfsa,2345,2,24,24h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2345,2,24,24h_tss,0.8514949399445111
chronological,tim_sfsa,2345,2,24,24h_hss2,0.3899654604990629
chronological,tim_sfsa,2345,2,24,24h_far,0.724005746976327
chronological,tim_sfsa,2345,2,24,24h_precision,0.275994253023673
chronological,tim_sfsa,2345,2,24,24h_recall,0.95825650578081
chronological,tim_sfsa,2345,2,24,24h_f1,0.42855681737513873
chronological,tim_sfsa,2345,2,24,24h_alert_fraction,0.1460101867572156
chronological,tim_sfsa,2345,2,24,24h_known_count,589.0
chronological,tim_sfsa,2345,2,24,24h_auc,0.9870259438146549
chronological,tim_sfsa,2345,2,24,24h_average_precision,0.8818013782770089
chronological,tim_sfsa,2345,2,24,24h_brier,0.012779553730127707
chronological,tim_sfsa,2345,2,24,24h_km_reference_brier,0.040508589474213846
chronological,tim_sfsa,2345,2,24,24h_bss,0.6845223717734565
chronological,tim_sfsa,2345,2,24,24h_predicted_survival_mean,0.9503813904709297
chronological,tim_sfsa,2345,2,24,24h_observed_survival_km,0.9596542113347408
chronological,tim_sfsa,2345,2,24,24h_ece,0.013414174500987645
chronological,tim_sfsa,2345,2,24,24h_calibration_intercept,0.03500450367414712
chronological,tim_sfsa,2345,2,24,24h_calibration_slope,1.539622812873598
chronological,tim_sfsa,2345,2,24,48h_threshold,0.04648119643424531
chronological,tim_sfsa,2345,2,24,48h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2345,2,24,48h_tn_ipcw,537.4689465118472
chronological,tim_sfsa,2345,2,24,48h_fp_ipcw,109.09023171775117
chronological,tim_sfsa,2345,2,24,48h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2345,2,24,48h_tss,0.7956869726436011
chronological,tim_sfsa,2345,2,24,48h_hss2,0.31094220110187226
chronological,tim_sfsa,2345,2,24,48h_far,0.774924006815248
chronological,tim_sfsa,2345,2,24,48h_precision,0.2250759931847521
chronological,tim_sfsa,2345,2,24,48h_recall,0.9644112524789921
chronological,tim_sfsa,2345,2,24,48h_f1,0.3649737671111139
chronological,tim_sfsa,2345,2,24,48h_alert_fraction,0.21663442940038685
chronological,tim_sfsa,2345,2,24,48h_known_count,517.0
chronological,tim_sfsa,2345,2,24,48h_auc,0.9892234746586874
chronological,tim_sfsa,2345,2,24,48h_average_precision,0.909793775108605
chronological,tim_sfsa,2345,2,24,48h_brier,0.012179090101906709
chronological,tim_sfsa,2345,2,24,48h_km_reference_brier,0.048246055336417265
chronological,tim_sfsa,2345,2,24,48h_bss,0.7475629869222978
chronological,tim_sfsa,2345,2,24,48h_predicted_survival_mean,0.939141135001784
chronological,tim_sfsa,2345,2,24,48h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2345,2,24,48h_ece,0.021945101888647366
chronological,tim_sfsa,2345,2,24,48h_calibration_intercept,0.07253102362094231
chronological,tim_sfsa,2345,2,24,48h_calibration_slope,1.653427915332684
chronological,tim_sfsa,2345,2,24,72h_threshold,0.043084966568227134
chronological,tim_sfsa,2345,2,24,72h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2345,2,24,72h_tn_ipcw,521.8992518836561
chronological,tim_sfsa,2345,2,24,72h_fp_ipcw,133.85888592981382
chronological,tim_sfsa,2345,2,24,72h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2345,2,24,72h_tss,0.7602828121120195
chronological,tim_sfsa,2345,2,24,72h_hss2,0.260532722561627
chronological,tim_sfsa,2345,2,24,72h_far,0.808599814164388
chronological,tim_sfsa,2345,2,24,72h_precision,0.191400185835612
chronological,tim_sfsa,2345,2,24,72h_recall,0.9644112524789921
chronological,tim_sfsa,2345,2,24,72h_f1,0.31940935489546635
chronological,tim_sfsa,2345,2,24,72h_alert_fraction,0.25481798715203424
chronological,tim_sfsa,2345,2,24,72h_known_count,467.0
chronological,tim_sfsa,2345,2,24,72h_auc,0.9895466447921146
chronological,tim_sfsa,2345,2,24,72h_average_precision,0.9210486445781595
chronological,tim_sfsa,2345,2,24,72h_brier,0.011346518353674092
chronological,tim_sfsa,2345,2,24,72h_km_reference_brier,0.05083338933226156
chronological,tim_sfsa,2345,2,24,72h_bss,0.7767900487707006
chronological,tim_sfsa,2345,2,24,72h_predicted_survival_mean,0.930466449658062
chronological,tim_sfsa,2345,2,24,72h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2345,2,24,72h_ece,0.026350239270484285
chronological,tim_sfsa,2345,2,24,72h_calibration_intercept,-0.24787376244952092
chronological,tim_sfsa,2345,2,24,72h_calibration_slope,1.670673479541002
chronological,tim_sfsa,2345,2,24,144h_threshold,0.060457378436681974
chronological,tim_sfsa,2345,2,24,144h_tp_ipcw,35.14731788723395
chronological,tim_sfsa,2345,2,24,144h_tn_ipcw,439.499963816635
chronological,tim_sfsa,2345,2,24,144h_fp_ipcw,164.2791126887422
chronological,tim_sfsa,2345,2,24,144h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2345,2,24,144h_tss,0.6957192184601988
chronological,tim_sfsa,2345,2,24,144h_hss2,0.2236612501286463
chronological,tim_sfsa,2345,2,24,144h_far,0.8237579753810829
chronological,tim_sfsa,2345,2,24,144h_precision,0.1762420246189171
chronological,tim_sfsa,2345,2,24,144h_recall,0.9678040241139091
chronological,tim_sfsa,2345,2,24,144h_f1,0.2981833481844471
chronological,tim_sfsa,2345,2,24,144h_alert_fraction,0.3449367088607595
chronological,tim_sfsa,2345,2,24,144h_known_count,316.0
chronological,tim_sfsa,2345,2,24,144h_auc,0.9851830988042533
chronological,tim_sfsa,2345,2,24,144h_average_precision,0.94022457323948
chronological,tim_sfsa,2345,2,24,144h_brier,0.012277873847182137
chronological,tim_sfsa,2345,2,24,144h_km_reference_brier,0.05843412983047235
chronological,tim_sfsa,2345,2,24,144h_bss,0.7898852283279926
chronological,tim_sfsa,2345,2,24,144h_predicted_survival_mean,0.9149447027710149
chronological,tim_sfsa,2345,2,24,144h_observed_survival_km,0.9473444532866776
chronological,tim_sfsa,2345,2,24,144h_ece,0.05772921596257801
chronological,tim_sfsa,2345,2,24,144h_calibration_intercept,0.07982177658401958
chronological,tim_sfsa,2345,2,24,144h_calibration_slope,2.3445654995254563
chronological,tim_sfsa,2345,2,24,integrated_brier_score,0.01200849179676488
chronological,tim_sfsa,2345,2,24,integrated_auc,0.9882592905596844
chronological,tim_sfsa,2346,2,24,harrell_c_index,0.9715471803722189
chronological,tim_sfsa,2346,2,24,uno_c_index,0.8731647590631871
chronological,tim_sfsa,2346,2,24,event_event_pairs,703.0
chronological,tim_sfsa,2346,2,24,event_event_fraction,0.0327907085218527
chronological,tim_sfsa,2346,2,24,event_event_c_index,0.7382645803698435
chronological,tim_sfsa,2346,2,24,event_censored_pairs,20736.0
chronological,tim_sfsa,2346,2,24,event_censored_fraction,0.9672092914781473
chronological,tim_sfsa,2346,2,24,event_censored_c_index,0.9794560185185185
chronological,tim_sfsa,2346,2,24,12h_threshold,0.03952918246556125
chronological,tim_sfsa,2346,2,24,12h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2346,2,24,12h_tn_ipcw,593.7092202816859
chronological,tim_sfsa,2346,2,24,12h_fp_ipcw,63.2998801035621
chronological,tim_sfsa,2346,2,24,12h_fn_ipcw,0.0
chronological,tim_sfsa,2346,2,24,12h_tss,0.9036544850498338
chronological,tim_sfsa,2346,2,24,12h_hss2,0.4240539436118842
chronological,tim_sfsa,2346,2,24,12h_far,0.7022324619528537
chronological,tim_sfsa,2346,2,24,12h_precision,0.2977675380471463
chronological,tim_sfsa,2346,2,24,12h_recall,1.0
chronological,tim_sfsa,2346,2,24,12h_f1,0.4588919499330685
chronological,tim_sfsa,2346,2,24,12h_alert_fraction,0.1337579617834395
chronological,tim_sfsa,2346,2,24,12h_known_count,628.0
chronological,tim_sfsa,2346,2,24,12h_auc,0.9959488583558461
chronological,tim_sfsa,2346,2,24,12h_average_precision,0.9003772088229042
chronological,tim_sfsa,2346,2,24,12h_brier,0.012818827367317443
chronological,tim_sfsa,2346,2,24,12h_km_reference_brier,0.03719403170926477
chronological,tim_sfsa,2346,2,24,12h_bss,0.6553525719524413
chronological,tim_sfsa,2346,2,24,12h_predicted_survival_mean,0.9649455650399745
chronological,tim_sfsa,2346,2,24,12h_observed_survival_km,0.9613497134749082
chronological,tim_sfsa,2346,2,24,12h_ece,0.019522178843894164
chronological,tim_sfsa,2346,2,24,12h_calibration_intercept,1.3229705744630205
chronological,tim_sfsa,2346,2,24,12h_calibration_slope,1.8218361522264905
chronological,tim_sfsa,2346,2,24,24h_threshold,0.06289618021200427
chronological,tim_sfsa,2346,2,24,24h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2346,2,24,24h_tn_ipcw,592.6270058934069
chronological,tim_sfsa,2346,2,24,24h_fp_ipcw,66.89057294242414
chronological,tim_sfsa,2346,2,24,24h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2346,2,24,24h_tss,0.8568330182363262
chronological,tim_sfsa,2346,2,24,24h_hss2,0.40353099767040507
chronological,tim_sfsa,2346,2,24,24h_far,0.713639411383016
chronological,tim_sfsa,2346,2,24,24h_precision,0.286360588616984
chronological,tim_sfsa,2346,2,24,24h_recall,0.95825650578081
chronological,tim_sfsa,2346,2,24,24h_f1,0.44094990865318046
chronological,tim_sfsa,2346,2,24,24h_alert_fraction,0.14091680814940577
chronological,tim_sfsa,2346,2,24,24h_known_count,589.0
chronological,tim_sfsa,2346,2,24,24h_auc,0.9877455077626791
chronological,tim_sfsa,2346,2,24,24h_average_precision,0.8645699025593778
chronological,tim_sfsa,2346,2,24,24h_brier,0.012894988933952821
chronological,tim_sfsa,2346,2,24,24h_km_reference_brier,0.040508589474213846
chronological,tim_sfsa,2346,2,24,24h_bss,0.6816727241968952
chronological,tim_sfsa,2346,2,24,24h_predicted_survival_mean,0.9510220308608475
chronological,tim_sfsa,2346,2,24,24h_observed_survival_km,0.9596542113347408
chronological,tim_sfsa,2346,2,24,24h_ece,0.01353961988889241
chronological,tim_sfsa,2346,2,24,24h_calibration_intercept,0.07285048362315842
chronological,tim_sfsa,2346,2,24,24h_calibration_slope,1.4963447013400288
chronological,tim_sfsa,2346,2,24,48h_threshold,0.05531836529164724
chronological,tim_sfsa,2346,2,24,48h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2346,2,24,48h_tn_ipcw,542.7904212297863
chronological,tim_sfsa,2346,2,24,48h_fp_ipcw,103.76875699981206
chronological,tim_sfsa,2346,2,24,48h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2346,2,24,48h_tss,0.8039174253184984
chronological,tim_sfsa,2346,2,24,48h_hss2,0.3238880668254671
chronological,tim_sfsa,2346,2,24,48h_far,0.7660816180438732
chronological,tim_sfsa,2346,2,24,48h_precision,0.23391838195612688
chronological,tim_sfsa,2346,2,24,48h_recall,0.9644112524789921
chronological,tim_sfsa,2346,2,24,48h_f1,0.3765132952361813
chronological,tim_sfsa,2346,2,24,48h_alert_fraction,0.20889748549323017
chronological,tim_sfsa,2346,2,24,48h_known_count,517.0
chronological,tim_sfsa,2346,2,24,48h_auc,0.9899572761763776
chronological,tim_sfsa,2346,2,24,48h_average_precision,0.9095284270375807
chronological,tim_sfsa,2346,2,24,48h_brier,0.012752022765789068
chronological,tim_sfsa,2346,2,24,48h_km_reference_brier,0.048246055336417265
chronological,tim_sfsa,2346,2,24,48h_bss,0.7356877639659891
chronological,tim_sfsa,2346,2,24,48h_predicted_survival_mean,0.9398302333728826
chronological,tim_sfsa,2346,2,24,48h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2346,2,24,48h_ece,0.02256218352398766
chronological,tim_sfsa,2346,2,24,48h_calibration_intercept,0.17930725066874165
chronological,tim_sfsa,2346,2,24,48h_calibration_slope,1.6339970319421568
chronological,tim_sfsa,2346,2,24,72h_threshold,0.06876952801926706
chronological,tim_sfsa,2346,2,24,72h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2346,2,24,72h_tn_ipcw,544.4597382763214
chronological,tim_sfsa,2346,2,24,72h_fp_ipcw,111.29839953714858
chronological,tim_sfsa,2346,2,24,72h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2346,2,24,72h_tss,0.7946864818367902
chronological,tim_sfsa,2346,2,24,72h_hss2,0.30658644641677213
chronological,tim_sfsa,2346,2,24,72h_far,0.7783999697980798
chronological,tim_sfsa,2346,2,24,72h_precision,0.2216000302019202
chronological,tim_sfsa,2346,2,24,72h_recall,0.9644112524789921
chronological,tim_sfsa,2346,2,24,72h_f1,0.3603904377592914
chronological,tim_sfsa,2346,2,24,72h_alert_fraction,0.22269807280513917
chronological,tim_sfsa,2346,2,24,72h_known_count,467.0
chronological,tim_sfsa,2346,2,24,72h_auc,0.9902007144149191
chronological,tim_sfsa,2346,2,24,72h_average_precision,0.9189079797811961
chronological,tim_sfsa,2346,2,24,72h_brier,0.01215119786866768
chronological,tim_sfsa,2346,2,24,72h_km_reference_brier,0.05083338933226156
chronological,tim_sfsa,2346,2,24,72h_bss,0.7609603052583416
chronological,tim_sfsa,2346,2,24,72h_predicted_survival_mean,0.9311955499213188
chronological,tim_sfsa,2346,2,24,72h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2346,2,24,72h_ece,0.027015140558285862
chronological,tim_sfsa,2346,2,24,72h_calibration_intercept,-0.18439958185528807
chronological,tim_sfsa,2346,2,24,72h_calibration_slope,1.6291284155096886
chronological,tim_sfsa,2346,2,24,144h_threshold,0.2129541944110298
chronological,tim_sfsa,2346,2,24,144h_tp_ipcw,33.52266399935765
chronological,tim_sfsa,2346,2,24,144h_tn_ipcw,582.4441268055403
chronological,tim_sfsa,2346,2,24,144h_fp_ipcw,21.334949699836645
chronological,tim_sfsa,2346,2,24,144h_fn_ipcw,2.7939011434807735
chronological,tim_sfsa,2346,2,24,144h_tss,0.8877324443942183
chronological,tim_sfsa,2346,2,24,144h_hss2,0.715961942564086
chronological,tim_sfsa,2346,2,24,144h_far,0.38891501582304516
chronological,tim_sfsa,2346,2,24,144h_precision,0.6110849841769549
chronological,tim_sfsa,2346,2,24,144h_recall,0.9230681334401547
chronological,tim_sfsa,2346,2,24,144h_f1,0.7353543388076706
chronological,tim_sfsa,2346,2,24,144h_alert_fraction,0.12974683544303797
chronological,tim_sfsa,2346,2,24,144h_known_count,316.0
chronological,tim_sfsa,2346,2,24,144h_auc,0.9857844502702331
chronological,tim_sfsa,2346,2,24,144h_average_precision,0.9405629383936117
chronological,tim_sfsa,2346,2,24,144h_brier,0.012890172352111963
chronological,tim_sfsa,2346,2,24,144h_km_reference_brier,0.05843412983047235
chronological,tim_sfsa,2346,2,24,144h_bss,0.7794067886437497
chronological,tim_sfsa,2346,2,24,144h_predicted_survival_mean,0.9158058506196063
chronological,tim_sfsa,2346,2,24,144h_observed_survival_km,0.9473444532866776
chronological,tim_sfsa,2346,2,24,144h_ece,0.06043398690116949
chronological,tim_sfsa,2346,2,24,144h_calibration_intercept,0.5279716819636006
chronological,tim_sfsa,2346,2,24,144h_calibration_slope,2.622788776229683
chronological,tim_sfsa,2346,2,24,integrated_brier_score,0.01259375010428843
chronological,tim_sfsa,2346,2,24,integrated_auc,0.9888784956040975
chronological,tim_sfsa,2347,2,24,harrell_c_index,0.9731330752367181
chronological,tim_sfsa,2347,2,24,uno_c_index,0.873117716258146
chronological,tim_sfsa,2347,2,24,event_event_pairs,703.0
chronological,tim_sfsa,2347,2,24,event_event_fraction,0.0327907085218527
chronological,tim_sfsa,2347,2,24,event_event_c_index,0.7581792318634424
chronological,tim_sfsa,2347,2,24,event_censored_pairs,20736.0
chronological,tim_sfsa,2347,2,24,event_censored_fraction,0.9672092914781473
chronological,tim_sfsa,2347,2,24,event_censored_c_index,0.980420524691358
chronological,tim_sfsa,2347,2,24,12h_threshold,0.03240609052021781
chronological,tim_sfsa,2347,2,24,12h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2347,2,24,12h_tn_ipcw,563.1506574730697
chronological,tim_sfsa,2347,2,24,12h_fp_ipcw,93.85844291217825
chronological,tim_sfsa,2347,2,24,12h_fn_ipcw,0.0
chronological,tim_sfsa,2347,2,24,12h_tss,0.8571428571428572
chronological,tim_sfsa,2347,2,24,12h_hss2,0.3201897124863166
chronological,tim_sfsa,2347,2,24,12h_far,0.7776209210384858
chronological,tim_sfsa,2347,2,24,12h_precision,0.22237907896151426
chronological,tim_sfsa,2347,2,24,12h_recall,1.0
chronological,tim_sfsa,2347,2,24,12h_f1,0.36384634323165754
chronological,tim_sfsa,2347,2,24,12h_alert_fraction,0.17834394904458598
chronological,tim_sfsa,2347,2,24,12h_known_count,628.0
chronological,tim_sfsa,2347,2,24,12h_auc,0.9957478719471228
chronological,tim_sfsa,2347,2,24,12h_average_precision,0.8940240742824335
chronological,tim_sfsa,2347,2,24,12h_brier,0.012870131200347164
chronological,tim_sfsa,2347,2,24,12h_km_reference_brier,0.03719403170926477
chronological,tim_sfsa,2347,2,24,12h_bss,0.6539732153548359
chronological,tim_sfsa,2347,2,24,12h_predicted_survival_mean,0.9645620835523808
chronological,tim_sfsa,2347,2,24,12h_observed_survival_km,0.9613497134749082
chronological,tim_sfsa,2347,2,24,12h_ece,0.020126778104557427
chronological,tim_sfsa,2347,2,24,12h_calibration_intercept,1.2986644088515447
chronological,tim_sfsa,2347,2,24,12h_calibration_slope,1.8190156657855847
chronological,tim_sfsa,2347,2,24,24h_threshold,0.11813266359624741
chronological,tim_sfsa,2347,2,24,24h_tp_ipcw,26.841039795711808
chronological,tim_sfsa,2347,2,24,24h_tn_ipcw,647.7823906003181
chronological,tim_sfsa,2347,2,24,24h_fp_ipcw,11.735188235513009
chronological,tim_sfsa,2347,2,24,24h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2347,2,24,24h_tss,0.9404629114747602
chronological,tim_sfsa,2347,2,24,24h_hss2,0.7965988563659535
chronological,tim_sfsa,2347,2,24,24h_far,0.30420776821451223
chronological,tim_sfsa,2347,2,24,24h_precision,0.6957922317854878
chronological,tim_sfsa,2347,2,24,24h_recall,0.95825650578081
chronological,tim_sfsa,2347,2,24,24h_f1,0.8062004675402962
chronological,tim_sfsa,2347,2,24,24h_alert_fraction,0.06112054329371817
chronological,tim_sfsa,2347,2,24,24h_known_count,589.0
chronological,tim_sfsa,2347,2,24,24h_auc,0.9862022230487066
chronological,tim_sfsa,2347,2,24,24h_average_precision,0.8572447500804202
chronological,tim_sfsa,2347,2,24,24h_brier,0.013005035131598482
chronological,tim_sfsa,2347,2,24,24h_km_reference_brier,0.040508589474213846
chronological,tim_sfsa,2347,2,24,24h_bss,0.6789561102867585
chronological,tim_sfsa,2347,2,24,24h_predicted_survival_mean,0.9503790370167757
chronological,tim_sfsa,2347,2,24,24h_observed_survival_km,0.9596542113347408
chronological,tim_sfsa,2347,2,24,24h_ece,0.014488781883258485
chronological,tim_sfsa,2347,2,24,24h_calibration_intercept,0.04544582813965383
chronological,tim_sfsa,2347,2,24,24h_calibration_slope,1.4924666425726056
chronological,tim_sfsa,2347,2,24,48h_threshold,0.06153292176860392
chronological,tim_sfsa,2347,2,24,48h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2347,2,24,48h_tn_ipcw,541.4600525503015
chronological,tim_sfsa,2347,2,24,48h_fp_ipcw,105.09912567929682
chronological,tim_sfsa,2347,2,24,48h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2347,2,24,48h_tss,0.801859812149774
chronological,tim_sfsa,2347,2,24,48h_hss2,0.32057700262267813
chronological,tim_sfsa,2347,2,24,48h_far,0.7683567162696316
chronological,tim_sfsa,2347,2,24,48h_precision,0.23164328373036847
chronological,tim_sfsa,2347,2,24,48h_recall,0.9644112524789921
chronological,tim_sfsa,2347,2,24,48h_f1,0.373560540305742
chronological,tim_sfsa,2347,2,24,48h_alert_fraction,0.21083172147001933
chronological,tim_sfsa,2347,2,24,48h_known_count,517.0
chronological,tim_sfsa,2347,2,24,48h_auc,0.9885891302447102
chronological,tim_sfsa,2347,2,24,48h_average_precision,0.9045185287556449
chronological,tim_sfsa,2347,2,24,48h_brier,0.012984320278603077
chronological,tim_sfsa,2347,2,24,48h_km_reference_brier,0.048246055336417265
chronological,tim_sfsa,2347,2,24,48h_bss,0.7308729141053278
chronological,tim_sfsa,2347,2,24,48h_predicted_survival_mean,0.938908597007372
chronological,tim_sfsa,2347,2,24,48h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2347,2,24,48h_ece,0.02395551620803115
chronological,tim_sfsa,2347,2,24,48h_calibration_intercept,0.11705978011371765
chronological,tim_sfsa,2347,2,24,48h_calibration_slope,1.6148123618541488
chronological,tim_sfsa,2347,2,24,72h_threshold,0.07656568561316135
chronological,tim_sfsa,2347,2,24,72h_tp_ipcw,31.68516142832763
chronological,tim_sfsa,2347,2,24,72h_tn_ipcw,542.9557058501438
chronological,tim_sfsa,2347,2,24,72h_fp_ipcw,112.80243196332627
chronological,tim_sfsa,2347,2,24,72h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2347,2,24,72h_tss,0.7923929038551387
chronological,tim_sfsa,2347,2,24,72h_hss2,0.3031586441124821
chronological,tim_sfsa,2347,2,24,72h_far,0.7807066981699907
chronological,tim_sfsa,2347,2,24,72h_precision,0.21929330183000942
chronological,tim_sfsa,2347,2,24,72h_recall,0.9644112524789921
chronological,tim_sfsa,2347,2,24,72h_f1,0.35733397680739964
chronological,tim_sfsa,2347,2,24,72h_alert_fraction,0.22483940042826553
chronological,tim_sfsa,2347,2,24,72h_known_count,467.0
chronological,tim_sfsa,2347,2,24,72h_auc,0.9888276643727087
chronological,tim_sfsa,2347,2,24,72h_average_precision,0.9146071199415826
chronological,tim_sfsa,2347,2,24,72h_brier,0.012334085177952552
chronological,tim_sfsa,2347,2,24,72h_km_reference_brier,0.05083338933226156
chronological,tim_sfsa,2347,2,24,72h_bss,0.757362526088248
chronological,tim_sfsa,2347,2,24,72h_predicted_survival_mean,0.9300239105001047
chronological,tim_sfsa,2347,2,24,72h_observed_survival_km,0.9525778467901921
chronological,tim_sfsa,2347,2,24,72h_ece,0.02896716240480935
chronological,tim_sfsa,2347,2,24,72h_calibration_intercept,-0.2282571389771562
chronological,tim_sfsa,2347,2,24,72h_calibration_slope,1.6180113318016731
chronological,tim_sfsa,2347,2,24,144h_threshold,0.10741680886371929
chronological,tim_sfsa,2347,2,24,144h_tp_ipcw,35.14731788723395
chronological,tim_sfsa,2347,2,24,144h_tn_ipcw,467.23539842642265
chronological,tim_sfsa,2347,2,24,144h_fp_ipcw,136.5436780789545
chronological,tim_sfsa,2347,2,24,144h_fn_ipcw,1.169247255604473
chronological,tim_sfsa,2347,2,24,144h_tss,0.7416556142199162
chronological,tim_sfsa,2347,2,24,144h_hss2,0.26952583293208043
chronological,tim_sfsa,2347,2,24,144h_far,0.7952873551146759
chronological,tim_sfsa,2347,2,24,144h_precision,0.20471264488532412
chronological,tim_sfsa,2347,2,24,144h_recall,0.9678040241139091
chronological,tim_sfsa,2347,2,24,144h_f1,0.3379426949658963
chronological,tim_sfsa,2347,2,24,144h_alert_fraction,0.3037974683544304
chronological,tim_sfsa,2347,2,24,144h_known_count,316.0
chronological,tim_sfsa,2347,2,24,144h_auc,0.9885221017045334
chronological,tim_sfsa,2347,2,24,144h_average_precision,0.9529356356413212
chronological,tim_sfsa,2347,2,24,144h_brier,0.01302102860521332
chronological,tim_sfsa,2347,2,24,144h_km_reference_brier,0.05843412983047235
chronological,tim_sfsa,2347,2,24,144h_bss,0.7771674081056806
chronological,tim_sfsa,2347,2,24,144h_predicted_survival_mean,0.9141142404766959
chronological,tim_sfsa,2347,2,24,144h_observed_survival_km,0.9473444532866776
