horizon_hours,threshold_source,target_validation_alert_fraction,achieved_validation_alert_fraction,threshold,tp_ipcw,tn_ipcw,fp_ipcw,fn_ipcw,tss,hss2,far,precision,recall,f1,alert_fraction,known_count,auc,average_precision
12.0,primary_tss,,0.10554089709762533,0.05377239801174316,23.71198813665864,628.6332920629616,28.37580832228646,3.1290516590531716,0.8402334910413556,0.579036899490788,0.5447688374502825,0.45523116254971757,0.8834228598121197,0.6008447422220696,0.07802547770700637,628,0.9512949312827484,0.8352721306588959
12.0,validation_alert_load,0.01,0.010554089709762533,0.8723300138859919,13.36571484138524,657.0091003852481,0.0,13.475324954326567,0.4979581619457447,0.6558690400386374,0.0,1.0,0.4979581619457447,0.6648492255603872,0.020700636942675158,628,0.9512949312827484,0.8352721306588959
12.0,validation_alert_load,0.025,0.025065963060686015,0.4504542993958071,15.423732353729276,654.8263458989184,2.1827544863297277,11.41730744198253,0.5713101869657229,0.6841999573738434,0.12397444794968605,0.8760255520503138,0.5746324461019356,0.6940198261253282,0.027070063694267517,628,0.9512949312827484,0.8352721306588959
12.0,validation_alert_load,0.05,0.05013192612137203,0.13613802851735152,20.604664150224988,652.6435914125885,4.365508972659455,6.236375645486822,0.7610106957970699,0.7873288028439402,0.17482894296229737,0.8251710570377027,0.7676552140694952,0.7953747071159376,0.03821656050955414,628,0.9512949312827484,0.8352721306588959
12.0,validation_alert_load,0.1,0.10026385224274406,0.05449222260545544,23.71198813665864,630.8160465492913,26.193053835956732,3.1290516590531716,0.8435557501775681,0.5973817061211495,0.5248578660715237,0.4751421339284762,0.8834228598121197,0.6179335176546951,0.07484076433121019,628,0.9512949312827484,0.8352721306588959
12.0,validation_alert_load,0.2,0.20052770448548812,0.04604303816988251,24.727817750311374,593.7092202816859,63.2998801035621,2.1132220454004376,0.8249234797875842,0.39409077048792157,0.7190904868220034,0.2809095131779966,0.9212689947377504,0.43054042825377303,0.1305732484076433,628,0.9512949312827484,0.8352721306588959
24.0,primary_tss,,0.09894459102902374,0.09927415028767606,24.76472870876398,648.9559094238693,10.561669411961708,3.2455583425523042,0.8681155372826814,0.7716237570343861,0.2989738545058538,0.7010261454941462,0.8841297721581263,0.7820026779581325,0.05602716468590832,589,0.9623324275262078,0.8556972036180261
24.0,validation_alert_load,0.01,0.010554089709762533,0.8913046320309587,12.336726014797529,659.517578835831,0.0,15.673561036518752,0.44043554399124907,0.6016054131834887,0.0,1.0,0.4404355439912491,0.6115310689582996,0.02037351443123939,589,0.9623324275262078,0.8556972036180261
24.0,validation_alert_load,0.025,0.025065963060686015,0.6825302201106347,16.443555189371928,655.9970223651771,3.5205564706539025,11.566731861944351,0.5817160693235413,0.6744760047175747,0.17634425866807377,0.8236557413319263,0.5870541476153562,0.6855137586324491,0.03225806451612903,589,0.9623324275262078,0.8556972036180261
24.0,validation_alert_load,0.05,0.05013192612137203,0.4468913225169083,22.62420372443255,653.6499847180746,5.867594117756504,5.386083326883728,0.7988137301608813,0.792292999209266,0.205939763796446,0.794060236203554,0.8077105273139062,0.8008272178654811,0.04584040747028863,589,0.9623324275262078,0.8556972036180261
24.0,validation_alert_load,0.1,0.10026385224274406,0.08016219732214798,24.76472870876398,645.4353529532154,14.082225882615612,3.2455583425523042,0.8627774589908666,0.7279438734314413,0.3625052730836346,0.6374947269163653,0.8841297721581263,0.7408241231701941,0.06112054329371817,589,0.9623324275262078,0.8556972036180261
24.0,validation_alert_load,0.2,0.20052770448548812,0.04710517564558192,26.841039795711808,598.4946000111635,61.022978824667625,1.169247255604473,0.8657298153893511,0.42793357281649336,0.6945161373544755,0.30548386264552463,0.95825650578081,0.4632785437655173,0.13242784380305603,589,0.9623324275262078,0.8556972036180261
48.0,primary_tss,,0.11081794195250659,0.08188836728111215,31.68516142832763,633.2554914347506,13.303686794847705,1.169247255604473,0.9438351207917492,0.8030684462840041,0.2957107665626903,0.7042892334373098,0.9644112524789921,0.8140759440766574,0.07736943907156674,517,0.9699887178768922,0.8954027273585387
48.0,validation_alert_load,0.01,0.010554089709762533,0.9162140619155978,12.336726014797529,646.5591782295984,0.0,20.517682669134572,0.3754968209435763,0.5336678372102014,0.0,1.0,0.3754968209435763,0.5459799182756226,0.02321083172147002,517,0.9699887178768922,0.8954027273585387
48.0,validation_alert_load,0.025,0.025065963060686015,0.7936129073458192,19.781011240505176,642.5680721911441,3.991106038454311,13.073397443426927,0.5959080389172866,0.68589525042327,0.16789022162476067,0.8321097783752393,0.6020808784234594,0.6986482361099826,0.0425531914893617,517,0.9699887178768922,0.8954027273585387
48.0,validation_alert_load,0.05,0.05013192612137203,0.6854056029795844,25.113124721611708,642.5680721911441,3.991106038454311,7.741283962320393,0.7582032587887761,0.8016295940995198,0.13713147313037788,0.8628685268696221,0.764376098294949,0.8106415811247901,0.05222437137330754,517,0.9699887178768922,0.8954027273585387
48.0,validation_alert_load,0.1,0.10026385224274406,0.14855954374997002,29.6088503413798,641.2377035116593,5.321474717939082,3.2455583425523042,0.8929834643438075,0.8669849239290792,0.15234541072555502,0.8476545892744449,0.9012139170187047,0.873614122422597,0.061895551257253385,517,0.9699887178768922,0.8954027273585387
48.0,validation_alert_load,0.2,0.20052770448548812,0.04896525402638019,31.68516142832763,572.0585321784513,74.50064605114714,1.169247255604473,0.8491849150304325,0.4123665128070561,0.7016064370518421,0.2983935629481579,0.9644112524789921,0.45576973774392987,0.16634429400386846,517,0.9699887178768922,0.8954027273585387
72.0,primary_tss,,0.23746701846965698,0.05942285952468884,31.68516142832763,591.0847434878297,64.67339432564037,1.169247255604473,0.8657873992679828,0.4513946807301141,0.6711743842526111,0.32882561574738883,0.9644112524789921,0.49043316305238943,0.15631691648822268,467,0.9912559375017662,0.9221822161352357
72.0,validation_alert_load,0.01,0.010554089709762533,0.9226924922676685,12.336726014797529,655.7581378134701,0.0,20.517682669134572,0.3754968209435763,0.5338367094462665,0.0,1.0,0.3754968209435763,0.5459799182756226,0.02569593147751606,467,0.9912559375017662,0.9221822161352357
72.0,validation_alert_load,0.025,0.025065963060686015,0.8517858214130478,18.47039503271562,652.7500729611147,3.0080648523553664,14.384013651216481,0.5576020835511135,0.6673495768320103,0.14005030474490301,0.8599496952550969,0.5621892395144162,0.6798976575020367,0.042826552462526764,467,0.9912559375017662,0.9221822161352357
72.0,validation_alert_load,0.05,0.05013192612137203,0.7488319145928849,25.113124721611708,652.7500729611147,3.0080648523553664,7.741283962320393,0.7597889423316464,0.8155954705964723,0.10696790917906453,0.8930320908209354,0.764376098294949,0.823710646196354,0.055674518201284794,467,0.9912559375017662,0.9221822161352357
72.0,validation_alert_load,0.1,0.10026385224274406,0.2206762702363647,29.6088503413798,652.7500729611147,3.0080648523553664,3.2455583425523042,0.896626761055402,0.899715709106584,0.0922240755904818,0.9077759244095182,0.9012139170187047,0.9044830190604892,0.06423982869379015,467,0.9912559375017662,0.9221822161352357
72.0,validation_alert_load,0.2,0.20052770448548812,0.060580243626982264,31.68516142832763,609.1331326019617,46.62500521150816,1.169247255604473,0.8933103350477993,0.5390750951412691,0.5953889157961564,0.4046110842038437,0.9644112524789921,0.5700586060990076,0.13062098501070663,467,0.9912559375017662,0.9221822161352357
144.0,primary_tss,,0.3390501319261214,0.11174765128506237,33.52266399935765,550.4417022557855,53.33737424959161,2.7939011434807735,0.8347289108253138,0.5046674896115683,0.6140611416347935,0.3859388583652065,0.9230681334401547,0.5443024580363228,0.17721518987341772,316,0.9553589229856361,0.931251309122534
144.0,validation_alert_load,0.01,0.010554089709762533,0.9587013125141182,15.423732353729276,603.779076505377,0.0,20.892832789109146,0.42470239938896914,0.5820608511936848,0.0,1.0,0.4247023993889691,0.5961980545145664,0.04746835443037975,316,0.9553589229856361,0.931251309122534
144.0,validation_alert_load,0.025,0.025065963060686015,0.9303109496531686,19.528650941533705,603.779076505377,0.0,16.787914201304716,0.537733975245859,0.6869635013741023,0.0,1.0,0.5377339752458591,0.6993849182006713,0.060126582278481014,316,0.9553589229856361,0.931251309122534
144.0,validation_alert_load,0.05,0.05013192612137203,0.8663600383932061,30.272834088858517,603.779076505377,0.0,6.043731053979906,0.8335819747762758,0.9043021006787315,0.0,1.0,0.8335819747762759,0.9092388409609942,0.08860759493670886,316,0.9553589229856361,0.931251309122534
144.0,validation_alert_load,0.1,0.10026385224274406,0.40265572203236144,31.44635291240982,603.779076505377,0.0,4.870212230428605,0.8658955710356047,0.9241336479666205,0.0,1.0,0.8658955710356048,0.9281286525108343,0.09177215189873418,316,0.9553589229856361,0.931251309122534
