epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.463332176208496,6.086254596710205,0.0001
1,7.40147590637207,6.024844646453857,0.0001
2,7.348149299621582,5.963179588317871,0.0001
3,7.288178443908691,5.90094518661499,0.0001
4,7.228011131286621,5.8382439613342285,0.0001
5,7.1690568923950195,5.7754902839660645,0.0001
6,7.11343240737915,5.713230609893799,0.0001
7,7.0605149269104,5.6522064208984375,0.0001
8,7.001101970672607,5.592719078063965,0.0001
9,6.9586100578308105,5.535373210906982,0.0001
10,6.904086589813232,5.480707168579102,0.0001
11,6.855023384094238,5.429070472717285,0.0001
12,6.789388656616211,5.380547046661377,0.0001
13,6.761338710784912,5.335416793823242,0.0001
14,6.715518474578857,5.293876647949219,0.0001
15,6.6681132316589355,5.255918979644775,0.0001
16,6.651448726654053,5.221555709838867,0.0001
17,6.588777542114258,5.190640449523926,0.0001
18,6.565040588378906,5.163136959075928,0.0001
19,6.520205020904541,5.1385979652404785,0.0001
20,6.509432792663574,5.117343902587891,0.0001
21,6.4865593910217285,5.099103927612305,0.0001
22,6.464903354644775,5.083288669586182,0.0001
23,6.415358543395996,5.06953239440918,0.0001
24,6.393759250640869,5.058043003082275,0.0001
25,6.376999378204346,5.047865867614746,0.0001
26,6.342142105102539,5.038362979888916,0.0001
27,6.333362102508545,5.028732776641846,0.0001
28,6.329003810882568,5.018695831298828,0.0001
29,6.295459747314453,5.009185314178467,0.0001
30,6.279644012451172,5.001577854156494,0.0001
31,6.29768705368042,4.995863914489746,0.0001
32,6.2723917961120605,4.991343975067139,0.0001
33,6.251076698303223,4.987788200378418,0.0001
34,6.268666744232178,4.985993385314941,0.0001
35,6.258113384246826,4.986050128936768,0.0001
36,6.258683681488037,4.985439300537109,0.0001
37,6.244033336639404,4.9809651374816895,0.0001
38,6.247885227203369,4.976761341094971,0.0001
39,6.211227893829346,4.973944187164307,0.0001
40,6.21084451675415,4.969668388366699,0.0001
41,6.225914001464844,4.96671199798584,0.0001
42,6.186385631561279,4.959245204925537,0.0001
43,6.205029487609863,4.951257228851318,0.0001
44,6.184133052825928,4.943832874298096,0.0001
45,6.224217414855957,4.938960075378418,0.0001
46,6.195891857147217,4.938665390014648,0.0001
47,6.211082458496094,4.9392876625061035,0.0001
48,6.174869060516357,4.940121650695801,0.0001
49,6.200822353363037,4.94053316116333,0.0001
50,6.198219299316406,4.938726425170898,0.0001
51,6.185815811157227,4.937765121459961,0.0001
52,6.180845260620117,4.936678409576416,0.0001
53,6.177247047424316,4.935667514801025,0.0001
54,6.157210826873779,4.933012962341309,0.0001
55,6.152888774871826,4.929411888122559,0.0001
56,6.149856090545654,4.9280242919921875,0.0001
57,6.144927024841309,4.928653240203857,0.0001
58,6.150070667266846,4.933568477630615,0.0001
59,6.155766010284424,4.934998512268066,0.0001
60,6.175324440002441,4.932727813720703,0.0001
61,6.13930606842041,4.9301276206970215,0.0001
62,6.158786296844482,4.926366806030273,0.0001
63,6.1245317459106445,4.92458438873291,0.0001
64,6.144497871398926,4.9295878410339355,0.0001
65,6.12738037109375,4.938692092895508,0.0001
66,6.1225152015686035,4.948482036590576,0.0001
67,6.1262311935424805,4.949489116668701,0.0001
68,6.141854286193848,4.944025993347168,0.0001
69,6.141098499298096,4.9397807121276855,0.0001
70,6.1135573387146,4.939083576202393,5e-05
71,6.11469030380249,4.940192222595215,5e-05
72,6.115747928619385,4.943007946014404,5e-05
73,6.097381591796875,4.946587562561035,5e-05
74,6.125319480895996,4.948093414306641,5e-05
75,6.105656147003174,4.945133209228516,5e-05
76,6.085385322570801,4.93742561340332,5e-05
77,6.098634719848633,4.930926322937012,2.5e-05
78,6.085859775543213,4.929417610168457,2.5e-05
79,6.107217311859131,4.928847789764404,2.5e-05
80,6.107556343078613,4.92833137512207,2.5e-05
81,6.108861446380615,4.928351402282715,2.5e-05
82,6.134177207946777,4.928929805755615,2.5e-05
83,6.090836048126221,4.930536270141602,2.5e-05
84,6.092623233795166,4.931612491607666,1.25e-05
85,6.087057113647461,4.931626796722412,1.25e-05
86,6.111827373504639,4.931764602661133,1.25e-05
87,6.113401889801025,4.931771278381348,1.25e-05
88,6.096918106079102,4.931389331817627,1.25e-05
