risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-3.2840700149536133,-3.074483633041382,0.0,74.8
2,259,-3.0742719173431396,-2.9330408573150635,0.0,104.4
3,259,-2.9320175647735596,-2.5834667682647705,0.011583011583011582,146.4
4,259,-2.5786876678466797,-0.9903426170349121,0.03088803088803089,102.6
5,259,-0.98537278175354,2.7104012966156006,0.3745173745173745,125.91666666666667
