epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.469454765319824,6.104480266571045,0.0001
1,7.4201130867004395,6.057478904724121,0.0001
2,7.381709098815918,6.009591102600098,0.0001
3,7.338770389556885,5.9597554206848145,0.0001
4,7.292964935302734,5.907647132873535,0.0001
5,7.24689245223999,5.85337495803833,0.0001
6,7.194972038269043,5.797231197357178,0.0001
7,7.141936779022217,5.739573955535889,0.0001
8,7.08554744720459,5.680909633636475,0.0001
9,7.043787479400635,5.621888160705566,0.0001
10,6.981497287750244,5.563025951385498,0.0001
11,6.949579238891602,5.505102634429932,0.0001
12,6.881992340087891,5.448674201965332,0.0001
13,6.831611633300781,5.394168853759766,0.0001
14,6.790099620819092,5.342253684997559,0.0001
15,6.745804786682129,5.293514251708984,0.0001
16,6.692835807800293,5.248542785644531,0.0001
17,6.631791591644287,5.207387447357178,0.0001
18,6.590701103210449,5.170350551605225,0.0001
19,6.5486955642700195,5.137800693511963,0.0001
20,6.507972240447998,5.109342575073242,0.0001
21,6.468226909637451,5.0849528312683105,0.0001
22,6.473793983459473,5.064441680908203,0.0001
23,6.42761754989624,5.0469651222229,0.0001
24,6.39950704574585,5.032121658325195,0.0001
25,6.379232406616211,5.019452095031738,0.0001
26,6.370040416717529,5.009671211242676,0.0001
27,6.343026161193848,5.002233982086182,0.0001
28,6.347766876220703,4.997155666351318,0.0001
29,6.30720853805542,4.992402076721191,0.0001
30,6.3021087646484375,4.988903999328613,0.0001
31,6.29386568069458,4.986842155456543,0.0001
32,6.297384262084961,4.984081745147705,0.0001
33,6.300065517425537,4.980917453765869,0.0001
34,6.284350395202637,4.9778571128845215,0.0001
35,6.251998424530029,4.975442409515381,0.0001
36,6.258728504180908,4.9742536544799805,0.0001
37,6.248374938964844,4.973024845123291,0.0001
38,6.234342098236084,4.970712661743164,0.0001
39,6.2388691902160645,4.967624664306641,0.0001
40,6.219437599182129,4.964833736419678,0.0001
41,6.23279333114624,4.960192680358887,0.0001
42,6.20220947265625,4.9555840492248535,0.0001
43,6.241446018218994,4.952132701873779,0.0001
44,6.207149028778076,4.949691295623779,0.0001
45,6.226022720336914,4.9484543800354,0.0001
46,6.235479831695557,4.9473748207092285,0.0001
47,6.211894989013672,4.945653915405273,0.0001
48,6.211119174957275,4.945935249328613,0.0001
49,6.2214202880859375,4.946263313293457,0.0001
50,6.1865363121032715,4.945462703704834,0.0001
51,6.183247089385986,4.9440999031066895,0.0001
52,6.183335781097412,4.942270755767822,0.0001
53,6.185438632965088,4.940179347991943,0.0001
54,6.183364391326904,4.9388017654418945,0.0001
55,6.163694858551025,4.937246322631836,0.0001
56,6.210655212402344,4.93607234954834,0.0001
57,6.170627117156982,4.934686660766602,0.0001
58,6.168154716491699,4.934101581573486,0.0001
59,6.167595386505127,4.931392192840576,0.0001
60,6.152029991149902,4.928001403808594,0.0001
61,6.137088775634766,4.922485828399658,0.0001
62,6.174915790557861,4.918729782104492,0.0001
63,6.172942161560059,4.916403293609619,0.0001
64,6.1688642501831055,4.915272235870361,0.0001
65,6.16417121887207,4.914396286010742,0.0001
66,6.156806468963623,4.912637710571289,0.0001
67,6.146499156951904,4.911167621612549,0.0001
68,6.153021335601807,4.911246299743652,0.0001
69,6.120691299438477,4.912266254425049,0.0001
70,6.129617691040039,4.913239479064941,0.0001
71,6.14843225479126,4.9139204025268555,0.0001
72,6.125889778137207,4.916281700134277,0.0001
73,6.125465393066406,4.920675277709961,0.0001
74,6.134721755981445,4.924321174621582,5e-05
75,6.118276119232178,4.923552513122559,5e-05
76,6.105507850646973,4.921841144561768,5e-05
77,6.1025238037109375,4.919262409210205,5e-05
78,6.095461845397949,4.9184675216674805,5e-05
79,6.105988025665283,4.917228698730469,5e-05
80,6.108714580535889,4.917051315307617,5e-05
81,6.10032844543457,4.915026664733887,2.5e-05
82,6.136083602905273,4.913712501525879,2.5e-05
83,6.124758243560791,4.912085056304932,2.5e-05
84,6.099063396453857,4.910604000091553,2.5e-05
85,6.126892566680908,4.909414768218994,2.5e-05
86,6.083248615264893,4.908478736877441,2.5e-05
87,6.09043550491333,4.908400058746338,2.5e-05
88,6.107552528381348,4.908653259277344,2.5e-05
89,6.091069221496582,4.908334732055664,2.5e-05
90,6.088644981384277,4.908042907714844,2.5e-05
91,6.103058338165283,4.908831596374512,2.5e-05
92,6.1109466552734375,4.910065650939941,2.5e-05
93,6.1080451011657715,4.911220550537109,1.25e-05
94,6.099428653717041,4.91170072555542,1.25e-05
95,6.094232559204102,4.912017345428467,1.25e-05
96,6.099898815155029,4.912194728851318,1.25e-05
97,6.075718402862549,4.912346363067627,1.25e-05
98,6.0882978439331055,4.912627696990967,1.25e-05
99,6.111256122589111,4.912552356719971,1.25e-05
100,6.107785701751709,4.912057399749756,6.25e-06
101,6.105432033538818,4.911948204040527,6.25e-06
102,6.091244220733643,4.91166353225708,6.25e-06
103,6.08336877822876,4.911343574523926,6.25e-06
104,6.100111961364746,4.911037445068359,6.25e-06
105,6.110828876495361,4.910707950592041,6.25e-06
106,6.132786273956299,4.910521984100342,6.25e-06
107,6.121589660644531,4.910386085510254,3.125e-06
108,6.110243320465088,4.910348892211914,3.125e-06
109,6.111517429351807,4.910248279571533,3.125e-06
110,6.083283424377441,4.910223484039307,3.125e-06
111,6.103358268737793,4.910229206085205,3.125e-06
112,6.096154689788818,4.9101457595825195,3.125e-06
113,6.091482162475586,4.910025596618652,3.125e-06
114,6.120019912719727,4.909880638122559,1.5625e-06
115,6.089499473571777,4.909738063812256,1.5625e-06
