epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7256531119346619,0.6560050249099731,0.0001
1,0.6556012630462646,0.594488799571991,0.0001
2,0.596367359161377,0.5421972870826721,0.0001
3,0.5435541868209839,0.4981052279472351,0.0001
4,0.5016598105430603,0.4609382748603821,0.0001
5,0.46658915281295776,0.4295494556427002,0.0001
6,0.43723252415657043,0.40291455388069153,0.0001
7,0.4096951186656952,0.3802359998226166,0.0001
8,0.3898646831512451,0.3608710467815399,0.0001
9,0.3686969578266144,0.3443298637866974,0.0001
10,0.35462868213653564,0.3302036225795746,0.0001
11,0.3402036130428314,0.31818047165870667,0.0001
12,0.32829561829566956,0.3079985976219177,0.0001
13,0.31660112738609314,0.2994140088558197,0.0001
14,0.30723702907562256,0.2921988070011139,0.0001
15,0.30103856325149536,0.2861173152923584,0.0001
16,0.2930733561515808,0.28096240758895874,0.0001
17,0.2879030406475067,0.2765190899372101,0.0001
18,0.2823944389820099,0.27265799045562744,0.0001
19,0.27865293622016907,0.2692476212978363,0.0001
20,0.27378931641578674,0.26621225476264954,0.0001
21,0.2724130153656006,0.26351580023765564,0.0001
22,0.26889538764953613,0.2611590027809143,0.0001
23,0.26482659578323364,0.25906863808631897,0.0001
24,0.2624950408935547,0.2572326362133026,0.0001
25,0.2608657777309418,0.2556250989437103,0.0001
26,0.2575050890445709,0.2541986405849457,0.0001
27,0.2556391954421997,0.2529294788837433,0.0001
28,0.25451698899269104,0.2518138289451599,0.0001
29,0.2525693476200104,0.2508465051651001,0.0001
30,0.25158730149269104,0.25001439452171326,0.0001
31,0.25215667486190796,0.24923181533813477,0.0001
32,0.2503647208213806,0.24843208491802216,0.0001
33,0.24904213845729828,0.24762888252735138,0.0001
34,0.2507430911064148,0.24670612812042236,0.0001
35,0.2493893951177597,0.24566081166267395,0.0001
36,0.24747765064239502,0.2446625679731369,0.0001
37,0.24644596874713898,0.24370267987251282,0.0001
38,0.24524857103824615,0.24294550716876984,0.0001
39,0.24335378408432007,0.24230848252773285,0.0001
40,0.2445850372314453,0.2418920397758484,0.0001
41,0.2449888437986374,0.24160856008529663,0.0001
42,0.2445988953113556,0.24146883189678192,0.0001
43,0.24313484132289886,0.24132700264453888,0.0001
44,0.24380889534950256,0.24115616083145142,0.0001
45,0.24098575115203857,0.24090085923671722,0.0001
46,0.24148985743522644,0.24053853750228882,0.0001
47,0.23947693407535553,0.240107923746109,0.0001
48,0.23863272368907928,0.23976129293441772,0.0001
49,0.23826926946640015,0.23955613374710083,0.0001
50,0.23974189162254333,0.23943591117858887,0.0001
51,0.23997259140014648,0.23933599889278412,0.0001
52,0.23869779706001282,0.23922032117843628,0.0001
53,0.23907069861888885,0.23908007144927979,0.0001
54,0.23782619833946228,0.23892377316951752,0.0001
55,0.23640009760856628,0.2386946678161621,0.0001
56,0.23497886955738068,0.2383602261543274,0.0001
57,0.23856067657470703,0.23805372416973114,0.0001
58,0.23651064932346344,0.23776882886886597,0.0001
59,0.23552823066711426,0.2375165969133377,0.0001
60,0.23389627039432526,0.23728220164775848,0.0001
61,0.23375502228736877,0.23707838356494904,0.0001
62,0.23137812316417694,0.2369113564491272,0.0001
63,0.23368589580059052,0.2367658019065857,0.0001
64,0.23471736907958984,0.23662574589252472,0.0001
65,0.2330021858215332,0.236535906791687,0.0001
66,0.2329702526330948,0.23657000064849854,0.0001
67,0.23410066962242126,0.23668673634529114,0.0001
68,0.23284010589122772,0.236765518784523,0.0001
69,0.23336707055568695,0.2369394153356552,0.0001
70,0.23192104697227478,0.23718975484371185,0.0001
71,0.23070770502090454,0.23747754096984863,0.0001
72,0.2309320867061615,0.23762157559394836,5e-05
73,0.23143112659454346,0.23765882849693298,5e-05
74,0.2321503758430481,0.2377503365278244,5e-05
75,0.2305954545736313,0.2378174513578415,5e-05
76,0.23094412684440613,0.2378811240196228,5e-05
77,0.22964078187942505,0.23791201412677765,5e-05
78,0.22898197174072266,0.23792734742164612,5e-05
79,0.22859324514865875,0.23795469105243683,2.5e-05
80,0.22791457176208496,0.23798532783985138,2.5e-05
81,0.23105700314044952,0.2380087822675705,2.5e-05
82,0.22932548820972443,0.23801825940608978,2.5e-05
83,0.22980771958827972,0.23802340030670166,2.5e-05
84,0.22778502106666565,0.23805168271064758,2.5e-05
85,0.2283530831336975,0.2380804419517517,2.5e-05
86,0.22838082909584045,0.23812931776046753,1.25e-05
87,0.22756682336330414,0.23815244436264038,1.25e-05
88,0.22806765139102936,0.23816348612308502,1.25e-05
89,0.23011064529418945,0.23816412687301636,1.25e-05
90,0.2287057489156723,0.23816023766994476,1.25e-05
