risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-0.6989853978157043,-0.24524161219596863,0.015444015444015444,61.8
2,259,-0.24453727900981903,-0.21781796216964722,0.003861003861003861,98.2
3,259,-0.21769341826438904,-0.18787094950675964,0.015444015444015444,169.2
4,259,-0.18766090273857117,-0.044361259788274765,0.05405405405405406,181.6
5,259,-0.04369409382343292,3.4118809700012207,0.3281853281853282,58.43333333333333
