risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,141,0.01483247708529234,0.01682194322347641,0.0,175.8
2,141,0.016840290278196335,0.021520156413316727,0.0070921985815602835,112.0
3,140,0.021555081009864807,0.03284472972154617,0.007142857142857143,64.0
4,141,0.03291701152920723,0.06186987832188606,0.0,42.6
5,141,0.06349627673625946,0.8563299179077148,0.2553191489361702,100.8
