metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.9535588956825829,0.021248319273236477,0.895830716368071,0.9803365658227529
uno_c_index,0.8538465165050978,0.06919827048533102,0.6981786423894579,0.9631070685439422
event_event_pairs,857.682,916.6686720567745,14.975000000000001,3328.7999999999993
event_event_fraction,0.03129154559619106,0.015450380259431164,0.006306112315478642,0.06484658345815372
event_event_c_index,0.6678791392867357,0.08714495865749343,0.48820251937984493,0.8223429381199807
event_censored_pairs,20265.147,12207.099803926158,2578.4500000000003,48017.74999999999
event_censored_fraction,0.9687084544038088,0.015450380259431162,0.9351534165418462,0.9936938876845214
event_censored_c_index,0.9628631609061552,0.023273389624896473,0.9001423344548181,0.9892977636567191
12h_auc,0.9897648493042562,0.0035974403307514487,0.9813334937259577,0.9969137087233756
12h_average_precision,0.7517364560485538,0.23335837822212085,0.1665678899251093,0.948960590083787
12h_tss,0.9310276919442881,0.11508185069020374,0.9111538267212561,0.9817888320288983
12h_hss2,0.6304955015425842,0.20252569332443227,0.11911616606586048,0.8697292214685349
12h_far,0.4842890453387823,0.20955204506741237,0.17517224115169955,0.9351621700913224
12h_precision,0.5157109546612176,0.20955204506741237,0.06483782990867752,0.8248277588483006
12h_recall,0.9585811020148913,0.11630178488676204,0.9449971155501437,1.0
12h_f1,0.6428978984268894,0.2051236120510752,0.12177946091331393,0.8837478083056248
12h_alert_fraction,0.06481705917856632,0.026903511435630786,0.02170013422148764,0.12254233857745998
12h_brier,0.014390528061578277,0.007239934970043013,0.0027392836969193156,0.0304600635158666
12h_km_reference_brier,0.03603163077703192,0.02194472193800064,0.005263013202585381,0.08372546899222916
12h_bss,0.5535227379781096,0.12993526069435413,0.1831202138168305,0.686968271446896
12h_predicted_survival_mean,0.965351192176342,0.013075622104095526,0.9377468138933182,0.9842088490724563
12h_observed_survival_km,0.9627228185999603,0.02539732253764248,0.907943168220328,0.9983898875882572
24h_auc,0.976408613662397,0.020550273586006616,0.909806322913227,0.9964623941895104
24h_average_precision,0.7322083361537086,0.2252962679428731,0.13333358793293607,0.9297339854220061
24h_tss,0.8301191624873508,0.13816502900853148,0.49967009130764595,0.9450354609929079
24h_hss2,0.4389467958420539,0.18279744948964297,0.0446974044505851,0.6972661773294369
24h_far,0.6679678602055419,0.16227250932255025,0.39868078779916927,0.9748475789415102
24h_precision,0.33203213979445806,0.16227250932255025,0.025152421058489693,0.6013192122008306
24h_recall,0.8954876636962933,0.139210349394003,0.5686800064854133,1.0
24h_f1,0.4642046240407924,0.19057877019979447,0.04844071092710033,0.7294509294396468
24h_alert_fraction,0.10330083910987187,0.030118452043958282,0.0543656015037594,0.1670051414536708
24h_brier,0.015453061258967228,0.006373391603746102,0.004720999211584986,0.02891371198701132
24h_km_reference_brier,0.039360932181366055,0.020762743320657986,0.009248198093227794,0.08541321999780802
24h_bss,0.5607325174987614,0.15944238481126471,0.13554751292087683,0.7494962118502427
24h_predicted_survival_mean,0.9535690154433251,0.01587807684735784,0.9195795118808746,0.9777187660336495
24h_observed_survival_km,0.9610959527935589,0.025573702229897403,0.9052711036722626,0.9983687450515699
48h_auc,0.9745805508224803,0.022347772639261094,0.9157987778377994,0.9979179576822541
48h_average_precision,0.7795157629923953,0.17567260225636516,0.2811958788694209,0.9585598517251036
48h_tss,0.7164475631437045,0.12949938102231234,0.4626296939791229,0.8204776092576975
48h_hss2,0.2388328849635463,0.10860928742143902,0.03881900659277464,0.4312170061179747
48h_far,0.8197840983248291,0.09075674471382025,0.6391167493029802,0.9752612099347675
48h_precision,0.18021590167517104,0.09075674471382025,0.024738790065232448,0.3608832506970198
48h_recall,0.9133192131900094,0.12867752937378707,0.6528580761269611,1.0
48h_f1,0.2918333414807796,0.12841367246421978,0.04828311181340569,0.5190679440192781
48h_alert_fraction,0.23923442440936768,0.03173806711509623,0.18311413855469058,0.3047730187227494
48h_brier,0.014313002129607432,0.005803946034890418,0.004438717472925809,0.026887931974117107
48h_km_reference_brier,0.04679897110714219,0.020092087420091824,0.01590833759829341,0.09079162418785686
48h_bss,0.6750311916112414,0.11600628423460976,0.37835173577272724,0.8463190299629081
48h_predicted_survival_mean,0.9425727654099464,0.01797701826318308,0.9042458385229111,0.9701634868979454
48h_observed_survival_km,0.9544911089818631,0.026144991302068783,0.8964579938957337,0.9947900973070785
72h_auc,0.9748778654791901,0.026057493982834763,0.9077979407103948,1.0
72h_average_precision,0.8279945673263422,0.1656016450806008,0.2978266934774524,1.0
72h_tss,0.7580812630679202,0.13442192719800597,0.48687101882892986,0.849297352398422
72h_hss2,0.2656485332438768,0.12052214934583717,0.0426999771600844,0.4831381687302147
72h_far,0.8035730412425334,0.09855159897344737,0.6092249297688773,0.9730013077569777
72h_precision,0.19642695875746666,0.09855159897344735,0.026998692243022312,0.3907750702311226
72h_recall,0.9370410769233343,0.1336060492813831,0.6528580761269611,1.0
72h_f1,0.3150737919416858,0.13804237561628738,0.052577834800135254,0.5584813143058136
72h_alert_fraction,0.22890727838787822,0.035868460000462066,0.16702858203414997,0.3010073115860517
72h_brier,0.012688765421896044,0.00522444860469169,0.003478527593399854,0.024475412014522503
72h_km_reference_brier,0.04945369404891853,0.019207551143834118,0.019676811183176796,0.09166383050341784
72h_bss,0.7285482943455113,0.1092715326225894,0.43342541173195576,0.8792082224744658
72h_predicted_survival_mean,0.9258536983132363,0.019553891848948502,0.8836063131690025,0.9567474737763405
72h_observed_survival_km,0.9544911089818631,0.026144991302068783,0.8964579938957337,0.9947900973070785
144h_auc,0.9810675973224127,0.019469099942655672,0.9269774056875985,1.0
144h_average_precision,0.92662106202105,0.07199751845753034,0.7384699336200862,1.0
144h_tss,0.8376804112485521,0.0679448405825708,0.7064048505390134,0.924139175899415
144h_hss2,0.4442666214593278,0.13431425423576096,0.15605927558308214,0.6631118299794398
144h_far,0.6623476878248239,0.1249980402142808,0.4235602270658931,0.9030825089184203
144h_precision,0.3376523121751761,0.1249980402142808,0.09691749108157963,0.5764397729341069
144h_recall,0.9363301351909445,0.06452148682810745,0.7941823537427908,1.0
144h_f1,0.48325998365608946,0.1420236729888131,0.17384662863435138,0.7142992532290038
144h_alert_fraction,0.1818994649194156,0.04971801023600525,0.09729634343901875,0.2919544593579569
144h_brier,0.01611628336050096,0.00364924452822003,0.010144279350838241,0.023897458667564597
144h_km_reference_brier,0.05713902017341723,0.01775088928105482,0.02954102953551516,0.09618730100863537
144h_bss,0.7009034382713314,0.08256166588681572,0.49628076355017486,0.8187542705001081
144h_predicted_survival_mean,0.8738363870382309,0.02120423568352824,0.8286832615733146,0.9082422703504562
