risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,135,-2.3339180946350098,-2.2013015747070312,0.0,105.6
2,134,-2.200622081756592,-2.1481165885925293,0.007462686567164179,137.1
3,134,-2.1475348472595215,-1.7140929698944092,0.04477611940298507,92.9
4,134,-1.7108265161514282,-0.2534748613834381,0.1791044776119403,118.75
5,135,-0.24934232234954834,2.35200834274292,0.6370370370370371,28.3
