epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.469335079193115,6.080112934112549,0.0001
1,7.39838171005249,6.000792026519775,0.0001
2,7.3267059326171875,5.917286396026611,0.0001
3,7.251847743988037,5.831028938293457,0.0001
4,7.16415548324585,5.744762420654297,0.0001
5,7.091555595397949,5.66048002243042,0.0001
6,7.009310722351074,5.579100131988525,0.0001
7,6.9384050369262695,5.5020751953125,0.0001
8,6.87321138381958,5.430831432342529,0.0001
9,6.804387092590332,5.366879940032959,0.0001
10,6.760383129119873,5.311407566070557,0.0001
11,6.71058988571167,5.264998912811279,0.0001
12,6.667989730834961,5.2267746925354,0.0001
13,6.614347457885742,5.195715427398682,0.0001
14,6.5810546875,5.1701459884643555,0.0001
15,6.570199489593506,5.149099349975586,0.0001
16,6.565715312957764,5.132961273193359,0.0001
17,6.493502616882324,5.121598720550537,0.0001
18,6.483706951141357,5.113082408905029,0.0001
19,6.488002777099609,5.107833385467529,0.0001
20,6.446887969970703,5.114961624145508,0.0001
21,6.456087112426758,5.127833366394043,0.0001
22,6.4354472160339355,5.1327385902404785,0.0001
23,6.424604892730713,5.132650852203369,0.0001
24,6.420126914978027,5.133493423461914,0.0001
25,6.432081699371338,5.132504463195801,0.0001
26,6.415658950805664,5.12924861907959,5e-05
27,6.416184902191162,5.126949310302734,5e-05
28,6.41379976272583,5.125359535217285,5e-05
29,6.411186695098877,5.123483180999756,5e-05
30,6.421908378601074,5.121859550476074,5e-05
31,6.405594348907471,5.120331764221191,5e-05
32,6.378901958465576,5.1190409660339355,5e-05
33,6.395312786102295,5.116123676300049,2.5e-05
34,6.388111591339111,5.114264488220215,2.5e-05
35,6.370244979858398,5.112130641937256,2.5e-05
36,6.393621444702148,5.109871864318848,2.5e-05
37,6.388383865356445,5.107522487640381,2.5e-05
38,6.366087913513184,5.104835033416748,2.5e-05
39,6.387526035308838,5.102358341217041,2.5e-05
40,6.368795871734619,5.099822998046875,2.5e-05
41,6.393267631530762,5.097409248352051,2.5e-05
42,6.376222133636475,5.095248699188232,2.5e-05
43,6.365142345428467,5.093260288238525,2.5e-05
44,6.382706642150879,5.091562747955322,2.5e-05
45,6.34567403793335,5.090392589569092,2.5e-05
46,6.4238104820251465,5.089233875274658,2.5e-05
47,6.386289119720459,5.088293075561523,2.5e-05
48,6.3846821784973145,5.087495803833008,2.5e-05
49,6.369126796722412,5.0868330001831055,2.5e-05
50,6.3744354248046875,5.086465835571289,2.5e-05
51,6.3517842292785645,5.085992336273193,2.5e-05
52,6.38911771774292,5.085618495941162,2.5e-05
53,6.393129348754883,5.085331439971924,2.5e-05
54,6.354862689971924,5.0850090980529785,2.5e-05
55,6.375494003295898,5.084582805633545,2.5e-05
56,6.376951217651367,5.083906650543213,2.5e-05
57,6.362378120422363,5.0831804275512695,2.5e-05
58,6.3691277503967285,5.08225679397583,2.5e-05
59,6.352951526641846,5.0810933113098145,2.5e-05
60,6.342642307281494,5.079842567443848,2.5e-05
61,6.393896102905273,5.078848838806152,2.5e-05
62,6.380573749542236,5.077938079833984,2.5e-05
63,6.368441581726074,5.077004432678223,2.5e-05
64,6.341017723083496,5.07601261138916,2.5e-05
65,6.363852500915527,5.075187683105469,2.5e-05
66,6.34694242477417,5.074616432189941,2.5e-05
67,6.347539901733398,5.073628902435303,2.5e-05
68,6.337186813354492,5.072354793548584,2.5e-05
69,6.315895080566406,5.071316719055176,2.5e-05
70,6.334503650665283,5.070087909698486,2.5e-05
71,6.342073440551758,5.069338798522949,2.5e-05
72,6.314813613891602,5.0688347816467285,2.5e-05
73,6.3152384757995605,5.067961692810059,2.5e-05
74,6.350986957550049,5.067276954650879,2.5e-05
75,6.342403888702393,5.066338062286377,2.5e-05
76,6.337532997131348,5.0647711753845215,2.5e-05
77,6.313312530517578,5.063016891479492,2.5e-05
78,6.3062334060668945,5.061023712158203,2.5e-05
79,6.315486431121826,5.058424949645996,2.5e-05
80,6.301395893096924,5.055615425109863,2.5e-05
81,6.312465190887451,5.052168369293213,2.5e-05
82,6.294168472290039,5.047852516174316,2.5e-05
83,6.29732608795166,5.043536186218262,2.5e-05
84,6.311978340148926,5.0393476486206055,2.5e-05
85,6.275171279907227,5.034898281097412,2.5e-05
86,6.291285514831543,5.030226230621338,2.5e-05
87,6.287569046020508,5.0255255699157715,2.5e-05
88,6.294253826141357,5.021268844604492,2.5e-05
89,6.271169662475586,5.016748428344727,2.5e-05
90,6.304897308349609,5.013085842132568,2.5e-05
91,6.258720874786377,5.009753227233887,2.5e-05
92,6.268277645111084,5.007211208343506,2.5e-05
93,6.254242420196533,5.004383087158203,2.5e-05
94,6.275404930114746,5.001622200012207,2.5e-05
95,6.23179817199707,4.998223304748535,2.5e-05
96,6.244140625,4.9946818351745605,2.5e-05
97,6.246253490447998,4.991016387939453,2.5e-05
98,6.241703033447266,4.987826347351074,2.5e-05
99,6.236297607421875,4.984132766723633,2.5e-05
100,6.251105308532715,4.9808478355407715,2.5e-05
101,6.227206230163574,4.978209018707275,2.5e-05
102,6.223838806152344,4.975894451141357,2.5e-05
103,6.237729072570801,4.973917007446289,2.5e-05
104,6.227404594421387,4.9723663330078125,2.5e-05
105,6.22130823135376,4.971964359283447,2.5e-05
106,6.2064924240112305,4.9717254638671875,2.5e-05
107,6.201595783233643,4.971343517303467,2.5e-05
108,6.217502593994141,4.971376419067383,2.5e-05
109,6.182966232299805,4.97153377532959,2.5e-05
110,6.234378337860107,4.971792221069336,2.5e-05
111,6.199398040771484,4.971846103668213,2.5e-05
112,6.197086334228516,4.971230506896973,2.5e-05
113,6.2183027267456055,4.971426963806152,1.25e-05
114,6.194541931152344,4.971402168273926,1.25e-05
115,6.201699733734131,4.971475124359131,1.25e-05
116,6.203356742858887,4.971640586853027,1.25e-05
117,6.229990482330322,4.971877574920654,1.25e-05
118,6.226408004760742,4.971902370452881,1.25e-05
119,6.205806255340576,4.972004413604736,1.25e-05
120,6.2190351486206055,4.972668647766113,6.25e-06
121,6.195093154907227,4.9730329513549805,6.25e-06
122,6.20603609085083,4.973328590393066,6.25e-06
123,6.2038655281066895,4.9735565185546875,6.25e-06
124,6.212966442108154,4.973451614379883,6.25e-06
125,6.178103923797607,4.973418712615967,6.25e-06
126,6.199314117431641,4.973240375518799,6.25e-06
127,6.175918102264404,4.973051071166992,3.125e-06
128,6.199052333831787,4.9728827476501465,3.125e-06
129,6.208170413970947,4.9727582931518555,3.125e-06
130,6.185919761657715,4.97255802154541,3.125e-06
131,6.218323707580566,4.972393989562988,3.125e-06
132,6.209174156188965,4.9722676277160645,3.125e-06
133,6.182534217834473,4.972019672393799,3.125e-06
134,6.195523262023926,4.971797466278076,1.5625e-06
135,6.211683750152588,4.971767902374268,1.5625e-06
136,6.167856216430664,4.9716997146606445,1.5625e-06
137,6.168388366699219,4.971617698669434,1.5625e-06
