horizon_hours,threshold_source,target_validation_alert_fraction,achieved_validation_alert_fraction,threshold,tp_ipcw,tn_ipcw,fp_ipcw,fn_ipcw,tss,hss2,far,precision,recall,f1,alert_fraction,known_count,auc,average_precision
12.0,primary_tss,,0.16220238095238096,0.06788789967754694,54.782679547597176,1153.3263635360418,50.05001200250748,4.13871176607668,0.8881674369121411,0.6480505433464087,0.47742752058012494,0.5225724794198751,0.9297587569844737,0.6690847469515497,0.08512467755803955,1163,0.9812234591654732,0.7164596395365034
12.0,validation_alert_load,0.01,0.010416666666666666,0.5850057194876265,13.3323332244209,1201.200288060179,2.17608747836989,45.58905808925296,0.22446490657286855,0.34552166166589776,0.1403165106282096,0.8596834893717904,0.22627322483688317,0.3582525029479223,0.012897678417884782,1163,0.9812234591654732,0.7164596395365034
12.0,validation_alert_load,0.025,0.025297619047619048,0.4952525075521898,25.854858768210697,1191.4078944075145,11.968481131034395,33.06653254546316,0.4288568336649483,0.5168627391789403,0.31643110214265535,0.6835688978573446,0.438802584117028,0.5344964721915136,0.030954428202923472,1163,0.9812234591654732,0.7164596395365034
12.0,validation_alert_load,0.05,0.050595238095238096,0.4492363106640159,32.021967152380505,1189.2318069291446,14.144568609404285,26.89942416129335,0.5317152289097613,0.5927287019842867,0.3063814162359723,0.6936185837640277,0.5434692976258554,0.6094318927689392,0.037833190025795355,1163,0.9812234591654732,0.7164596395365034
12.0,validation_alert_load,0.1,0.10119047619047619,0.28584190790970326,47.59990115284604,1172.9111508413705,30.46522469717845,11.321490160827814,0.7825378751603664,0.6778169786989796,0.39025396251467,0.6097460374853301,0.8078543308565689,0.6949574620685385,0.06362854686156492,1163,0.9812234591654732,0.7164596395365034
12.0,validation_alert_load,0.2,0.20089285714285715,0.05423179802903595,55.79409496587727,1115.2448326645685,88.13154287398054,3.1272963477965785,0.8736873719707527,0.5181960686664782,0.6123408184721205,0.3876591815278794,0.9469242616633388,0.5501100528679432,0.11607910576096303,1163,0.9812234591654732,0.7164596395365034
24.0,primary_tss,,0.16220238095238096,0.10163121175132339,61.57705535573105,1135.5473689026098,45.60900863769493,7.539540631219152,0.8523017642525621,0.676814035790426,0.4255124867771267,0.5744875132228733,0.8909156256387006,0.6985380182305251,0.09107806691449814,1076,0.9759178494458176,0.7320841416276104
24.0,validation_alert_load,0.01,0.010416666666666666,0.7383557875206187,14.439594083071912,1179.9869157803637,1.1694617599408959,54.677001903878285,0.2079263540775489,0.3271500431799207,0.07492200500162798,0.9250779949983721,0.20891645308744994,0.34085530819050924,0.013940520446096654,1076,0.9759178494458176,0.7320841416276104
24.0,validation_alert_load,0.025,0.025297619047619048,0.6473521669208105,28.12438060912835,1170.6312217008367,10.525155839468063,40.99221537782184,0.39800122903958624,0.5022136974361091,0.2723229514917065,0.7276770485082935,0.406912120128695,0.5219521193441575,0.03345724907063197,1076,0.9759178494458176,0.7320841416276104
24.0,validation_alert_load,0.05,0.050595238095238096,0.5971850173949859,34.291488993298174,1168.2922981809547,12.864079359349855,34.82510699365203,0.48524863686620345,0.570594119331118,0.27280085488838074,0.7271991451116192,0.4961397259751145,0.5898486398368297,0.040892193308550186,1076,0.9759178494458176,0.7320841416276104
24.0,validation_alert_load,0.1,0.10119047619047619,0.40143433683930474,53.2947938561879,1154.2587570616643,26.897620478640594,15.821802130762292,0.7483130619034233,0.6958232126994894,0.3354135263509412,0.6645864736490588,0.7710853391311462,0.7138858363782772,0.0687732342007435,1076,0.9759178494458176,0.7320841416276104
24.0,validation_alert_load,0.2,0.20089285714285715,0.08148943097235924,62.58847077401114,1095.7856690646195,85.3707084756854,6.528125212939051,0.8332718647966044,0.5421473521847395,0.5769882538454301,0.4230117461545699,0.9055490925193768,0.5766509017948213,0.12360594795539033,1076,0.9759178494458176,0.7320841416276104
48.0,primary_tss,,0.16220238095238096,0.13803926889601104,72.49227624887904,1108.199104071552,33.13992536099139,11.303846193114325,0.8360669874295676,0.7460042077264285,0.3137293822899432,0.6862706177100568,0.8651029920753285,0.7653794817825796,0.09904153354632587,939,0.9691607998896729,0.7826274195451669
48.0,validation_alert_load,0.01,0.010416666666666666,0.8440665143166737,15.690720774523104,1141.3390294325434,0.0,68.10540166747026,0.1872487690034199,0.3003380007587977,0.0,1.0,0.18724876900341988,0.3154330817467969,0.01597444089456869,939,0.9691607998896729,0.7826274195451669
48.0,validation_alert_load,0.025,0.025297619047619048,0.7641648277728036,30.612568787699054,1133.3854473459055,7.953582086637934,53.1835536542943,0.3583533797087155,0.47784695196584226,0.20623219860736666,0.7937678013926333,0.3653220208236981,0.5003595954540594,0.03727369542066028,939,0.9691607998896729,0.7826274195451669
48.0,validation_alert_load,0.05,0.050595238095238096,0.7164231467525475,37.990248672473875,1133.3854473459055,7.953582086637934,45.80587376951948,0.4463965930433411,0.5645423449389506,0.1731153444374148,0.8268846555625852,0.4533652341583236,0.5856368487136199,0.04472843450479233,939,0.9691607998896729,0.7826274195451669
48.0,validation_alert_load,0.1,0.10119047619047619,0.5090086543816984,61.834596232940314,1122.7806712303882,18.558358202155176,21.961526209053044,0.721656991927146,0.7354956152214249,0.23084558009543107,0.7691544199045689,0.7379171545287719,0.7532120578183089,0.07667731629392971,939,0.9691607998896729,0.7826274195451669
48.0,validation_alert_load,0.2,0.20089285714285715,0.1111384688539652,74.73823752339482,1064.4544025950433,76.88462683750002,9.057884918598536,0.8245421486896563,0.5996673568906336,0.5070780529148835,0.49292194708511666,0.8919056794678212,0.6349380611851135,0.13631522896698617,939,0.9691607998896729,0.7826274195451669
72.0,primary_tss,,0.16220238095238096,0.16589971502162637,75.28072242768377,1125.1241392767708,30.123805603126407,15.741026142684955,0.8009874025650687,0.7466447996726727,0.2857923294748883,0.7142076705251116,0.827063021861027,0.7665035832301873,0.10588235294117647,850,0.9642814428926747,0.7966933299062505
72.0,validation_alert_load,0.01,0.010416666666666666,0.8966216229640359,15.690720774523104,1155.2479448798972,0.0,75.3310277958456,0.17238430398195037,0.2785801903710772,0.0,1.0,0.17238430398195048,0.29407473879760243,0.01764705882352941,850,0.9642814428926747,0.7966933299062505
72.0,validation_alert_load,0.025,0.025297619047619048,0.8286677673310061,33.40101496650377,1149.223183759272,6.02476112062528,57.620733603864934,0.36174129580002345,0.48956433711809166,0.15281274634418993,0.8471872536558102,0.366956419659215,0.5120988697056733,0.041176470588235294,850,0.9642814428926747,0.7966933299062505
72.0,validation_alert_load,0.05,0.050595238095238096,0.7854098575828167,40.7786948512786,1149.223183759272,6.02476112062528,50.24305371909011,0.44279532959581624,0.570437283154042,0.12872470623199161,0.8712752937680084,0.44801045345500784,0.5917451018731672,0.04941176470588235,850,0.9642814428926747,0.7966933299062505
72.0,validation_alert_load,0.1,0.10119047619047619,0.5804883267898139,64.62304241174503,1140.1860420783341,15.0619028015632,26.39870615862368,0.6969358332093112,0.7393513802053006,0.1890181735237951,0.810981826476205,0.7099736428572903,0.7571237070953607,0.08235294117647059,850,0.9642814428926747,0.7966933299062505
72.0,validation_alert_load,0.2,0.20089285714285715,0.13400182655086487,77.52668370219955,1076.9260503117687,78.32189456812863,13.495064868169168,0.7839414076105542,0.5902956668651297,0.5025512291313615,0.4974487708686385,0.8517380177800457,0.6280761620429725,0.14588235294117646,850,0.9642814428926747,0.7966933299062505
