metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.9009308928424409,0.017305736225669572,0.8729034006385343,0.938562230843129
uno_c_index,0.852951210573195,0.03200528710206905,0.7958330878831552,0.9120828294710117
event_event_pairs,5341.2,2504.8149968452867,1525.15,9731.925
event_event_fraction,0.10282688619682387,0.021856380924879182,0.06511928322520602,0.13583338097467018
event_event_c_index,0.6274662502765193,0.03698578760707721,0.559433445179323,0.6715337297577333
event_censored_pairs,43802.8,11999.004101656894,21892.825,63500.62499999999
event_censored_fraction,0.8971731138031762,0.021856380924879175,0.8641666190253299,0.9348807167747939
event_censored_c_index,0.9326835695691784,0.016676625754789554,0.9054788668625952,0.9616917533920789
12h_auc,0.9186869446806407,0.02164751599264651,0.876524947275321,0.9533643098833903
12h_average_precision,0.3565756131077348,0.10441380463031481,0.1784257469353949,0.5211050007809862
12h_tss,0.7184138381200613,0.06437857713068905,0.5977775238217529,0.8128097756188069
12h_hss2,0.424795418945355,0.06826362084636887,0.28119130450104246,0.5078489112576403
12h_far,0.6644910591584717,0.06407447497008252,0.5849007333434623,0.7931535427405639
12h_precision,0.33550894084152816,0.06407447497008253,0.20684645725943604,0.41509926665653785
12h_recall,0.8255177276921541,0.05888314343040488,0.7075768188513096,0.9007063519128997
12h_f1,0.47471058976614317,0.072981310936707,0.32063257511938464,0.5612516626871926
12h_alert_fraction,0.15423704827344203,0.03458446213552681,0.08776600753295669,0.21066469473018992
12h_brier,0.045667731858346605,0.012929797609639129,0.022204877248170555,0.06967436686366946
12h_km_reference_brier,0.05765152569369836,0.01797318648081286,0.025899127679915816,0.08974797247463466
12h_bss,0.19559394554768744,0.09159047483307509,0.003649430521156599,0.3273246103581263
12h_predicted_survival_mean,0.9397386982226165,0.011530595776411674,0.9242691843041743,0.9609629984820076
12h_observed_survival_km,0.9380673389204203,0.02053850495844559,0.9012736838240502,0.9744754466305077
24h_auc,0.9380504770471989,0.017974753751124742,0.9086617387085956,0.9682729950792687
24h_average_precision,0.5178285040805972,0.15368078358204684,0.3143025733420162,0.7770710585433137
24h_tss,0.7806575045415914,0.04320320282847813,0.7074268488641141,0.8419986966791532
24h_hss2,0.5746073205360767,0.06935213706587237,0.44630994605561025,0.6799634127005909
24h_far,0.5124620210161689,0.0775158146277676,0.40200753208623446,0.6515211260904186
24h_precision,0.4875379789838311,0.0775158146277676,0.3484788739095814,0.5979924679137655
24h_recall,0.8675796774132571,0.03653456631669326,0.7999588982287875,0.9141415701602078
24h_f1,0.621577154631147,0.0708547129143644,0.48820895047368595,0.7210760686028097
24h_alert_fraction,0.16263112161906385,0.036412231197262536,0.09264724632681072,0.22217089728453365
24h_brier,0.051671791484180364,0.01381614103923686,0.029114360195099186,0.07816238097085741
24h_km_reference_brier,0.08017661917880395,0.022749071786484186,0.039604741068233015,0.11869116233069983
24h_bss,0.3410069220656084,0.11570105470457408,0.16142851011544365,0.5512866029634687
24h_predicted_survival_mean,0.9165829083872788,0.015252757243364955,0.8960606320044345,0.9448931885712684
24h_observed_survival_km,0.9110103220557196,0.02760294098247758,0.8642422467829324,0.9603289109763866
48h_auc,0.925636184703688,0.02101209987679849,0.8897909882789963,0.966187023715689
48h_average_precision,0.6251767056884652,0.13371511878428974,0.41162979575483494,0.8212837839213668
48h_tss,0.7248260438230288,0.05834015832633659,0.6241589237598311,0.8157533361514273
48h_hss2,0.6166102484430265,0.07474885451716004,0.4775125407163064,0.7043917329025345
48h_far,0.42346434090519064,0.08742380812342226,0.3085987630866247,0.5887975250100277
48h_precision,0.5765356590948094,0.08742380812342224,0.4112024749899723,0.6914012369133752
48h_recall,0.8053138164339186,0.0570655345122111,0.6942870741179931,0.8777992875597891
48h_f1,0.6695891250066308,0.07437464222988246,0.516426000953674,0.7553521696960184
48h_alert_fraction,0.18618193532758556,0.04110406907657073,0.10608846589488238,0.2527540991826706
48h_brier,0.06283071595942688,0.015062579116899812,0.0363373175276646,0.08326130935883387
48h_km_reference_brier,0.10563741088914176,0.02670796311027151,0.05539503959911679,0.14673196758920173
48h_bss,0.39428469557039325,0.1052832250748332,0.2277507130454307,0.5646100421191057
48h_predicted_survival_mean,0.8952622058758782,0.018279191371157473,0.8706280381399166,0.929384165281419
48h_observed_survival_km,0.8783311794861367,0.03418421366797195,0.8254108928033663,0.942714889488667
72h_auc,0.9290833807657217,0.020618849794650587,0.8944402143726715,0.9673925053936424
72h_average_precision,0.6778665513446424,0.11572038719331842,0.4948140666431784,0.8350001705687045
72h_tss,0.7364877928647438,0.05847694888650513,0.6506599418498252,0.8311306748628283
72h_hss2,0.6708710228152983,0.07125160714982592,0.5411561163155375,0.7777225777012527
72h_far,0.3451784500815155,0.08391287430428078,0.22653199425709586,0.5129048074011526
72h_precision,0.6548215499184845,0.08391287430428075,0.4870951925988473,0.7734680057429041
72h_recall,0.8023529081590652,0.05407251929083324,0.7135256289761885,0.8818192500015967
72h_f1,0.7194918090934825,0.068513612301122,0.5786353234650592,0.8162454538151503
72h_alert_fraction,0.19631184749619926,0.04309703101616951,0.11229052437586566,0.2600709936622436
72h_brier,0.06688830588021939,0.01497777670876379,0.03982901468594642,0.09093229901939238
72h_km_reference_brier,0.1196239612256261,0.026943265834902044,0.06680366708729232,0.162513952662275
