risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,135,-2.6866142749786377,-2.584585428237915,0.0,73.0
2,134,-2.584556818008423,-2.496291399002075,0.007462686567164179,146.9
3,134,-2.4945366382598877,-1.9007254838943481,0.03731343283582089,150.3
4,134,-1.8826712369918823,-0.08250854909420013,0.1417910447761194,127.52499999999999
5,135,-0.08213993906974792,2.71881365776062,0.6814814814814815,27.3
