risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-3.513498544692993,-2.794639825820923,0.0,114.8
2,259,-2.7943713665008545,-2.4950900077819824,0.003861003861003861,134.0
3,259,-2.4948129653930664,-1.8667799234390259,0.007722007722007722,61.0
4,260,-1.8652743101119995,-0.5107871890068054,0.04230769230769231,90.2
5,258,-0.5023968815803528,2.9221043586730957,0.3643410852713178,87.45833333333334
