epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.556364059448242,5.6727986335754395,0.0001
1,7.117635250091553,5.328596591949463,0.0001
2,6.794764518737793,5.123795032501221,0.0001
3,6.533175468444824,5.029906749725342,0.0001
4,6.445091724395752,4.998958587646484,0.0001
5,6.327317714691162,4.9894938468933105,0.0001
6,6.297293186187744,4.986762523651123,0.0001
7,6.296571254730225,4.991098403930664,0.0001
8,6.264788627624512,5.008917808532715,0.0001
9,6.267306327819824,5.031134605407715,0.0001
10,6.258465766906738,5.041390895843506,0.0001
11,6.265125751495361,5.041689872741699,0.0001
12,6.237273693084717,5.042490482330322,0.0001
13,6.24395227432251,5.041305065155029,5e-05
14,6.264503002166748,5.036348342895508,5e-05
15,6.222133159637451,5.027742385864258,5e-05
16,6.233504772186279,5.016783237457275,5e-05
17,6.234436988830566,5.004038333892822,5e-05
18,6.2282867431640625,4.990756511688232,5e-05
19,6.197850704193115,4.9788312911987305,5e-05
20,6.193758010864258,4.967811584472656,5e-05
21,6.223411560058594,4.9584832191467285,5e-05
22,6.204770088195801,4.950287342071533,5e-05
23,6.167761325836182,4.943042755126953,5e-05
24,6.182684421539307,4.937595844268799,5e-05
25,6.204004287719727,4.9332356452941895,5e-05
26,6.193962574005127,4.930332660675049,5e-05
27,6.172591686248779,4.928955078125,5e-05
28,6.173825263977051,4.928481578826904,5e-05
29,6.194885730743408,4.929731845855713,5e-05
30,6.172914028167725,4.930952072143555,5e-05
31,6.175713062286377,4.932703971862793,5e-05
32,6.168900966644287,4.9350433349609375,5e-05
33,6.146153450012207,4.936914920806885,5e-05
34,6.1271772384643555,4.939004421234131,2.5e-05
35,6.149102687835693,4.940029621124268,2.5e-05
36,6.163205146789551,4.940981388092041,2.5e-05
37,6.182096004486084,4.941594123840332,2.5e-05
38,6.16173791885376,4.942416667938232,2.5e-05
39,6.148132801055908,4.943535804748535,2.5e-05
40,6.142010688781738,4.944359302520752,2.5e-05
41,6.150600433349609,4.9447126388549805,1.25e-05
42,6.1631903648376465,4.944877624511719,1.25e-05
43,6.159770488739014,4.944826126098633,1.25e-05
44,6.16765022277832,4.944764137268066,1.25e-05
45,6.160704135894775,4.944882869720459,1.25e-05
46,6.157703876495361,4.94515323638916,1.25e-05
47,6.163634777069092,4.94528341293335,1.25e-05
48,6.134570598602295,4.945450305938721,6.25e-06
49,6.174901962280273,4.945433139801025,6.25e-06
50,6.1594038009643555,4.945298194885254,6.25e-06
51,6.151511192321777,4.94502592086792,6.25e-06
52,6.158134937286377,4.944677829742432,6.25e-06
53,6.173304080963135,4.944338321685791,6.25e-06
