risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,135,-2.8043787479400635,-2.674320697784424,0.0,76.6
2,134,-2.6735026836395264,-2.5956151485443115,0.007462686567164179,150.10000000000002
3,134,-2.595442295074463,-1.952946662902832,0.029850746268656716,105.5
4,134,-1.9391899108886719,-0.19762453436851501,0.15671641791044777,128.5
5,135,-0.195491760969162,2.716285467147827,0.674074074074074,28.3
