horizon_hours,threshold_source,target_validation_alert_fraction,achieved_validation_alert_fraction,threshold,tp_ipcw,tn_ipcw,fp_ipcw,fn_ipcw,tss,hss2,far,precision,recall,f1,alert_fraction,known_count,auc,average_precision
12.0,primary_tss,,0.28422619047619047,0.04076818789842496,58.92139131367385,1032.5535084865128,170.82286705203632,0.0,0.8580470162748643,0.36073520229673195,0.7435348690199607,0.2564651309800393,1.0,0.4082327868183612,0.18400687876182287,1163,0.9838354345089187,0.7445920197268108
12.0,validation_alert_load,0.01,0.010416666666666666,0.6201650197539642,16.525042861650448,1202.288331799364,1.088043739184945,42.39634845202341,0.2795549830100672,0.4193580025511045,0.0617747339715765,0.9382252660284236,0.28045914214207446,0.43183264097285146,0.014617368873602751,1163,0.9838354345089187,0.7445920197268108
12.0,validation_alert_load,0.025,0.025297619047619048,0.5093182791153931,26.937655488220997,1190.3198506683295,13.05652487021934,31.983735825452857,0.4463296458818682,0.5267979707664187,0.3264606188501098,0.6735393811498901,0.45717955546595507,0.5446595522394404,0.03267411865864144,1163,0.9838354345089187,0.7445920197268108
12.0,validation_alert_load,0.05,0.050595238095238096,0.45013584219303604,34.123014683403056,1188.1437631899598,15.23261234858923,24.798376630270802,0.5664695544838843,0.6138591087684089,0.30862969968379617,0.6913703003162038,0.5791277823319855,0.6302909925810466,0.040412725709372314,1163,0.9838354345089187,0.7445920197268108
12.0,validation_alert_load,0.1,0.10119047619047619,0.2931244546241084,44.44486683064846,1175.0872383197404,28.289137218808563,14.4765244830254,0.7307996927078337,0.6575055144770252,0.38893963818591326,0.6110603618140868,0.7543078301400218,0.6751696990170585,0.05932932072226999,1163,0.9838354345089187,0.7445920197268108
12.0,validation_alert_load,0.2,0.20089285714285715,0.05824116181705133,57.87667583858517,1108.7165702294587,94.65980530909017,1.0447154750886838,0.9036074901017344,0.514726542256675,0.6205715812825592,0.37942841871744076,0.9822693345863637,0.5474062059256177,0.12295786758383491,1163,0.9838354345089187,0.7445920197268108
24.0,primary_tss,,0.15625,0.11949451689691726,61.57705535573105,1135.5473689026098,45.60900863769493,7.539540631219152,0.8523017642525621,0.676814035790426,0.4255124867771267,0.5744875132228733,0.8909156256387006,0.6985380182305251,0.09107806691449814,1076,0.9793202504557346,0.7565708661942845
24.0,validation_alert_load,0.01,0.010416666666666666,0.772571960222007,17.632303720301458,1181.1563775403047,0.0,51.48429226664874,0.2551095502971614,0.39286982907195195,0.0,1.0,0.2551095502971615,0.4065135991304686,0.015799256505576207,1076,0.9793202504557346,0.7565708661942845
24.0,validation_alert_load,0.025,0.025297619047619048,0.6635138824980492,29.20717732913866,1169.4617599408957,11.694617599408959,39.90941865781154,0.4126773633640748,0.510844550021687,0.28591942284778904,0.714080577152211,0.42257835346308464,0.5309508180604442,0.03531598513011153,1076,0.9793202504557346,0.7565708661942845
24.0,validation_alert_load,0.05,0.050595238095238096,0.5994773731159991,37.5188020526735,1168.2922981809547,12.864079359349855,31.5977939342767,0.5319423869459192,0.6097405956998933,0.25532639259254386,0.7446736074074563,0.5428334760548301,0.6279324875607493,0.04368029739776952,1076,0.9793202504557346,0.7565708661942845
24.0,validation_alert_load,0.1,0.10119047619047619,0.4118148288192618,50.139759533990315,1156.597680581546,24.558696958758805,18.976836452959876,0.7046452606671092,0.6788377822417192,0.3287711434993665,0.6712288565006336,0.72543733987503,0.697281107498368,0.06412639405204461,1076,0.9793202504557346,0.7565708661942845
24.0,validation_alert_load,0.2,0.20089285714285715,0.08771381136143053,65.80971222941176,1089.938360264915,91.21801727538991,3.306883757538448,0.8749272740079053,0.5472575904261402,0.5809038796080956,0.4190961203919044,0.9521549967801827,0.5820151541393598,0.13104089219330856,1076,0.9793202504557346,0.7565708661942845
48.0,primary_tss,,0.1875,0.12460317996193171,77.95947897879543,1071.0823876672416,70.25664176530174,5.836643463197933,0.8687907638695747,0.6406236355526488,0.4740148467831207,0.5259851532168793,0.9303470937185875,0.6720290094024591,0.134185303514377,939,0.9712586685180433,0.7953817561328066
48.0,validation_alert_load,0.01,0.010416666666666666,0.8723908942484876,17.632303720301458,1141.3390294325434,0.0,66.1638187216919,0.2104190886935986,0.3317894061509799,0.0,1.0,0.2104190886935987,0.3476797262354865,0.01810436634717785,939,0.9712586685180433,0.7953817561328066
48.0,validation_alert_load,0.025,0.025297619047619048,0.7800205540871251,32.90593700831436,1133.3854473459055,7.953582086637934,50.890185433678994,0.3857218086262093,0.5057897696491305,0.1946567718566346,0.8053432281433653,0.39269044974119194,0.5279494229478838,0.039403620873269436,939,0.9712586685180433,0.7953817561328066
48.0,validation_alert_load,0.05,0.050595238095238096,0.7197371506991332,41.2175617318492,1133.3854473459055,7.953582086637934,42.57856071014415,0.48491046415485206,0.5997165653845739,0.1617530419060047,0.8382469580939953,0.4918791052698346,0.619965543265434,0.04792332268370607,939,0.9712586685180433,0.7953817561328066
48.0,validation_alert_load,0.1,0.10119047619047619,0.5218413897219738,57.510100150801826,1124.1062682448278,17.23276118771552,26.28602229119153,0.6712110789788017,0.7065777697551229,0.23056062985957615,0.7694393701404239,0.6863098013945973,0.7255010569567126,0.07135250266240682,939,0.9712586685180433,0.7953817561328066
48.0,validation_alert_load,0.2,0.20089285714285715,0.11981666300854787,77.95947897879543,1057.826417522845,83.51261190969828,5.836643463197933,0.8571763620112702,0.5996532225222497,0.5171953335723436,0.48280466642765646,0.9303470937185875,0.6357079698195445,0.1448349307774228,939,0.9712586685180433,0.7953817561328066
72.0,primary_tss,,0.17113095238095238,0.1613252209647037,76.29213784596385,1096.5065239538008,58.74142092609647,14.729610724404855,0.7873273637122296,0.6439164178154572,0.43501349931281386,0.5649865006871863,0.8381748213393481,0.6749864778038268,0.12941176470588237,850,0.9640013265351184,0.8005374551293553
72.0,validation_alert_load,0.01,0.010416666666666666,0.9192406764351709,17.632303720301458,1155.2479448798972,0.0,73.38944485006725,0.19371528230607393,0.30815903008975515,0.0,1.0,0.19371528230607393,0.3245586031735237,0.02,850,0.9640013265351184,0.8005374551293553
72.0,validation_alert_load,0.025,0.025297619047619048,0.8428760486333091,35.69438318711909,1149.223183759272,6.02476112062528,55.32736538324963,0.38693712269454084,0.5155656925301746,0.14441238478390597,0.855587615216094,0.39215224655373254,0.5378053802891745,0.04352941176470588,850,0.9640013265351184,0.8005374551293553
72.0,validation_alert_load,0.05,0.050595238095238096,0.7887483426417589,44.00600791065393,1149.223183759272,6.02476112062528,47.01574065971478,0.4782518343330362,0.603419156302048,0.12042111758982964,0.8795788824101703,0.48346695819222785,0.6239662880025022,0.052941176470588235,850,0.9640013265351184,0.8005374551293553
