metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.8748889645306499,0.027981567568036988,0.8082401692227523,0.9173542452790281
uno_c_index,0.7804606889888606,0.045415769395123484,0.6784962607562777,0.8591120705524946
event_event_pairs,6077.19,3173.3334727426977,1502.375,13399.1
event_event_fraction,0.054076920899695666,0.012154456250379383,0.030842481816473363,0.07970151674972979
event_event_c_index,0.6131260446661602,0.03859036297868888,0.5290847112346695,0.6822784747463688
event_censored_pairs,99408.52,28887.346800992313,47160.05,157851.8
event_censored_fraction,0.9459230791003044,0.012154456250379383,0.9202984832502702,0.9691575181835267
event_censored_c_index,0.8899970574296812,0.03031915189126613,0.81861175487538,0.9360336198759804
12h_auc,0.9184255945180048,0.039303620932094024,0.8100337758430244,0.9650046839411924
12h_average_precision,0.46647640213419594,0.15830621517751461,0.14850926653472468,0.7423037946882233
12h_tss,0.7220424259086926,0.09692124203602763,0.4560178868813218,0.8470627799798488
12h_hss2,0.34493257721072096,0.10324451499561724,0.12083800767723239,0.5234305093226166
12h_far,0.7429581714518823,0.08565152104143871,0.5859435263719583,0.9198104857224213
12h_precision,0.2570418285481178,0.08565152104143871,0.08018951427757867,0.41405647362804165
12h_recall,0.8375011525102279,0.09662403499761468,0.5627478948387633,0.9589206767430108
12h_f1,0.3885174219862332,0.10963026938225215,0.14138849098381537,0.5716504744806469
12h_alert_fraction,0.15150149189200737,0.020050645448575606,0.11410822104182117,0.192540685803006
12h_brier,0.04192012649037464,0.0138188475636694,0.01709291410972223,0.07046870801259526
12h_km_reference_brier,0.04312793473268409,0.014366032927446521,0.017370435508827036,0.07285147608397644
12h_bss,0.0266623757425173,0.005013445072438486,0.012679528997473452,0.03312678761498194
12h_predicted_survival_mean,0.9382286060717677,0.00038586106535800464,0.9374512454132098,0.9389374729535759
12h_observed_survival_km,0.954666510160801,0.016461781210020204,0.9209699852885314,0.9843125152505601
24h_auc,0.9109749636492905,0.03431322414041025,0.8222485072672668,0.958687764430453
24h_average_precision,0.4760200911602381,0.14311024071621517,0.16836984630680926,0.7223005045372515
24h_tss,0.6806490901373693,0.09335917767402621,0.4372928473482403,0.8146697793326821
24h_hss2,0.36195578985308285,0.09678752499396155,0.1499047915821759,0.5299938292545139
24h_far,0.7194087095502238,0.0831994960005037,0.562272473606714,0.8888946669892247
24h_precision,0.2805912904497761,0.08319949600050372,0.11110533301077527,0.437727526393286
24h_recall,0.7971621652171272,0.09321587479256689,0.5488432983578829,0.9245775341456188
24h_f1,0.4111034379946462,0.10193652291246925,0.18583556537700108,0.5866827449239037
24h_alert_fraction,0.15903164711429532,0.02146913643672464,0.1194992482226795,0.20319808993713837
24h_brier,0.0489744309320455,0.013372075544946077,0.025701309409641205,0.07657247218732108
24h_km_reference_brier,0.05074486150782064,0.014111536605395254,0.026375019010152816,0.07970872717970057
24h_bss,0.03338324559883328,0.006662203417596206,0.0161695273035127,0.04287752718453526
24h_predicted_survival_mean,0.9141223751399398,0.0005284464270549511,0.9130586982517113,0.9150941343214124
24h_observed_survival_km,0.9466666803222932,0.017105885862983637,0.9118128465460876,0.9763781245184707
48h_auc,0.9083255719351475,0.02927563791533446,0.8398394563225435,0.9518615347551826
48h_average_precision,0.5383025490731852,0.12109566951220167,0.2602822278013214,0.7360253363418446
48h_tss,0.6788390032263896,0.07850030760577831,0.4751469088419306,0.7941265846827538
48h_hss2,0.41391460909512534,0.09064098877420242,0.21202052114310643,0.5733794445920358
48h_far,0.6646765068096417,0.08331733911502233,0.5109150453870798,0.8417737941651354
48h_precision,0.33532349319035837,0.08331733911502233,0.15822620583486444,0.4890849546129203
48h_recall,0.7910229714007568,0.07729574163988244,0.5909668742703895,0.9026981997192429
48h_f1,0.46743978031587324,0.09406452676803324,0.2527669094912059,0.6283824410475459
48h_alert_fraction,0.16938347621947925,0.023561599383059757,0.12698281299274677,0.21656968175370148
48h_brier,0.05865311341264305,0.013431917849397476,0.03384671563409551,0.0862170597915515
48h_km_reference_brier,0.06121415600124148,0.014382903729809252,0.0346445267599061,0.09063409961272238
48h_bss,0.04037864010190636,0.00758793963163185,0.02241741137271535,0.05178677428535955
48h_predicted_survival_mean,0.891175319067526,0.0006598742948069041,0.8898482917483058,0.8923928607635799
48h_observed_survival_km,0.9348220990940722,0.01846861808253928,0.8970485990750109,0.9684569380848885
72h_auc,0.8953820477825006,0.0343414483173577,0.8145806325705421,0.9448311338025623
72h_average_precision,0.586039189202753,0.12260598842497888,0.29426958911837364,0.7743211603868156
72h_tss,0.6466759574345827,0.08251282351688696,0.4455216538524509,0.7704600743079861
72h_hss2,0.41262015501817384,0.09141007341120926,0.2119807520681749,0.5734949428040489
72h_far,0.6570288709492963,0.0850383711299424,0.49886534396594173,0.8328985100506968
72h_precision,0.34297112905070365,0.0850383711299424,0.16710148994930304,0.5011346560340583
72h_recall,0.7583655121789022,0.08080386756718079,0.5619985237155524,0.8775284644369058
72h_f1,0.4688939894617598,0.09430914790081091,0.2614974163646967,0.629466582612922
72h_alert_fraction,0.1765808996559966,0.025524788335735876,0.12981470260629838,0.22977429117377424
72h_brier,0.06411934558735319,0.013422570703236368,0.03891176929781089,0.09141161581110914
72h_km_reference_brier,0.06699686682672067,0.014530053497673445,0.0397318139388568,0.09622727952197363
72h_bss,0.04126148464197911,0.00977895165226699,0.019111134966844658,0.05637591260870665
72h_predicted_survival_mean,0.8751203990310646,0.0007492869717859214,0.8736145381648485,0.876506265427873
72h_observed_survival_km,0.9290454737678305,0.019465733239983143,0.8896182176231784,0.9653160575462738
144h_auc,0.8918567142451914,0.03128375714297876,0.8219672401465007,0.943683040134873
144h_average_precision,0.6686832348829308,0.09897161502895135,0.4305889641413732,0.8236233541350705
144h_tss,0.6104433068468681,0.06587866314053205,0.4666343361996218,0.7208568044887367
144h_hss2,0.3698088560574551,0.07580576809336266,0.21881100238705525,0.5052588391904764
144h_far,0.6800158604923296,0.07164692950009734,0.5422198561746442,0.8232647908315948
144h_precision,0.31998413950767035,0.07164692950009734,0.1767352091684052,0.4577801438253557
144h_recall,0.7780464919405287,0.061521454505902,0.6433710469076243,0.8784086847111251
144h_f1,0.4503907641372008,0.08014305476219932,0.2807886638216674,0.591326019890945
144h_alert_fraction,0.2680423896688251,0.032567211901661744,0.20731113749190588,0.3343675364882795
144h_brier,0.07682199047435924,0.01336202735791283,0.0525274877005468,0.10334430292122891
144h_km_reference_brier,0.08119239975459872,0.014713595563521673,0.05447614163264705,0.11044130215092525
144h_bss,0.05250924077242875,0.009736573350489523,0.03038418002539226,0.06877606046530266
144h_predicted_survival_mean,0.8426966919026297,0.0009233433437648067,0.8408435616432627,0.8444130460641817
144h_observed_survival_km,0.9119243284297959,0.02153233423223053,0.8697467533547083,0.9513912354343071
integrated_brier_score,0.06351557184009383,0.013178282501383944,0.03865452784162093,0.08954591273202021
integrated_auc,0.8999477018608009,0.030779848884725288,0.8246041786317199,0.9458005283438566
