horizon_hours,threshold_source,target_validation_alert_fraction,achieved_validation_alert_fraction,threshold,tp_ipcw,tn_ipcw,fp_ipcw,fn_ipcw,tss,hss2,far,precision,recall,f1,alert_fraction,known_count,auc,average_precision
12.0,primary_tss,,0.1636904761904762,0.06808501227222152,53.70379373577516,1130.4774450131576,72.8989305253913,5.217597577898701,0.8508694988053156,0.5502920532924468,0.575808545596613,0.4241914544033869,0.9114481606498003,0.5789413798780363,0.10232158211521926,1163,0.9674676533108009,0.7304884924909875
12.0,validation_alert_load,0.01,0.010416666666666666,0.08536672585625614,13.351866794868295,1203.376375538549,0.0,45.56952451880556,0.22660474400185682,0.35841774361770695,0.0,1.0,0.22660474400185684,0.3694829081820571,0.01117798796216681,1163,0.9674676533108009,0.7304884924909875
12.0,validation_alert_load,0.025,0.025297619047619048,0.08302898949997257,19.571619604018288,1201.200288060179,2.17608747836989,39.34977170965556,0.3303566080498743,0.4719420146545581,0.10006054753846387,0.8999394524615361,0.3321649263138889,0.4852321395220578,0.018056749785038694,1163,0.9674676533108009,0.7304884924909875
12.0,validation_alert_load,0.05,0.050595238095238096,0.08076327248651452,25.81533708001255,1194.6720256250694,8.70434991347956,33.10605423366131,0.4308985582610618,0.5365648977076682,0.2521561077631024,0.7478438922368977,0.4381318313171195,0.5525479274789744,0.028374892519346516,1163,0.9674676533108009,0.7304884924909875
12.0,validation_alert_load,0.1,0.10119047619047619,0.07760746524132696,40.32330992551177,1182.703544494035,20.67283104451395,18.598081388162086,0.6671787118828454,0.6561914241910733,0.33892031062543515,0.6610796893745648,0.6843577353909829,0.672517340168664,0.04987102321582115,1163,0.9674676533108009,0.7304884924909875
12.0,validation_alert_load,0.2,0.20089285714285715,0.06519857763114012,54.76231190937444,1073.8991705755407,129.47720496300843,4.159079404299412,0.8218181455084592,0.4085871738899432,0.7027656561469023,0.29723434385309766,0.92941308221732,0.4504203600643946,0.14789337919174547,1163,0.9674676533108009,0.7304884924909875
24.0,primary_tss,,0.1636904761904762,0.09453867904316338,60.49816954390903,1110.988671943851,70.16770559645377,8.618426443041173,0.8159000359232389,0.5749004847323189,0.5370009998484976,0.4629990001515024,0.8753059765172984,0.605640416824718,0.10966542750929369,1076,0.9628458860359275,0.7330649270007469
24.0,validation_alert_load,0.01,0.010416666666666666,0.11809727502418282,13.351866794868295,1181.1563775403047,0.0,55.764729192081894,0.19317888278799566,0.31148066122997725,0.0,1.0,0.19317888278799555,0.323805400136837,0.012081784386617101,1076,0.9628458860359275,0.7330649270007469
24.0,validation_alert_load,0.025,0.025297619047619048,0.11492099663063217,20.678880462669305,1179.9869157803637,1.1694617599408959,48.4377155242809,0.29819825318518745,0.43977920914065316,0.05352633842995441,0.9464736615700456,0.2991883521950886,0.45465606572568323,0.019516728624535316,1076,0.9628458860359275,0.7330649270007469
24.0,validation_alert_load,0.05,0.050595238095238096,0.1118394148444801,26.922597938663564,1172.9701452207182,8.18623231958627,42.19399804828663,0.3825936686881324,0.49792338081393384,0.23316733310027263,0.7668326668997273,0.3895243617574393,0.5166224578506523,0.03066914498141264,1076,0.9628458860359275,0.7330649270007469
