metric,mean,std,ci_lower_2.5,ci_upper_97.5
harrell_c_index,0.9411805847773949,0.010882188739628764,0.9142202834118206,0.9588071610204976
uno_c_index,0.8350986301960117,0.04778157427838261,0.7269547936312107,0.9171561516789015
event_event_pairs,6077.19,3173.3334727426977,1502.375,13399.1
event_event_fraction,0.054076920899695666,0.012154456250379383,0.030842481816473363,0.07970151674972979
event_event_c_index,0.6600919673824831,0.04037224278840395,0.568062780753881,0.7280724742503939
event_censored_pairs,99408.52,28887.346800992313,47160.05,157851.8
event_censored_fraction,0.9459230791003044,0.012154456250379383,0.9202984832502702,0.9691575181835267
event_censored_c_index,0.9572504163472014,0.011935540114455929,0.9287352911632559,0.975458936818867
12h_auc,0.9772581797737059,0.00869316701542336,0.95680273590758,0.9901555706095475
12h_average_precision,0.6248413913512456,0.16994688001173117,0.24628956105688293,0.8791471534327632
12h_tss,0.8618355864951815,0.05295118034140168,0.7247686026002339,0.9362381186789149
12h_hss2,0.6196371715259147,0.100045197658045,0.3797990636520455,0.7722944597055827
12h_far,0.49707181575976767,0.1085091482936861,0.30981765675039447,0.741658830282652
12h_precision,0.5029281842402322,0.1085091482936861,0.25834116971734794,0.6901823432496056
12h_recall,0.9031803334890607,0.05323133956058399,0.7644821829598478,0.9742587555407547
12h_f1,0.6405129587598185,0.10037937132124093,0.3960600190154602,0.7899723343064305
12h_alert_fraction,0.08349502202237047,0.0207658069087469,0.044267747113717566,0.125
12h_brier,0.023405490445290143,0.005764794734985951,0.01239759345536549,0.03497195401828263
12h_km_reference_brier,0.04312793473268409,0.014366032927446521,0.017370435508827036,0.07285147608397644
12h_bss,0.43481979028286183,0.09436727474705334,0.19002885265443306,0.5629664264469703
12h_predicted_survival_mean,0.9582762233797203,0.008246746374258157,0.9411005081860402,0.9735366245380532
12h_observed_survival_km,0.954666510160801,0.016461781210020204,0.9209699852885314,0.9843125152505601
24h_auc,0.9705344786999462,0.010699518443834558,0.9444945556622617,0.9867406430431512
24h_average_precision,0.6468435647477638,0.14614259014414152,0.318916992993061,0.8702428908685771
24h_tss,0.8294344085181863,0.054143564127344626,0.7010126397856008,0.90687364638133
24h_hss2,0.6536754659764729,0.08412446999685609,0.45123884808816017,0.7892446843634263
24h_far,0.44263008879829335,0.09577385301207927,0.27402456781969114,0.6523860647210196
24h_precision,0.5573699112017066,0.09577385301207927,0.3476139352789803,0.7259754321803088
24h_recall,0.8677990160937776,0.053756385350281245,0.7376145072245514,0.9438042488958609
24h_f1,0.6754332188123072,0.08377515767050836,0.47244784406341833,0.8079495236996729
24h_alert_fraction,0.08925858962639834,0.0218954026604029,0.04770828367477513,0.13292303656190066
24h_brier,0.025216347506126998,0.005230313452022696,0.014984204481599248,0.03545523082026153
24h_km_reference_brier,0.05074486150782064,0.014111536605395254,0.026375019010152816,0.07970872717970057
24h_bss,0.4852286564402558,0.09817960749786972,0.25570789323544496,0.6374930731514891
24h_predicted_survival_mean,0.9423485506643136,0.01072487507156609,0.9197872497050836,0.9621355168300068
24h_observed_survival_km,0.9466666803222932,0.017105885862983637,0.9118128465460876,0.9763781245184707
48h_auc,0.9650427649328712,0.01448603318662129,0.9289130518046742,0.9855590239313231
48h_average_precision,0.7344727238819427,0.11036549029813052,0.44923681258081827,0.8900912867975005
48h_tss,0.8146033507028503,0.05889695213005401,0.6769240087910396,0.898761352427833
48h_hss2,0.7213905735908965,0.07615185319675828,0.553004713771543,0.8349076296141237
48h_far,0.3364501756046318,0.08868915145651467,0.1891872555708696,0.5296722907634523
48h_precision,0.6635498243953682,0.08868915145651467,0.47032770923654765,0.8108127444291303
48h_recall,0.8444678801659282,0.05741646109902372,0.7053030635953227,0.9247703752131027
48h_f1,0.7414518645384947,0.07475207244761733,0.5688194383555161,0.8516717261459383
48h_alert_fraction,0.09801375846291947,0.023860212895315064,0.052509918620452664,0.1444931023228415
48h_brier,0.025990618343112566,0.004908766927442089,0.01692238276229288,0.03610376373932943
48h_km_reference_brier,0.06121415600124148,0.014382903729809252,0.0346445267599061,0.09063409961272238
48h_bss,0.5634145477468193,0.08435840486598507,0.37691156651498753,0.6945921646226614
48h_predicted_survival_mean,0.9274592820131484,0.012649470047433583,0.901158083625417,0.9508872121511039
48h_observed_survival_km,0.9348220990940722,0.01846861808253928,0.8970485990750109,0.9684569380848885
72h_auc,0.9601820685076436,0.01573958350059228,0.9219201597084242,0.9836146184408935
72h_average_precision,0.7590460195663855,0.10610294937845165,0.47968350403203414,0.9013435887578171
72h_tss,0.7748989358867673,0.06894480860665973,0.6174843446437539,0.8767270062462891
72h_hss2,0.6568896022591195,0.08854301881926914,0.4628541285689009,0.8002467393266062
72h_far,0.40840061155410545,0.0975394280361985,0.24457074528685133,0.6129485573478297
72h_precision,0.5915993884458945,0.0975394280361985,0.38705144265217023,0.7554292547131486
72h_recall,0.8173560703667291,0.06628453123680832,0.6620455333724576,0.9161738933210624
72h_f1,0.6842592683964805,0.08682970546122881,0.49283470536092433,0.8198598231023921
72h_alert_fraction,0.1198041426796176,0.026655237287466167,0.07097429888240024,0.1719283204626139
72h_brier,0.02744723325997966,0.005259631060600589,0.017690061011381583,0.03802672100192203
72h_km_reference_brier,0.06699686682672067,0.014530053497673445,0.0397318139388568,0.09622727952197363
72h_bss,0.5792754321449484,0.088917271108362,0.37511662840311083,0.7164913311131512
72h_predicted_survival_mean,0.9171815831947939,0.013746484391626705,0.8889732417795287,0.9427585582729119
72h_observed_survival_km,0.9290454737678305,0.019465733239983143,0.8896182176231784,0.9653160575462738
144h_auc,0.9430560570379528,0.016000245307761417,0.9089776396007794,0.970154280641323
144h_average_precision,0.777013083266797,0.07909164573535092,0.5891805201722999,0.8940736338303507
144h_tss,0.7287731760042085,0.06023145087514026,0.6031618227526437,0.8309396061035036
144h_hss2,0.6658983986049903,0.07322648777444597,0.5081472485232228,0.7912787993934748
144h_far,0.35926205516535503,0.08579623479687633,0.21377243814665395,0.541981862032889
144h_precision,0.6407379448346451,0.08579623479687633,0.45801813796711094,0.786227561853346
144h_recall,0.7716430344650383,0.0572885851287412,0.6500905502591038,0.8632516507883023
144h_f1,0.6985860980244821,0.07113107836306885,0.5438665504157169,0.8191789044471754
144h_alert_fraction,0.162809294590533,0.03535953575981334,0.09755989448192355,0.23114473778778657
144h_brier,0.03351585179527436,0.0058843128017180895,0.02281622351420199,0.045106330498267705
144h_km_reference_brier,0.08119239975459872,0.014713595563521673,0.05447614163264705,0.11044130215092525
144h_bss,0.5809159680786814,0.07067351962070989,0.43531422426095473,0.7002129759482568
144h_predicted_survival_mean,0.8977260763787781,0.015312238862066896,0.8668257986001054,0.9264085696218708
144h_observed_survival_km,0.9119243284297959,0.02153233423223053,0.8697467533547083,0.9513912354343071
