risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,259,-2.358489990234375,-2.284618854522705,0.0,117.6
2,259,-2.2844367027282715,-2.2106943130493164,0.003861003861003861,103.4
3,259,-2.209871292114258,-1.9837874174118042,0.015444015444015444,81.2
4,259,-1.980075716972351,-0.40036189556121826,0.02702702702702703,90.0
5,259,-0.3946932554244995,3.1647286415100098,0.37065637065637064,92.6
