horizon_hours,threshold_source,target_validation_alert_fraction,achieved_validation_alert_fraction,threshold,tp_ipcw,tn_ipcw,fp_ipcw,fn_ipcw,tss,hss2,far,precision,recall,f1,alert_fraction,known_count,auc,average_precision
12.0,primary_tss,,0.15922619047619047,0.10127958485802036,55.79409496587727,1151.1502760576718,52.22609948087736,3.1272963477965785,0.9035246233269916,0.6471098003891943,0.4834845905283079,0.5165154094716922,0.9469242616633388,0.6684265602453934,0.08770421324161651,1163,0.9817206411884082,0.717100040512836
12.0,validation_alert_load,0.01,0.010416666666666666,0.5237806240316975,23.79393185050889,1195.7600693642544,7.616306174294615,35.12745946316497,0.39749590310311955,0.5109369925770074,0.24247846094895237,0.7575215390510477,0.40382501702717,0.526812856687258,0.025795356835769563,1163,0.9817206411884082,0.717100040512836
12.0,validation_alert_load,0.025,0.025297619047619048,0.48635799426567133,30.011932462992633,1192.4959381466995,10.88043739184945,28.909458850681222,0.50031387014928,0.5855056038215537,0.26607500202292855,0.7339249979770714,0.5093554614693523,0.6013586125128253,0.03353396388650043,1163,0.9817206411884082,0.717100040512836
12.0,validation_alert_load,0.05,0.050595238095238096,0.4336668086785114,33.09742096126956,1187.0557194507749,16.320656087774175,25.823970352404295,0.5481592598335618,0.5936927659912767,0.3302568020114815,0.6697431979885186,0.5617216468136702,0.6109947087881269,0.040412725709372314,1163,0.9817206411884082,0.717100040512836
12.0,validation_alert_load,0.1,0.10119047619047619,0.3346149877797715,43.45546439089565,1173.9991945805555,29.377180957993506,15.465926922778214,0.7131036279929179,0.6411250485820607,0.4033518323722614,0.5966481676277385,0.7375159245571133,0.659645282856722,0.05932932072226999,1163,0.9817206411884082,0.717100040512836
12.0,validation_alert_load,0.2,0.20089285714285715,0.05215240709386655,56.81019514753142,1116.3328764037533,87.0434991347956,2.1111961661424434,0.8918365444841452,0.529142814445317,0.6050835160615631,0.394916483938437,0.9641692750447239,0.5603271721528676,0.11607910576096303,1163,0.9817206411884082,0.717100040512836
24.0,primary_tss,,0.15922619047619047,0.15076258081403715,62.58847077401114,1133.2084453827279,47.94793215757673,6.528125212939051,0.8649550331134361,0.6746373849712592,0.43377503596939193,0.5662249640306081,0.9055490925193768,0.6967706762567464,0.09386617100371747,1076,0.9769401903807229,0.72532370139903
24.0,validation_alert_load,0.01,0.010416666666666666,0.6786856738725547,24.901192709159908,1174.1396069806592,7.0167705596453755,44.21540327779029,0.3543374600545648,0.47457215951429355,0.21983766634956778,0.7801623336504322,0.36027805411397096,0.4929242606210785,0.027881040892193308,1076,0.9769401903807229,0.72532370139903
24.0,validation_alert_load,0.025,0.025297619047619048,0.6392478312905815,31.119193321643642,1170.6312217008367,10.525155839468063,37.99740266530656,0.4413310931590624,0.5429154883356083,0.2527391123042609,0.7472608876957392,0.45024198424817113,0.5619163556259734,0.0362453531598513,1076,0.9769401903807229,0.72532370139903
24.0,validation_alert_load,0.05,0.050595238095238096,0.5810974971153801,35.366942802187225,1165.9533746610732,15.203002879231647,33.74965318476298,0.498828432702177,0.5709498085600552,0.3006331660905412,0.6993668339094588,0.5116997198308899,0.5909928102055614,0.04368029739776952,1076,0.9769401903807229,0.72532370139903
24.0,validation_alert_load,0.1,0.10119047619047619,0.4639032617402857,50.24984019902951,1156.597680581546,24.558696958758805,18.86675578792069,0.7062379413173536,0.6798810651042394,0.3282873571897135,0.6717126428102865,0.7270300205252744,0.6982774877615806,0.06412639405204461,1076,0.9769401903807229,0.72532370139903
24.0,validation_alert_load,0.2,0.20089285714285715,0.07869880834880126,63.60457095566528,1096.9551308245602,84.2012467157445,5.5120250312849155,0.8489632112731194,0.5527321635133923,0.5696747803454805,0.43032521965451953,0.9202503399859907,0.5864269153471502,0.12360594795539033,1076,0.9769401903807229,0.72532370139903
