risk_quantile_bin,count,risk_min,risk_max,event_fraction_observed,duration_median_hours
1,135,-2.90653133392334,-2.7277584075927734,0.0,66.4
2,134,-2.7276298999786377,-2.669609785079956,0.0,147.60000000000002
3,134,-2.668779134750366,-2.3656790256500244,0.05223880597014925,172.1
4,134,-2.3654003143310547,-0.5473238825798035,0.15671641791044777,121.01666666666667
5,135,-0.5465221405029297,2.0740973949432373,0.6592592592592592,27.333333333333332
