epoch,train_masked_bce,validation_masked_bce,learning_rate
0,0.7140668630599976,0.6252928376197815,0.0001
1,0.6355961561203003,0.5630041360855103,0.0001
2,0.566815972328186,0.5105726718902588,0.0001
3,0.5091515183448792,0.4666649401187897,0.0001
4,0.4603257179260254,0.4299237132072449,0.0001
5,0.42027077078819275,0.39911502599716187,0.0001
6,0.38731735944747925,0.37316927313804626,0.0001
7,0.35748398303985596,0.3512589633464813,0.0001
8,0.33266681432724,0.33267006278038025,0.0001
9,0.313113272190094,0.31687960028648376,0.0001
10,0.29726117849349976,0.3034606873989105,0.0001
11,0.2803575396537781,0.2920961081981659,0.0001
12,0.26837584376335144,0.2824908196926117,0.0001
13,0.25683432817459106,0.2744373083114624,0.0001
14,0.24890168011188507,0.2677229046821594,0.0001
15,0.2395806908607483,0.262148916721344,0.0001
16,0.23473581671714783,0.25752967596054077,0.0001
17,0.228573739528656,0.25367996096611023,0.0001
18,0.22412022948265076,0.25044533610343933,0.0001
19,0.22045746445655823,0.2476987987756729,0.0001
20,0.216448113322258,0.245347261428833,0.0001
21,0.21354615688323975,0.24331985414028168,0.0001
22,0.2116987705230713,0.24155987799167633,0.0001
23,0.20942020416259766,0.2400200366973877,0.0001
24,0.20664551854133606,0.23865863680839539,0.0001
25,0.2056688517332077,0.23741887509822845,0.0001
26,0.20343776047229767,0.2362649291753769,0.0001
27,0.20188230276107788,0.2352089136838913,0.0001
28,0.20168140530586243,0.23425579071044922,0.0001
29,0.20062828063964844,0.23338718712329865,0.0001
30,0.1985064297914505,0.23259463906288147,0.0001
31,0.1971985250711441,0.23188218474388123,0.0001
32,0.19837062060832977,0.2312394380569458,0.0001
33,0.19611197710037231,0.2306605577468872,0.0001
34,0.19456638395786285,0.23012082278728485,0.0001
35,0.19420208036899567,0.22962966561317444,0.0001
36,0.192776620388031,0.22917763888835907,0.0001
37,0.19302749633789062,0.22879117727279663,0.0001
38,0.19246450066566467,0.2284427136182785,0.0001
39,0.19134387373924255,0.22811032831668854,0.0001
40,0.19143301248550415,0.2277718484401703,0.0001
41,0.1908855438232422,0.2274419069290161,0.0001
42,0.18861567974090576,0.22710910439491272,0.0001
43,0.18949061632156372,0.226770281791687,0.0001
44,0.18771278858184814,0.22639542818069458,0.0001
45,0.18911093473434448,0.226008802652359,0.0001
46,0.18863587081432343,0.22560733556747437,0.0001
47,0.1868986189365387,0.2252085655927658,0.0001
48,0.18689656257629395,0.22478459775447845,0.0001
49,0.18582697212696075,0.22437292337417603,0.0001
50,0.1869489699602127,0.22395111620426178,0.0001
51,0.1859315186738968,0.2235441654920578,0.0001
52,0.18662264943122864,0.22313328087329865,0.0001
53,0.1849607676267624,0.22274427115917206,0.0001
54,0.18549759685993195,0.22236964106559753,0.0001
55,0.18508560955524445,0.22201299667358398,0.0001
56,0.18452361226081848,0.22167237102985382,0.0001
57,0.18418210744857788,0.22135673463344574,0.0001
58,0.18414169549942017,0.22108308970928192,0.0001
59,0.1834234744310379,0.22080670297145844,0.0001
60,0.18466778099536896,0.2205461859703064,0.0001
61,0.18297795951366425,0.22031043469905853,0.0001
62,0.18353191018104553,0.22009865939617157,0.0001
63,0.1820804476737976,0.21991100907325745,0.0001
64,0.18290527164936066,0.2197379320859909,0.0001
65,0.18157118558883667,0.2195955514907837,0.0001
66,0.18070483207702637,0.21942605078220367,0.0001
67,0.1808856725692749,0.21928994357585907,0.0001
68,0.1809508204460144,0.21915560960769653,0.0001
69,0.18170182406902313,0.21904636919498444,0.0001
70,0.178767591714859,0.21895386278629303,0.0001
71,0.17957304418087006,0.21887587010860443,0.0001
72,0.17884325981140137,0.21879540383815765,0.0001
73,0.1798904985189438,0.2186879813671112,0.0001
74,0.18000434339046478,0.21856878697872162,0.0001
75,0.17861725389957428,0.2184744030237198,0.0001
76,0.17859488725662231,0.21833689510822296,0.0001
77,0.17893743515014648,0.2181418091058731,0.0001
78,0.17815427482128143,0.21785765886306763,0.0001
79,0.17703279852867126,0.21758629381656647,0.0001
80,0.1786641925573349,0.21735799312591553,0.0001
81,0.17672337591648102,0.21718458831310272,0.0001
82,0.17593485116958618,0.21701614558696747,0.0001
83,0.17717161774635315,0.21685218811035156,0.0001
84,0.17693139612674713,0.21671922504901886,0.0001
85,0.1756548434495926,0.21658337116241455,0.0001
86,0.17656804621219635,0.21638266742229462,0.0001
87,0.1743193119764328,0.21619920432567596,0.0001
88,0.17560820281505585,0.21600604057312012,0.0001
89,0.17557790875434875,0.21580547094345093,0.0001
90,0.17594623565673828,0.21563531458377838,0.0001
91,0.17362724244594574,0.2154775708913803,0.0001
92,0.17477361857891083,0.2153545469045639,0.0001
93,0.17501375079154968,0.2152598798274994,0.0001
94,0.1729692816734314,0.21511875092983246,0.0001
95,0.17169977724552155,0.21492181718349457,0.0001
96,0.17293378710746765,0.21476611495018005,0.0001
97,0.17207074165344238,0.21467192471027374,0.0001
98,0.1728184074163437,0.2145884484052658,0.0001
99,0.17176036536693573,0.21457938849925995,0.0001
