epoch,train_efron_loss,validation_efron_loss,learning_rate
0,7.494691848754883,6.124240875244141,0.0001
1,7.436511993408203,6.06273078918457,0.0001
2,7.375907897949219,6.00320291519165,0.0001
3,7.321974754333496,5.944083213806152,0.0001
4,7.266717433929443,5.884592533111572,0.0001
5,7.214537620544434,5.824461460113525,0.0001
6,7.152546405792236,5.763757228851318,0.0001
7,7.100708961486816,5.702700614929199,0.0001
8,7.051578998565674,5.641606330871582,0.0001
9,6.991583347320557,5.580802917480469,0.0001
10,6.94934606552124,5.520842552185059,0.0001
11,6.882571220397949,5.4621453285217285,0.0001
12,6.821247100830078,5.405095100402832,0.0001
13,6.772300720214844,5.350159168243408,0.0001
14,6.718700408935547,5.29782772064209,0.0001
15,6.671767711639404,5.248478889465332,0.0001
16,6.644179344177246,5.202486991882324,0.0001
17,6.569056510925293,5.15983247756958,0.0001
18,6.54743766784668,5.120619773864746,0.0001
19,6.50692892074585,5.0846028327941895,0.0001
20,6.456478118896484,5.051456928253174,0.0001
21,6.428359508514404,5.021121978759766,0.0001
22,6.389407157897949,4.993475914001465,0.0001
23,6.360195636749268,4.9684553146362305,0.0001
24,6.333694934844971,4.946138381958008,0.0001
25,6.337652206420898,4.926345348358154,0.0001
26,6.2891340255737305,4.908931732177734,0.0001
27,6.29046630859375,4.8940019607543945,0.0001
28,6.264078617095947,4.881345748901367,0.0001
29,6.229044437408447,4.87082576751709,0.0001
30,6.249992370605469,4.862301826477051,0.0001
31,6.2160468101501465,4.855187892913818,0.0001
32,6.221131324768066,4.849463939666748,0.0001
33,6.200498580932617,4.844991683959961,0.0001
34,6.177191257476807,4.841771602630615,0.0001
35,6.169883728027344,4.839426040649414,0.0001
36,6.170413494110107,4.838409423828125,0.0001
37,6.182718276977539,4.8386006355285645,0.0001
38,6.157390117645264,4.8395867347717285,0.0001
39,6.178422927856445,4.840841770172119,0.0001
40,6.131559371948242,4.841592788696289,0.0001
41,6.140156269073486,4.8427276611328125,0.0001
42,6.131711006164551,4.843019962310791,0.0001
43,6.102198600769043,4.842878341674805,5e-05
44,6.11868143081665,4.843584060668945,5e-05
45,6.121410846710205,4.844452857971191,5e-05
46,6.131219863891602,4.845009803771973,5e-05
47,6.095280170440674,4.8452887535095215,5e-05
48,6.109122276306152,4.845350742340088,5e-05
49,6.1046833992004395,4.845269680023193,5e-05
50,6.0762128829956055,4.844564914703369,2.5e-05
51,6.116206169128418,4.843869686126709,2.5e-05
52,6.120077610015869,4.84321928024292,2.5e-05
53,6.103684902191162,4.842235565185547,2.5e-05
54,6.084430694580078,4.841686248779297,2.5e-05
55,6.096421241760254,4.84102725982666,2.5e-05
56,6.086057186126709,4.84050178527832,2.5e-05
57,6.1085896492004395,4.839643955230713,1.25e-05
58,6.088278770446777,4.839255332946777,1.25e-05
59,6.105508804321289,4.838839530944824,1.25e-05
60,6.073620319366455,4.838364601135254,1.25e-05
61,6.099630355834961,4.837993144989014,1.25e-05
62,6.093089580535889,4.83746337890625,1.25e-05
63,6.083511829376221,4.837046146392822,1.25e-05
64,6.093979358673096,4.836627006530762,1.25e-05
65,6.075249671936035,4.836359024047852,1.25e-05
66,6.078246116638184,4.835865020751953,1.25e-05
67,6.084627628326416,4.835424900054932,1.25e-05
68,6.091800689697266,4.834898471832275,1.25e-05
69,6.072608470916748,4.834530353546143,1.25e-05
70,6.082265853881836,4.834051132202148,1.25e-05
71,6.077337265014648,4.833454608917236,1.25e-05
72,6.090949535369873,4.832808494567871,1.25e-05
73,6.069649696350098,4.832272529602051,1.25e-05
74,6.102024078369141,4.831840991973877,1.25e-05
75,6.087108135223389,4.831392288208008,1.25e-05
76,6.101772785186768,4.831097602844238,1.25e-05
77,6.085939884185791,4.830881595611572,1.25e-05
78,6.060883522033691,4.830605506896973,1.25e-05
79,6.06812858581543,4.830150127410889,1.25e-05
80,6.049738883972168,4.829835414886475,1.25e-05
81,6.064756393432617,4.829436779022217,1.25e-05
82,6.096892356872559,4.829075336456299,1.25e-05
83,6.066969871520996,4.828815460205078,1.25e-05
84,6.056037425994873,4.828573226928711,1.25e-05
85,6.072319030761719,4.828507900238037,1.25e-05
86,6.082172393798828,4.828503131866455,1.25e-05
87,6.061257362365723,4.828558921813965,1.25e-05
88,6.099642753601074,4.828659534454346,1.25e-05
89,6.052666187286377,4.828819274902344,1.25e-05
90,6.077291011810303,4.828874111175537,6.25e-06
91,6.088026523590088,4.829012393951416,6.25e-06
92,6.055026531219482,4.829048156738281,6.25e-06
93,6.092177391052246,4.829075813293457,6.25e-06
94,6.077689170837402,4.829125881195068,6.25e-06
95,6.065707683563232,4.829031467437744,6.25e-06
96,6.073019981384277,4.829000473022461,6.25e-06
97,6.047390937805176,4.828816890716553,3.125e-06
98,6.0798258781433105,4.82879114151001,3.125e-06
99,6.075538158416748,4.828742980957031,3.125e-06
100,6.0665154457092285,4.828733444213867,3.125e-06
101,6.074178695678711,4.82870626449585,3.125e-06
102,6.064871311187744,4.828688144683838,3.125e-06
103,6.081239700317383,4.828640937805176,3.125e-06
104,6.0702128410339355,4.828627109527588,1.5625e-06
105,6.075438499450684,4.828653335571289,1.5625e-06
106,6.053023338317871,4.82868766784668,1.5625e-06
107,6.07235860824585,4.8286848068237305,1.5625e-06
108,6.06085205078125,4.828704833984375,1.5625e-06
109,6.037647724151611,4.82871150970459,1.5625e-06
110,6.0854058265686035,4.828724384307861,1.5625e-06
111,6.071815490722656,4.828728199005127,7.8125e-07
